,,,,
1,,NapIes,1811,5
2,,신녀,1807,5
3,,켈미,1803,5
4,,바다의사랑,1793,5
5,,강강술술,1791,5
6,,silo,1790,5
7,,구공레이디,1789,5
8,,워보스,1787,5
9,,남천,1785,5
10,,Reilz,1784,5
11,,체페시,1783,5
12,,dlfwls,1728,5
13,,아리아드,1726,5
14,,파초선,1675,5
15,,Vishnu,1640,5
16,,Celebrity,1621,5
17,,신기운,1615,5
18,,개킹받쥬,1614,5
19,,영술이긔,1597,5
20,,Devas,1595,5
21,,지크하트,1590,5
22,,엘카궁사,1582,5
23,,천도패왕,1555,5
24,,임나엘,1552,5
25,,강술전용시머링,1531,5
26,,강술전용버프켈,1519,5
27,,우치하강술이,1514,5
28,,연연술술,1511,5
29,,타락한강술,1511,5
30,,Gunpowder,1502,5
31,,20원,1501,5
32,,레전더리,1501,5
33,,체리빙수,1501,5
34,,갓무도가,1497,5
35,,행복회로,1495,5
36,,순순희,1483,5
37,,채륜,1482,5
38,,커럽,1481,5
39,,이겨보세,1471,5
40,,메인모을거야,1465,5
41,,봉선생,1462,5
42,,최온,1462,5
43,,바게트,1461,5
44,,Izzy,1454,5
45,,Podes,1451,5
46,,엄둠의창,1451,5
47,,소생술,1450,5
48,,잔댜르크,1449,5
49,,Brahma,1448,5
50,,혈색,1442,5
