,,,,
1,,NapIes,1746,5
2,,바다의사랑,1737,5
3,,Reilz,1733,5
4,,신녀,1732,5
5,,워보스,1730,5
6,,남천,1730,5
7,,체페시,1719,5
8,,강강술술,1701,5
9,,아리아드,1673,5
10,,켈미,1647,5
11,,Celebrity,1621,5
12,,구공레이디,1619,5
13,,silo,1597,5
14,,신기운,1585,5
15,,엘카궁사,1582,5
16,,dlfwls,1525,5
17,,Vishnu,1500,5
18,,파초선,1493,5
19,,순순희,1483,5
20,,지크하트,1481,5
21,,20원,1478,5
22,,채륜,1474,5
23,,이겨보세,1466,5
24,,영술이긔,1465,5
25,,봉선생,1459,5
26,,개킹받쥬,1454,5
27,,메인모을거야,1452,5
28,,Podes,1449,5
29,,Ciencia,1441,5
30,,강술전용시머링,1439,5
31,,강술전용버프켈,1433,5
32,,연연술술,1427,5
33,,Devas,1423,5
34,,너랭이,1422,5
35,,김세림,1421,5
36,,Gunpowder,1420,5
37,,유티,1418,5
38,,윤건이,1417,5
39,,바게트,1416,5
40,,수인s,1416,5
41,,마검사s,1415,5
42,,임나엘,1415,5
43,,소생술,1414,5
44,,행복회로,1411,5
45,,핫깡도가,1406,5
46,,베라드,1404,5
47,,체리빙수,1404,5
48,,엄둠의창,1402,5
49,,연단,1399,5
50,,잔댜르크,1397,5
