,職業,キャラクター,レベル,ポイント
1,n10,조련오야지,253,258473986
2,n21,사교의장,900,225116161
3,n5,illi43,118,143523936
4,n17,까비_투사,491,131334147
5,n2,평택역노숙자,1020,123666448
6,n0,존스말리,1253,121307147
7,n12,최티모,940,117178462
8,n22,곤지암정신병원,1257,81985543
9,n24,미소쿡,623,71499777
10,n8,개활,1251,68026430
11,n7,도둑동네돌팅이,1809,45091450
12,n10,광휘의결정,1258,17236087
13,n9,Deadly,1436,34160
14,n8,다누리,1835,22973
15,n2,뉴삼총사,1878,21683
16,n10,운좋은고양이,2000,17702
17,n1,Guan_Yu,1459,16425
18,n12,오리,2003,15572
19,n7,_천상,1109,15355
20,n8,민쏘쏘,2000,14990
21,n20,전여친,1827,14982
22,n8,샤또지마,1915,13971
23,n22,물련금,1940,13618
24,n10,v1p1최강의조련사,882,13075
25,n6,와니천사,1832,12868
26,n7,금돌,2002,12576
27,n24,얌시선장,1991,12376
28,n14,마악마,1954,11848
29,n3,지옥불_,1907,11744
30,n7,기억해사랑해,1262,11740
31,n4,인생_콜전용,1714,11597
32,n0,운정리파괴자,2001,11306
33,n8,스마트무빙,1985,11257
34,n8,maya,920,11136
35,n0,산타루치노,1976,11090
36,n2,리트군,1304,10991
37,n12,S2조자룡,1411,10306
38,n0,헤독,2002,10282
39,n7,묵꼼,1843,9805
40,n8,vvvvvvvvvvvvv,1747,9647
41,n3,파이오니아,1832,9260
42,n4,무드리치,2000,9186
43,n9,나를찾지마,2002,9127
44,n19,사학광학사,1389,9000
45,n20,MILKMAID,1917,8950
46,n2,SeungEE,1944,8898
47,n8,HOOT,2003,8764
48,n8,이치키,2002,8659
49,n0,화이어,708,8600
50,n13,반짝반짝작은별,1917,8549
51,n8,아려니,2001,8531
52,n0,없노,1791,8460
53,n3,버닝12,1888,8404
54,n9,가행건부,1772,8390
55,n5,삿제,1344,8373
56,n9,Hwal,1766,8164
57,n24,부선장,1340,8081
58,n20,유이퐁,1937,8009
59,n23,돌아온연금,2000,7921
60,n6,투컷,1279,7888
61,n19,길선미,2004,7751
62,n8,지긋이창,1970,7606
63,n20,SolarFlare,2000,7409
64,n6,깐지데쓰,899,7313
65,n0,배스낚시,1469,7296
66,n8,Lo또,1933,7182
67,n7,명량해전,2001,7158
68,n2,감자고구마,2003,7087
69,n2,오사카_유니버셜,1364,7081
70,n21,핼버드,1683,7071
71,n22,리퍼지크,2005,7029
72,n0,하늘이다,905,7020
73,n2,천상마법지존,774,6904
74,n9,귓볼탱탱,1404,6880
75,n4,1____M,1918,6861
76,n12,주공주,1342,6776
77,n8,페르파,1809,6774
78,n12,춰콜릿,1892,6708
79,n16,씽긋,1744,6700
80,n8,양갱수리,2000,6604
81,n14,효됴르원펀치,1381,6516
82,n7,잇섭,1906,6498
83,n19,리정인,2000,6407
84,n9,신민아이유인나,1812,6389
85,n8,여교사,1683,6347
86,n19,오랜방황의끝,1963,6336
87,n6,리치골드,601,6310
88,n13,너키,1922,6239
89,n23,Gift_,1903,6234
90,n23,앙금술사,2000,6198
91,n4,선비타천,1262,6095
92,n20,일단믿어봐,1730,5992
93,n19,너랭이,1971,5940
94,n1,넌내꼬,1290,5858
95,n16,뛰낀,1840,5823
96,n8,최서린,1988,5733
97,n6,오I톨0l,873,5692
98,n7,모다모다,2000,5661
99,n7,김이준,1781,5641
100,n8,유로폼,2000,5540
