,職業,キャラクター,レベル,ポイント
1,n14,적치,1585,353770014
2,n8,꾸꾸킹,1411,348914295
3,n10,우주소년,1429,346423840
4,n10,Beats,721,345899048
5,n20,NapIes,2000,345783869
6,n8,신궁니르,1275,344129672
7,n8,silo,1884,341384669
8,n19,강술전용버프켈,1758,340011754
9,n7,개킹받쥬,1887,338962411
10,n11,핫식스포스,1575,338953576
11,n2,쥬금이___,1455,337970823
12,n8,한카리아스,1290,336527598
13,n1,강술전용시머링,1753,330507029
14,n5,Brahma,1847,329456554
15,n16,잔댜르크,1843,327294280
16,n5,베드로전서,81,323158039
17,n20,흑당,1284,322437341
18,n1,CrimsonKnight,1693,320998930
19,n16,영술이긔,1681,314574167
20,n9,뚫어드림,1669,304225466
21,n2,배고픈강아지,1409,299369564
22,n19,커럽,1917,299182482
23,n8,봄날의햇살,1261,299106353
24,n6,화려한춤시위a,1395,292094667
25,n19,아이러니하지,1364,291373750
26,n7,임나엘,1766,284699389
27,n7,숫찰떡,1559,282527923
28,n0,소울_파이터,1270,282132800
29,n19,Devas,1859,279850422
30,n24,셩님,1466,267125778
31,n22,내일만사는아이,1528,258147395
32,n24,좀이쁜닉네임,1512,257165986
33,n22,탕진,1262,254345223
34,n9,궁수태,1240,251658248
35,n16,최온,1680,250096645
36,n5,구원받지못한자들,1376,247858220
37,n7,노예페티쉬,996,237764669
38,n16,악귀멸살,1263,236978249
39,n8,켈미,1998,235942467
40,n16,쥬금이_영,1290,233636021
41,n7,우치하강술이,1651,225976534
42,n8,범퍼카,1322,225182098
43,n21,파초선,1956,218769716
44,n9,신녀,2000,213068635
45,n3,Vishnu,1874,206317348
46,n7,현율,1288,200081635
47,n20,딥스롯,1467,199952731
48,n8,yh창병,1922,196155508
49,n7,강남무도가,1438,190972615
50,n23,금모으기운동,1530,180619367
51,n2,그냥보조캐릭터,1622,171314163
52,n9,초밥이니,1340,168493706
53,n12,딥쓰롯,1449,167708769
54,n12,체페시,1992,161818311
55,n2,아르망디,1452,159319509
56,n4,제마데카,1311,155517162
57,n23,심야괴담회,1309,154076025
58,n8,찰슨,1819,153358010
59,n22,IlIlIIllllIIlIlI,1398,148374459
60,n10,평화의행진곡,1518,132845193
61,n0,녹백,1576,131734543
62,n9,뿌잉뽀잉,1806,125833522
63,n5,혈색,1601,125312305
64,n10,때찌하는율,946,122617863
65,n15,강강술술,1953,122236655
66,n5,지도캐자,89,113901596
67,n5,양버들,212,111673357
68,n20,알_밍,1024,108068866
69,n8,제마,1402,103678372
70,n18,단건우,1343,100992048
71,n7,스껄,1368,98436165
72,n9,먀옹,1596,90579834
73,n8,어푸,1181,68288524
74,n13,윙첼,1705,57152310
75,n19,고덕규,1257,21168195
76,n16,베임,903,9371649
77,n12,봉선생,1491,21673
78,n10,핑크펄,1132,18852
79,n8,바다의사랑,1804,14678
80,n9,구공레이디,1950,11762
81,n4,q주몽p,856,9755
82,n9,얼짱소녀,763,9121
83,n23,덥크,1596,9085
84,n2,1004대장,756,9072
85,n23,liillililililili,1626,8966
86,n23,연연술술,1655,8752
87,n5,타락한강술,1649,7991
88,n8,Polaris,1358,7484
89,n4,지화자뉴달봉,1354,6910
90,n10,버디와친구들,1491,6844
91,n8,아리아드,1851,6728
92,n11,환락가,1486,6567
93,n6,서랍속통닭,1289,6559
94,n2,버비야,1333,6543
95,n0,Reilz,1911,6453
96,n0,이쁜아2,1258,6078
97,n7,갓무도가,1588,6038
98,n8,남천,1914,5839
99,n2,q삼족오p,853,5825
100,n3,헤차니스a,860,5561
