,職業,キャラクター,レベル,ポイント
1,n7,숫찰떡,1366,1065
2,n24,좀이쁜닉네임,1354,844
3,n9,미러미어미어미러,1357,722
4,n20,딥스롯,1312,689
5,n12,딥쓰롯,1303,631
6,n1,익플,1357,618
7,n23,심야괴담회,1275,487
8,n19,아침양,1279,271
9,n19,수인수,1307,254
10,n6,The_라온,1307,157
11,n23,꾸금,1314,106
12,n22,마초조밥,1276,106
13,n19,찰슨_수,1279,102
14,n4,캥카,1321,97
15,n8,다니,1309,95
16,n24,부선장,1010,91
17,n12,뿌바오,1304,88
18,n17,쥬금이_영,1273,88
19,n10,밤조련,1310,84
20,n22,쌍천,1262,78
21,n18,가르텐,1280,77
22,n1,견최,1251,66
23,n9,함만봐주세요,1281,58
24,n0,소드아이스,1006,55
25,n10,질드레후작,1268,50
26,n10,빛의어린이,1305,48
27,n19,Dior_깜냥이,1257,43
28,n4,흩날리는풀,1253,36
29,n20,밤의노예,1192,33
30,n20,언니무쌍,1306,32
31,n20,쥐메,1266,32
32,n23,초보,1263,30
33,n5,달봉1,84,28
34,n5,달봉5,73,26
35,n5,dlqps9,84,24
36,n5,dlqps7,70,24
37,n19,수인아렐,934,23
38,n9,여름의기억,1270,21
39,n10,고집불통,1265,21
40,n5,dlqps18,82,21
41,n5,달봉4,74,21
42,n5,dlqps2,70,21
43,n5,클로1,68,21
44,n15,양의침묵,1265,20
45,n7,물주먹,1253,20
46,n22,그릇된정의a,1203,20
47,n22,빛탕,892,20
48,n5,dlqps21,85,20
49,n5,달봉3,80,20
50,n5,dlqps15,71,20
51,n20,일등,1256,19
52,n5,dlqps12,84,19
52,n5,dlqps11,84,19
54,n5,달봉7,80,19
55,n5,dlqps5,73,19
56,n5,끌로5,68,19
57,n5,dlqps23,93,18
58,n5,dlqps19,80,18
58,n5,dlqps3,80,18
60,n5,dlqps10,70,18
61,n5,dlqps14,76,17
62,n5,이두삼두호날두,79,16
63,n5,dlqps6,73,16
64,n5,dlqps1,70,16
65,n18,즐리어스_Jr시스,681,15
66,n5,dlqps22,80,15
67,n14,강강슐슐,1252,14
68,n7,노가다목장갑,1250,14
69,n22,명도의길,907,14
70,n3,오늘만키운아이,892,14
71,n20,빛메이,805,14
72,n5,달봉6,74,14
73,n20,다이슨a,1253,13
74,n10,피리리제,1251,13
75,n4,퓨른빛,958,13
76,n22,흑염사,918,13
77,n12,2024년04월18일,102,13
78,n5,dlqps4,82,13
79,n5,달봉2,62,13
80,n22,허울의성,896,12
81,n5,dlqps20,83,12
82,n5,dlqps13,72,12
83,n0,한발짝두발짝a,1253,11
84,n0,오늘하루만더,904,11
85,n5,dlqps17,69,11
86,n5,끌로3,60,11
87,n22,비바라비다a,1263,10
88,n11,핫식스포스,1261,10
89,n14,꾸악사,1260,10
90,n7,뇌전뇌전,1253,10
91,n15,빛꾸,762,10
92,n8,아니그러지마,639,10
93,n5,클로7,71,10
94,n5,클로6,58,10
95,n8,토니워커,1253,9
96,n22,자유로운아이,1252,9
97,n20,허당,1250,9
98,n10,제주사랑jk,923,9
99,n7,워싱토니,908,9
100,n1,빛순,885,9
