,職業,キャラクター,レベル,ポイント
1,n7,투후룰루,1410,351142390
2,n20,도레미파,1864,348521576
3,n12,수기리,1255,299106306
4,n8,이망,1746,271715480
5,n20,버베나야,1336,270598258
6,n5,310m,1250,231604228
7,n17,Haul,1328,168951986
8,n14,무덤의왕,1319,143327311
9,n3,반흔,893,136445954
10,n8,분량,1368,100532512
11,n20,YOLOMAID,1055,88474651
12,n15,극한의2,724,8978436
13,n5,DEVAIN,1340,13875
14,n8,inta,1280,7329
15,n20,마스펠,1742,6726
16,n6,흑염룡,1419,6300
17,n18,배꼽,1776,5029
18,n21,2MORO,1500,4666
19,n13,버베나,1450,3787
20,n2,선임,1488,3690
21,n22,Deft,1401,3492
22,n2,IIllllllllllIlll,1403,3330
23,n23,백관,1301,3143
24,n6,떠돌이_,554,2856
25,n20,또릉이,1526,2805
26,n18,큐이,1410,2750
27,n6,셀리,426,2642
28,n6,공쥬님,869,2413
29,n7,고구마망,1527,2407
30,n12,넝쿨이,1304,2382
31,n4,활주,1281,2359
32,n19,웨여,1746,2213
33,n2,제이비,1182,2206
34,n7,티누,1004,2205
35,n0,Slayer,1399,2163
36,n16,비_일오,1281,1916
37,n12,RaonLee,1253,1870
38,n4,TURN,1272,1852
39,n0,버키,1250,1753
40,n1,하정우,1341,1749
41,n3,다멜잉,1290,1705
42,n13,변신소녀님,1205,1681
43,n20,메이커,1436,1593
44,n8,은영,1374,1581
45,n8,비프리즈,1325,1573
46,n0,칼전니크당,882,1503
47,n12,파벨,1256,1485
48,n2,역살,1252,1475
49,n8,이준석,1640,1454
50,n21,수라a,1157,1441
51,n19,__수인,1182,1433
52,n9,이더리움코인,1328,1432
53,n8,SiegeGun,1186,1419
54,n1,한겨레,1337,1360
55,n8,유나영,1194,1344
56,n21,나빌레라,1505,1290
57,n11,또식소환,1294,1262
58,n2,전설,1281,1259
59,n0,maze_red,1757,1256
60,n1,Lipton,1252,1225
61,n9,lolol,1245,1207
62,n8,젤리삐,1087,1183
63,n8,삼미리,922,1155
64,n18,__형,1300,1130
65,n0,예뻐,135,1108
66,n0,곽명훈,1188,1104
67,n5,김포,1550,1103
68,n2,콜드브루,1289,1093
69,n9,오로치,1265,1084
70,n8,워버러버덥덥,1088,1075
71,n9,히쭉,1252,1050
72,n6,Vayne,676,1047
73,n18,참외배꼽,1351,1031
74,n13,덜렁,1250,1019
75,n20,__09,1075,1017
76,n16,WonderWoman,958,1006
77,n24,Aimyon,1317,1002
78,n9,천년용왕,404,1000
79,n8,달빛에지는혼,1142,987
80,n5,쏘럭,1315,983
81,n10,Bartizan,1459,969
82,n24,뽀스,1412,964
83,n22,박하람,1344,955
84,n19,언더단속반,1544,953
85,n7,낭천,1269,945
86,n1,곰슬기,1254,940
87,n23,너굴이,1222,938
88,n9,평정,1279,933
89,n6,한야,1297,930
90,n21,풀림,1332,897
91,n2,Sona,703,897
92,n2,음속,1104,890
93,n6,갈증,1204,884
94,n6,일월이,619,876
95,n2,지휘관,1147,873
96,n5,Soraka,698,872
97,n7,카심,1277,869
98,n8,수기광호,1281,862
99,n13,Lulu,677,848
100,n1,Squire,928,844
