,職業,キャラクター,レベル,ポイント
1,n9,Deadly,1457,34161
2,n8,다누리,1835,22973
3,n2,뉴삼총사,1894,21784
4,n13,오리,2030,21588
5,n10,운좋은고양이,2016,21400
6,n1,Guan_Yu,1459,16425
7,n20,전여친,1928,15920
8,n7,_천상,1255,15359
9,n8,민쏘쏘,2000,15309
10,n0,산타루치노,2017,15182
11,n22,물련금,2000,15072
12,n0,운정리파괴자,2013,14794
13,n8,이치키,2027,14377
14,n7,와니천사,1952,14315
15,n24,얌시선장,2000,14286
16,n14,마악마,2002,14128
17,n8,샤또지마,1960,14114
18,n19,길선미,2026,13284
19,n10,v1p1최강의조련사,882,13075
20,n22,리퍼지크,2035,13064
21,n7,금돌,2007,12854
22,n8,HOOT,2013,12800
23,n3,지옥불_,1927,12256
24,n7,기억해사랑해,1262,11740
25,n4,인생_콜전용,1714,11597
26,n0,헤독,2017,11416
27,n8,스마트무빙,1985,11257
28,n8,maya,922,11136
29,n2,감자고구마,2022,11114
30,n2,리트군,1304,10991
31,n19,사학광학사,1559,10784
32,n7,잇섭,2014,10725
33,n3,버닝12,1927,10326
34,n9,나를찾지마,2011,10306
35,n12,S2조자룡,1411,10306
36,n2,SeungEE,2000,10093
37,n8,아려니,2014,9996
38,n3,파이오니아,1907,9884
39,n20,유이퐁,2001,9823
40,n7,묵꼼,1844,9810
41,n8,Lo또,1990,9678
42,n8,보찌,2012,9669
43,n8,vvvvvvvvvvvvv,1747,9647
44,n20,웅치킨,2014,9646
45,n20,MILKMAID,1960,9331
46,n4,무드리치,2000,9186
47,n7,명량해전,2013,9102
48,n0,없노,1804,9084
49,n9,Hwal,1788,9052
50,n20,뱌이,2010,9042
51,n14,결제가아니라결재,2016,9037
52,n8,스카이부동산,2000,8909
53,n15,리촹,2005,8710
54,n12,주공주,1422,8637
55,n0,화이어,708,8600
56,n8,지긋이창,2000,8567
57,n13,반짝반짝작은별,1917,8549
58,n9,가행건부,1772,8390
59,n0,배스낚시,1503,8383
60,n4,삿제,1344,8379
61,n16,바라코스,2023,8308
62,n8,한우육회,1964,8306
63,n9,귓볼탱탱,1449,8285
64,n22,슈퍼파워연금,1856,8228
65,n23,Gift_,1971,8093
66,n25,부선장,1340,8081
67,n20,지죤,1992,8028
68,n20,등치,2007,7998
69,n10,빠칸,2008,7987
70,n13,너키,2003,7972
71,n20,서하엘,1979,7929
72,n23,돌아온연금,2000,7921
73,n6,투컷,1279,7888
74,n9,유로폼,2009,7865
75,n2,망파,1866,7831
76,n9,시옷,2009,7827
77,n1,Trudy,1967,7781
78,n20,SolarFlare,2000,7409
79,n22,탄알일발장전,1978,7405
80,n9,여교사,1821,7387
81,n23,보옹알,2003,7318
82,n6,깐지데쓰,899,7313
83,n19,오랜방황의끝,2000,7250
84,n14,효됴르원펀치,1391,7250
85,n19,너랭이,2009,7230
86,n2,오사카_유니버셜,1366,7129
87,n24,망침,2009,7103
88,n0,여체1,2011,7088
89,n21,핼버드,1683,7071
90,n0,하늘이다,906,7020
91,n8,심판,2016,6986
92,n8,주악꾸악주의,2010,6984
93,n2,천상마법지존,774,6904
94,n4,1____M,1930,6886
95,n4,웅드리치,2001,6848
96,n16,웅치키,2021,6787
97,n8,페르파,1809,6774
98,n12,춰콜릿,1892,6708
99,n16,씽긋,1745,6700
100,n8,숑숑이활쏜다,2015,6676
