,職業,キャラクター,レベル,ポイント
1,n8,Deadly,1436,34160
2,n8,다누리,1820,22911
3,n2,뉴삼총사,1830,21434
4,n11,운좋은고양이,1960,17002
5,n1,Guan_Yu,1459,16425
6,n7,_천상,1109,15355
7,n20,전여친,1758,14810
8,n8,샤또지마,1880,13805
9,n8,민쏘쏘,1934,13484
10,n10,v1p1최강의조련사,882,13075
11,n12,오리,2000,12501
12,n23,물련금,1865,12308
13,n6,와니천사,1459,11928
14,n7,금돌,1944,11794
15,n7,기억해사랑해,1262,11740
16,n4,인생_콜전용,1714,11597
17,n24,얌시선장,1902,11172
18,n8,maya,920,11136
19,n2,리트군,1304,10991
20,n2,지옥불_,1809,10908
21,n8,스마트무빙,1925,10605
22,n15,마악마,1857,10393
23,n12,S2조자룡,1411,10306
24,n0,산타루치노,1855,10188
25,n1,운정리파괴자,1930,9868
26,n7,묵꼼,1842,9805
27,n8,vvvvvvvvvvvvv,1747,9647
28,n0,헤독,1972,9354
29,n3,파이오니아,1785,9260
30,n0,화이어,708,8600
31,n4,무드리치,1949,8573
32,n13,반짝반짝작은별,1893,8496
33,n20,MILKMAID,1840,8477
34,n9,가행건부,1771,8390
35,n19,사학광학사,1375,8174
36,n8,나를찾지마,1960,8088
37,n0,없노,1773,7894
38,n4,삿제,1340,7874
39,n6,투컷,1255,7865
40,n24,부선장,1336,7626
41,n9,Hwal,1746,7589
42,n23,돌아온연금,1976,7571
43,n8,아려니,1929,7431
44,n2,SeungEE,1855,7369
45,n6,깐지데쓰,899,7313
46,n3,버닝12,1828,7196
47,n19,길선미,1985,7152
48,n8,HOOT,1906,7139
49,n21,핼버드,1683,7071
50,n0,하늘이다,904,7020
51,n0,배스낚시,1453,6905
52,n2,천상마법지존,774,6904
53,n8,페르파,1809,6774
54,n16,씽긋,1741,6700
55,n12,춰콜릿,1876,6697
56,n2,오사카_유니버셜,1360,6697
57,n8,이치키,1970,6673
58,n20,유이퐁,1839,6534
59,n9,신민아이유인나,1812,6389
60,n12,주공주,1339,6329
61,n6,리치골드,601,6310
62,n4,1____M,1854,6309
63,n15,효됴르원펀치,1374,6279
64,n20,SolarFlare,1933,6271
65,n19,리정인,1986,6183
66,n7,명량해전,1913,6114
67,n9,지긋이창,1906,6095
68,n4,선비타천,1262,6095
69,n9,귓볼탱탱,1380,6077
70,n20,일단믿어봐,1730,5992
71,n13,너키,1884,5914
72,n8,Lo또,1899,5909
73,n1,넌내꼬,1270,5853
74,n6,오I톨0l,873,5692
75,n16,뛰낀,1832,5682
76,n23,앙금술사,1939,5634
77,n2,감자고구마,1927,5609
78,n7,잇섭,1828,5546
79,n19,오랜방황의끝,1879,5532
80,n19,한맹수인,1286,5522
81,n12,PPSWW,1748,5517
82,n14,멜론플레이어,1323,5433
83,n23,Gift_,1841,5323
84,n8,양갱수리,1910,5318
85,n7,김이준,1764,5284
86,n2,나는농부입니다,1814,5185
87,n7,모다모다,1960,5178
88,n19,Doncic,1779,5144
89,n20,디아볼릭,1678,5113
90,n12,얘린,1766,5064
91,n19,너랭이,1871,4991
92,n22,이사건은내가맡죠,917,4988
93,n0,강원마미,706,4953
94,n2,다식한고양이,1501,4941
95,n8,보찌,1861,4904
96,n4,칼로츠,1420,4840
97,n9,prettystar,1276,4831
98,n10,d절대조련사b,781,4819
99,n9,여교사,1600,4791
100,n24,이순신민아이유,1877,4788
