,職業,キャラクター,レベル,ポイント
1,n8,헤이아가씨,1470,345244022
2,n8,영하0도C,1264,335609886
3,n11,은빛소녀,508,315424784
4,n10,조련오야지,253,258473986
5,n6,감각캐유우지,279,244645890
6,n21,사교의장,900,225116161
7,n10,asrurnonwy,460,215744551
8,n5,illi43,118,143523936
9,n3,과앙늑,1014,135266328
10,n17,까비_투사,491,131334147
11,n2,평택역노숙자,1020,123666448
12,n0,존스말리,1253,121307147
13,n12,최티모,940,117178462
14,n7,걍무도가,1256,116850789
15,n22,곤지암정신병원,1257,81985543
16,n18,덩쿠,1099,80936963
17,n24,미소쿡,623,71499777
18,n8,개활,1251,68026430
19,n3,눈물나는늑대,880,53936129
20,n7,도둑동네돌팅이,1809,45091450
21,n8,asdwqeqweq,624,26935297
22,n10,광휘의결정,1258,17236087
23,n23,딥핑,1313,10093833
24,n9,Deadly,1436,34160
25,n8,다누리,1835,22973
26,n2,뉴삼총사,1872,21663
27,n10,운좋은고양이,2000,17606
28,n1,Guan_Yu,1459,16425
29,n12,오리,2001,15400
30,n7,_천상,1109,15355
31,n20,전여친,1827,14982
32,n8,민쏘쏘,2000,14876
33,n8,샤또지마,1914,13971
34,n22,물련금,1934,13547
35,n10,v1p1최강의조련사,882,13075
36,n7,와니천사,1784,12755
37,n7,금돌,2000,12490
38,n24,얌시선장,1986,12275
39,n7,기억해사랑해,1262,11740
40,n14,마악마,1945,11733
41,n3,지옥불_,1900,11658
42,n4,인생_콜전용,1714,11597
43,n8,스마트무빙,1985,11257
44,n0,운정리파괴자,2000,11216
45,n8,maya,920,11136
46,n2,리트군,1304,10991
47,n0,산타루치노,1965,10984
48,n12,S2조자룡,1411,10306
49,n0,헤독,2001,10186
50,n7,묵꼼,1843,9805
51,n8,vvvvvvvvvvvvv,1747,9647
52,n3,파이오니아,1829,9260
53,n4,무드리치,2000,9186
54,n9,나를찾지마,2000,9036
55,n19,사학광학사,1389,8957
56,n20,MILKMAID,1912,8896
57,n2,SeungEE,1933,8758
58,n8,HOOT,2000,8645
59,n0,화이어,708,8600
60,n13,반짝반짝작은별,1917,8549
61,n8,이치키,2001,8525
62,n8,아려니,2000,8477
63,n0,없노,1790,8393
64,n8,가행건부,1772,8390
65,n5,삿제,1344,8373
66,n3,버닝12,1886,8321
67,n9,Hwal,1764,8096
68,n24,부선장,1340,8081
69,n23,돌아온연금,2000,7921
70,n6,투컷,1279,7888
71,n20,유이퐁,1926,7887
72,n19,길선미,2001,7589
73,n8,지긋이창,1965,7496
74,n20,SolarFlare,1997,7359
75,n6,깐지데쓰,899,7313
76,n0,배스낚시,1469,7284
77,n8,Lo또,1929,7091
78,n2,오사카_유니버셜,1364,7081
79,n21,핼버드,1683,7071
80,n7,명량해전,2000,7065
81,n0,하늘이다,905,7020
82,n2,감자고구마,2001,6961
83,n2,천상마법지존,774,6904
84,n4,1____M,1917,6860
85,n22,리퍼지크,2002,6816
86,n12,주공주,1342,6776
87,n8,페르파,1809,6774
88,n9,귓볼탱탱,1401,6770
89,n12,춰콜릿,1892,6708
90,n16,씽긋,1744,6700
91,n8,양갱수리,1997,6562
92,n14,효됴르원펀치,1381,6488
93,n7,잇섭,1901,6444
94,n19,리정인,2000,6407
95,n9,신민아이유인나,1812,6389
96,n6,리치골드,601,6310
97,n19,오랜방황의끝,1956,6274
98,n8,여교사,1675,6256
99,n13,너키,1922,6239
100,n23,앙금술사,2000,6198
