,,,,
1,,DEVAIN,1260,13875
2,,inta,1280,7329
3,,흑염룡,1386,6163
4,,2MORO,1412,4431
5,,배꼽,1405,3628
6,,선임,1305,3510
7,,버베나,1280,3465
8,,Deft,1365,3363
9,,IIllllllllllIlll,1360,3330
10,,백관,1301,3143
11,,떠돌이_,554,2856
12,,큐이,1410,2750
13,,셀리,425,2642
14,,공쥬님,869,2413
15,,넝쿨이,1304,2382
16,,활주,1278,2344
17,,제이비,1182,2206
18,,티누,1004,2205
19,,Slayer,1379,2122
20,,비_일오,1281,1916
21,,RaonLee,1252,1870
22,,TURN,1272,1852
23,,버키,1250,1753
24,,다멜잉,1288,1703
25,,변신소녀님,1205,1681
26,,하정우,1251,1586
27,,비프리즈,1324,1573
28,,웨여,1251,1566
29,,칼전니크당,882,1503
30,,파벨,1255,1485
31,,역살,1251,1472
32,,수라a,1157,1441
33,,__수인,1182,1433
34,,이더리움코인,1327,1430
35,,SiegeGun,1168,1397
36,,은영,1293,1394
37,,유나영,1181,1333
38,,메이커,1376,1280
39,,또식소환,1293,1262
40,,Lipton,1246,1224
41,,lolol,1243,1207
42,,젤리삐,1087,1183
43,,삼미리,898,1146
44,,고구마망,1406,1114
45,,예뻐,135,1108
46,,곽명훈,1177,1104
47,,콜드브루,1287,1093
48,,오로치,1265,1084
49,,워버러버덥덥,1088,1075
50,,Vayne,676,1047
51,,히쭉,1159,1046
52,,__09,1075,1017
53,,덜렁,1236,1014
54,,WonderWoman,945,1004
55,,천년용왕,404,1000
56,,달빛에지는혼,1142,987
57,,전설,926,968
58,,maze_red,1402,962
59,,YOLOMAID,1001,957
60,,낭천,1269,945
61,,곰슬기,1233,936
62,,평정,1279,933
63,,쏘럭,1294,914
64,,너굴이,1178,908
65,,Sona,703,897
66,,음속,1104,890
67,,갈증,1204,884
68,,일월이,619,876
69,,지휘관,1145,873
70,,Soraka,698,872
71,,수기광호,1281,862
72,,Lulu,677,848
73,,Squire,928,844
74,,하노비,884,828
75,,KEYBOARDWORRIER,978,796
76,,한야,1260,785
77,,크고아름다운검,1128,775
78,,new도,813,770
79,,참외배꼽,1040,769
80,,양인군자,876,762
81,,까만집사,1034,761
82,,마스펠,1161,759
83,,민둥산,1272,734
84,,선녀,801,718
85,,건법사,1151,711
86,,탐슨,1091,699
87,,간코쿠,921,695
88,,카심,920,684
89,,영_오,1129,677
90,,달콤살벌,727,654
91,,또식마창,1023,649
92,,뽕잎,1206,634
93,,유랑거북이,1012,632
94,,도박왕,901,630
95,,Claude,1354,617
96,,띵오와,1102,614
97,,kkamsy,907,609
98,,카이지,927,602
99,,임마누엘,1171,600
100,,발도우,904,594
