,職業,キャラクター,レベル,ポイント
1,n12,딥쓰롯,1447,353241167
2,n8,꾸꾸킹,1408,351208050
3,n20,NapIes,2000,349781549
4,n18,단건우,1341,346948638
5,n14,적치,1584,346888717
6,n22,IlIlIIllllIIlIlI,1394,346620832
7,n10,Beats,721,346226728
8,n19,Devas,1858,341716386
9,n8,silo,1884,341384669
10,n7,숫찰떡,1558,341182627
11,n3,Vishnu,1873,337585939
12,n21,파초선,1955,334965022
13,n10,평화의행진곡,1518,333975159
14,n4,제마데카,1310,333709538
15,n7,스껄,1366,332596276
16,n22,내일만사는아이,1528,332006467
17,n12,체페시,1992,331949742
18,n8,한카리아스,1289,329711853
19,n11,핫식스포스,1573,329254227
20,n7,임나엘,1765,327887590
21,n9,신녀,2000,324676416
22,n5,베드로전서,81,323158039
23,n13,윙첼,1703,320279341
24,n5,Brahma,1846,319036313
25,n15,강강술술,1953,317075166
26,n19,강술전용버프켈,1757,313731801
27,n8,켈미,1997,306131499
28,n20,일등,1304,304676958
29,n5,타락한강술,1649,303570732
30,n8,어푸,1181,303562764
31,n20,흑당,1281,299761860
32,n8,찰슨,1816,299568792
33,n2,배고픈강아지,1409,299369564
34,n20,딥스롯,1465,295700805
35,n16,최온,1678,293153775
36,n24,좀이쁜닉네임,1511,274860682
37,n8,봄날의햇살,1258,267190301
38,n16,잔댜르크,1842,266673464
39,n2,아르망디,1449,266536383
40,n1,CrimsonKnight,1689,242748925
41,n7,노예페티쉬,993,233111610
42,n5,혈색,1600,231415076
43,n9,구공레이디,1949,226373086
44,n2,그냥보조캐릭터,1621,221842403
45,n5,구원받지못한자들,1373,214565903
46,n16,영술이긔,1681,211092822
47,n19,커럽,1917,209594744
48,n7,현율,1288,200081635
49,n2,쥬금이___,1453,193463922
50,n8,제마,1401,187367838
51,n9,뚫어드림,1668,174660779
52,n8,yh창병,1921,173742169
53,n16,악귀멸살,1260,168820788
54,n19,고덕규,1255,168755253
55,n7,개킹받쥬,1886,155658195
56,n23,심야괴담회,1309,154076025
57,n16,쥬금이_영,1288,136708258
58,n10,때찌하는율,946,122617863
59,n9,초밥이니,1337,110953070
60,n19,사랑의인사,1500,104858770
61,n22,작은속삭임a,1337,66519436
62,n24,셩님,1463,57017344
63,n9,뿌잉뽀잉,1804,54792473
64,n1,화신왕,1530,37684343
65,n12,봉선생,1491,21673
66,n10,핑크펄,1132,18852
67,n8,바다의사랑,1804,14678
68,n4,q주몽p,856,9755
69,n9,얼짱소녀,763,9121
70,n23,덥크,1596,9073
71,n9,먀옹,1595,9072
72,n2,1004대장,756,9072
73,n1,강술전용시머링,1752,8966
74,n23,liillililililili,1626,8966
75,n23,연연술술,1655,8746
76,n7,우치하강술이,1650,8401
77,n8,Polaris,1358,7484
78,n0,녹백,1576,7168
79,n4,지화자뉴달봉,1354,6910
80,n10,버디와친구들,1491,6844
81,n8,아리아드,1851,6728
82,n11,환락가,1486,6567
83,n6,서랍속통닭,1289,6559
84,n2,버비야,1333,6543
85,n0,Reilz,1910,6451
86,n0,이쁜아2,1258,6078
87,n7,갓무도가,1588,6038
88,n8,남천,1913,5839
89,n2,q삼족오p,853,5825
90,n3,헤차니스a,860,5561
91,n2,작열,759,5475
92,n11,LakShmi,1569,5334
93,n10,한나수이,649,5248
94,n4,천사사랑3,759,5234
95,n10,버닝조련1,923,5142
96,n1,바른말고운말,1401,4813
97,n8,dfsfsgferw,781,4808
98,n9,적중100퍼,781,4808
99,n16,못난이님,1346,4629
100,n7,천천히크는사람,1281,4596
