,職業,キャラクター,レベル,ポイント
1,n6,분홍색호랑이,329,348127235
2,n9,털내미니,900,68812802
3,n9,개구리_01,968,57737224
4,n10,FX펑,913,22282248
5,n9,insunsky,1627,15921
6,n10,천마신녀,1574,14651
7,n9,고운비,867,12654
8,n2,레드마인,1579,11111
9,n9,test_1,853,9841
10,n0,자연의마신,1361,9728
11,n2,다크루비,895,9400
12,n4,샤비o,1571,9357
13,n8,유드로얄,726,7616
14,n1,차도살인,1159,7400
15,n6,마카오박,761,7379
16,n5,리에스,917,6936
17,n6,DestinyHERO2,1875,6898
18,n1,폭한,1872,5979
19,n1,뜨거운형제,1865,5873
20,n0,Vaga_Bond,711,5821
21,n1,뭐이새기야,1438,5478
22,n1,sdfsfsdf,1555,5406
23,n4,홀리데인로마,1910,5318
24,n9,명궁revis,828,5094
25,n0,노을산마루,752,5057
26,n20,눈꽃잎,1714,4953
27,n10,송그림,1623,4937
28,n0,BeautifulLife,868,4809
29,n1,천국의기사1,1281,4660
30,n0,친구란두글자,954,4626
31,n10,꼬마여우_JM,748,4588
32,n8,윈도우걸,874,4180
33,n0,타락한gg기사,878,4036
34,n0,멜로우키스,873,4036
35,n9,무대뽀걸,1780,3980
36,n7,동관상사,867,3767
37,n8,달빛바람v,1594,3714
38,n9,Browns궁수,1278,3713
39,n10,혈마여련사,965,3707
40,n2,댕아,1949,3697
41,n0,별이랑사,1862,3637
42,n8,아리검,1934,3622
43,n0,샷아빠,946,3525
44,n10,수성용,1926,3493
45,n10,xKira,734,3458
46,n10,이양_조련,806,3409
47,n13,거치른이쁜걸,844,3357
48,n24,Piracy,1904,3342
49,n15,블러드체페쉬,1914,3316
50,n2,황제나라짱,761,3269
51,n9,상콤발랄,855,3261
52,n4,Twitter,1893,3181
53,n2,hong2,421,3179
54,n9,여전사도성,931,3164
55,n1,징한아이,928,3124
56,n6,블론드,1759,3116
57,n20,민소매,1376,3070
58,n11,예쁜누님,976,3069
59,n19,김인성2,1698,3018
60,n0,김새봄,781,2969
61,n1,퍼펙트챔피언,1361,2954
62,n10,미워할수없는존재,714,2927
63,n8,포세이돈의딸,1732,2925
64,n2,?0firdoqwucfeki,517,2908
65,n0,잭니클라우스,1251,2888
66,n1,파괴의신념,1500,2881
67,n10,윈드에로우,909,2823
68,n2,아룡,705,2813
69,n4,철퇴로니뚝배기를,1513,2790
70,n1,칸황,1393,2746
71,n3,코울슬로,1548,2700
72,n0,배리본즈,800,2688
73,n7,핑크블루,1905,2640
74,n3,모뉴엘,1400,2640
75,n21,엔도르시,1865,2622
76,n0,천황성,1049,2598
77,n19,에넬,1882,2597
78,n19,결점,2001,2571
79,n10,무지개의안개,725,2517
80,n0,보라두비,1794,2494
81,n4,의사면허정지,1849,2468
82,n1,야원,1024,2451
83,n8,현아사랑v,1937,2435
84,n8,틈새공략,910,2409
85,n24,xxXxXxx,1908,2365
86,n8,lnstagram,1886,2364
87,n10,윤형석,1847,2362
88,n0,날렵맨,764,2355
89,n6,웃을께이젠,800,2350
90,n16,사랑과정열을위해,1808,2344
91,n2,이상복,886,2305
92,n0,키노악마,715,2304
93,n10,가람_영원,782,2276
94,n16,다비니,1382,2250
95,n1,Ol노무시키,1322,2177
96,n2,바람의법사z,785,2159
97,n6,도시를훔처라,872,2133
98,n7,INEEDU,1885,2096
99,n23,너의얼굴연금중,1800,2094
100,n0,인휴,900,2071
