,職業,キャラクター,レベル,ポイント
1,n8,오데트,1315,221
2,n8,도넛,1257,162
3,n8,Akkad,1348,141
4,n20,청소청소김청소,1347,137
5,n20,스튜어디스,1321,111
6,n23,X_Men,1344,110
7,n19,휴식,1326,94
8,n9,힘을숨긴궁수,1272,91
9,n20,Eliza,1323,75
10,n20,눈물의여왕,1352,72
11,n19,bowing,1278,67
12,n19,고윤정,1256,59
13,n10,고양에나,1267,41
14,n1,무덕이,905,38
15,n1,hot견기,977,36
16,n1,드쌍,1319,35
17,n8,비오는날s,631,26
18,n10,뭐가이렇누,1113,24
19,n11,aphrodite,650,23
20,n0,야간일하면서,924,21
21,n4,노윤서,629,17
22,n4,이주빈,624,17
23,n4,공유빈,613,17
24,n23,0011011,875,15
25,n12,역병공주,923,14
26,n6,도도독,575,14
27,n6,베누,935,13
28,n4,최하슬,614,13
29,n4,김혜준,613,13
30,n4,정예인,610,13
31,n4,강민아,619,12
32,n4,성수지,612,12
33,n8,따스한,1257,11
34,n5,봉잽이,1254,11
35,n23,물쟁이,1251,11
36,n10,봄이집사,913,11
37,n11,네네코,1250,10
38,n4,박지현,614,10
39,n4,경서,611,10
40,n8,길돌용,615,9
41,n14,죽은자의속삭임,1254,8
42,n20,메이드히메,1252,8
43,n17,아그와,890,8
44,n4,주현영,610,8
45,n16,힘을숨긴영술,1257,7
46,n24,빵실,1255,7
47,n9,hot마궁,1255,7
48,n19,헤이즐,1254,7
49,n14,노동자강신술사,1253,7
50,n4,소주연,608,7
51,n15,무루루,461,7
52,n24,duing,1258,6
53,n4,갤럭시_사제,1253,6
54,n24,딸배,1253,6
55,n10,FX펑,911,6
56,n0,견린,902,6
57,n20,JELLO,900,6
58,n13,빛깡,888,6
59,n15,도끄,377,6
60,n8,재료용6,130,6
61,n20,몽당빗자루,1255,5
62,n15,푸리나,1253,5
63,n5,힘을숨긴타천,1253,5
64,n8,Bonita,1098,5
65,n10,조련석,926,5
66,n8,에스프레소M,892,5
67,n10,팥붕이,830,5
68,n6,말랑콩떡,546,5
69,n15,무탕,416,5
70,n5,SOOP,139,5
71,n8,재료용2,122,5
72,n24,힘을숨긴선장,1254,4
73,n16,치오r오r,1253,4
74,n14,Lilit,1253,4
75,n15,끼쟁이,1251,4
76,n20,홈이,1164,4
77,n23,바오바오,1129,4
78,n8,SyaSya03,923,4
79,n10,MB_VM,901,4
80,n12,해보는그걍,900,4
81,n1,햄찌,888,4
82,n11,파란소환사,880,4
83,n3,하나만좀해보자꾼,733,4
84,n13,뺏기,658,4
85,n23,기돌을캐볼까나앙,417,4
86,n15,푸우웅,351,4
87,n15,퓨우웅,339,4
88,n8,부지깽이,325,4
89,n14,갤럭시_강신,1253,3
90,n2,힘을숨긴법사,1253,3
91,n20,폭스테일_,1220,3
92,n12,병약한공주,1165,3
93,n1,Sprite,1129,3
94,n20,푸푸_,1128,3
95,n22,노란,1127,3
96,n10,힘을숨긴조련,1098,3
97,n12,아르테미스_,902,3
98,n10,O__On,899,3
99,n24,Gae나Saw나,894,3
100,n20,슈냥,734,3
