,職業,キャラクター,レベル,ポイント
1,n8,헤이아가씨,1470,345244022
2,n23,히직,1339,340197869
3,n8,영하0도C,1264,335609886
4,n11,은빛소녀,508,315424784
5,n0,ssuanrnayng,493,305987603
6,n3,NamTechOne,1283,293732457
7,n7,이케시아,1802,267847246
8,n10,조련오야지,253,258473986
9,n6,감각캐유우지,279,244645890
10,n22,투두두두두두두두,1462,232259911
11,n21,사교의장,900,225116161
12,n14,피오강신,936,222101508
13,n22,안대장,1919,220009627
14,n10,asrurnonwy,460,215744551
15,n7,가을창공,943,181338154
16,n2,wfsunnywf,913,178389152
17,n9,리원낭자,1389,169281469
18,n16,버그가최고,1262,147652660
19,n5,illi43,118,143523936
20,n8,legender,485,138477634
21,n3,과앙늑,1014,135266328
22,n12,치트뿐인요메,279,133365763
23,n17,까비_투사,491,131334147
24,n2,평택역노숙자,1020,123666448
25,n0,존스말리,1253,121307147
26,n12,최티모,940,117178462
27,n7,걍무도가,1256,116850789
28,n9,여러산,1501,86770486
29,n22,곤지암정신병원,1257,81985543
30,n18,덩쿠,1099,80936963
31,n24,미소쿡,623,71499777
32,n8,개활,1251,68026430
33,n19,구마적_,1255,56164357
34,n3,눈물나는늑대,880,53936129
35,n7,도둑동네돌팅이,1809,45091450
36,n3,그대만의늑대,723,29097985
37,n8,asdwqeqweq,624,26935297
38,n11,리린oo방랑,275,26935297
39,n10,광휘의결정,1258,17236087
40,n23,딥핑,1313,10093833
41,n9,Deadly,1436,34160
42,n8,다누리,1835,22973
43,n2,뉴삼총사,1870,21656
44,n11,운좋은고양이,2000,17583
45,n1,Guan_Yu,1459,16425
46,n7,_천상,1109,15355
47,n12,오리,2001,15353
48,n20,전여친,1827,14982
49,n8,민쏘쏘,2000,14848
50,n8,샤또지마,1914,13971
51,n22,물련금,1932,13515
52,n10,v1p1최강의조련사,882,13075
53,n7,와니천사,1772,12726
54,n7,금돌,2000,12470
55,n24,얌시선장,1984,12243
56,n7,기억해사랑해,1262,11740
57,n14,마악마,1942,11695
58,n3,지옥불_,1897,11634
59,n4,인생_콜전용,1714,11597
60,n8,스마트무빙,1985,11257
61,n0,운정리파괴자,2000,11191
62,n8,maya,920,11136
63,n2,리트군,1304,10991
64,n0,산타루치노,1962,10943
65,n12,S2조자룡,1411,10306
66,n0,헤독,2000,10155
67,n7,묵꼼,1843,9805
68,n8,vvvvvvvvvvvvv,1747,9647
69,n3,파이오니아,1828,9260
70,n4,무드리치,2000,9186
71,n9,나를찾지마,2000,9011
72,n19,사학광학사,1389,8934
73,n20,MILKMAID,1911,8889
74,n2,SeungEE,1930,8721
75,n8,HOOT,2000,8609
76,n0,화이어,708,8600
77,n13,반짝반짝작은별,1917,8549
78,n8,이치키,2000,8485
79,n8,아려니,2000,8452
80,n8,가행건부,1772,8390
81,n0,없노,1789,8379
82,n4,삿제,1344,8373
83,n3,버닝12,1885,8301
84,n24,부선장,1340,8081
85,n9,Hwal,1763,8072
86,n23,돌아온연금,2000,7921
87,n6,투컷,1279,7888
88,n20,유이퐁,1922,7855
89,n19,길선미,2000,7548
90,n8,지긋이창,1964,7458
91,n20,SolarFlare,1996,7337
92,n6,깐지데쓰,899,7313
93,n0,배스낚시,1468,7266
94,n2,오사카_유니버셜,1364,7081
95,n21,핼버드,1683,7071
96,n8,Lo또,1928,7069
97,n7,명량해전,2000,7036
98,n0,하늘이다,905,7020
99,n2,감자고구마,2000,6919
100,n2,천상마법지존,774,6904
