,職業,キャラクター,レベル,ポイント
1,n8,헤이아가씨,1470,345244022
2,n8,영하0도C,1264,335609886
3,n11,은빛소녀,508,315424784
4,n10,조련오야지,253,258473986
5,n6,감각캐유우지,279,244645890
6,n21,사교의장,900,225116161
7,n5,illi43,118,143523936
8,n3,과앙늑,1014,135266328
9,n17,까비_투사,491,131334147
10,n2,평택역노숙자,1020,123666448
11,n0,존스말리,1253,121307147
12,n12,최티모,940,117178462
13,n22,곤지암정신병원,1257,81985543
14,n18,덩쿠,1099,80936963
15,n24,미소쿡,623,71499777
16,n8,개활,1251,68026430
17,n3,눈물나는늑대,880,53936129
18,n7,도둑동네돌팅이,1809,45091450
19,n8,asdwqeqweq,624,26935297
20,n10,광휘의결정,1258,17236087
21,n23,딥핑,1313,10093833
22,n9,Deadly,1436,34160
23,n8,다누리,1835,22973
24,n2,뉴삼총사,1874,21667
25,n10,운좋은고양이,2000,17617
26,n1,Guan_Yu,1459,16425
27,n12,오리,2002,15426
28,n7,_천상,1109,15355
29,n20,전여친,1827,14982
30,n8,민쏘쏘,2000,14896
31,n8,샤또지마,1914,13971
32,n22,물련금,1935,13560
33,n10,v1p1최강의조련사,882,13075
34,n7,와니천사,1792,12778
35,n7,금돌,2001,12501
36,n24,얌시선장,1987,12295
37,n14,마악마,1947,11753
38,n7,기억해사랑해,1262,11740
39,n3,지옥불_,1901,11668
40,n4,인생_콜전용,1714,11597
41,n8,스마트무빙,1985,11257
42,n0,운정리파괴자,2000,11225
43,n8,maya,920,11136
44,n0,산타루치노,1967,11002
45,n2,리트군,1304,10991
46,n12,S2조자룡,1411,10306
47,n0,헤독,2001,10197
48,n7,묵꼼,1843,9805
49,n8,vvvvvvvvvvvvv,1747,9647
50,n3,파이오니아,1829,9260
51,n4,무드리치,2000,9186
52,n9,나를찾지마,2000,9044
53,n19,사학광학사,1389,8957
54,n20,MILKMAID,1913,8906
55,n2,SeungEE,1935,8783
56,n8,HOOT,2001,8659
57,n0,화이어,708,8600
58,n12,반짝반짝작은별,1917,8549
59,n8,이치키,2001,8546
60,n8,아려니,2000,8484
61,n0,없노,1790,8405
62,n8,가행건부,1772,8390
63,n5,삿제,1344,8373
64,n3,버닝12,1886,8335
65,n9,Hwal,1765,8109
66,n24,부선장,1340,8081
67,n23,돌아온연금,2000,7921
68,n20,유이퐁,1927,7904
69,n6,투컷,1279,7888
70,n19,길선미,2002,7611
71,n8,지긋이창,1966,7511
72,n20,SolarFlare,1998,7373
73,n6,깐지데쓰,899,7313
74,n0,배스낚시,1469,7286
75,n8,Lo또,1930,7104
76,n7,명량해전,2000,7082
77,n2,오사카_유니버셜,1364,7081
78,n21,핼버드,1683,7071
79,n0,하늘이다,905,7020
80,n2,감자고구마,2001,6979
81,n2,천상마법지존,774,6904
82,n4,1____M,1917,6860
83,n22,리퍼지크,2002,6848
84,n9,귓볼탱탱,1402,6793
85,n12,주공주,1342,6776
86,n8,페르파,1809,6774
87,n12,춰콜릿,1892,6708
88,n16,씽긋,1744,6700
89,n8,양갱수리,1998,6572
90,n14,효됴르원펀치,1381,6496
91,n7,잇섭,1902,6460
92,n19,리정인,2000,6407
93,n9,신민아이유인나,1812,6389
94,n6,리치골드,601,6310
95,n19,오랜방황의끝,1957,6281
96,n8,여교사,1676,6269
97,n13,너키,1922,6239
98,n23,앙금술사,2000,6198
99,n23,Gift_,1900,6175
100,n4,선비타천,1262,6095
