,職業,キャラクター,レベル,ポイント
1,n20,NapIes,2016,24743
2,n19,커럽,2037,24715
3,n12,봉선생,1512,21673
4,n8,yh창병,2034,19345
5,n10,핑크펄,1186,18853
6,n9,구공레이디,2001,18822
7,n19,Devas,2000,18635
8,n7,개킹받쥬,2000,18143
9,n9,먀옹,1791,17581
10,n22,덥크,1792,16576
11,n8,켈미,2003,16332
12,n2,Vishnu,1990,15712
13,n1,녹백,1761,15620
14,n16,최온,1899,15227
15,n7,임나엘,1910,14918
16,n5,혈색,1769,14896
17,n8,바다의사랑,1804,14678
18,n2,그냥보조캐릭터,2007,14140
19,n16,잔댜르크,2000,14005
20,n8,찰슨,2013,13959
21,n14,적치,1776,13887
22,n19,사랑의인사,2025,13746
23,n14,강강술술,2000,13737
24,n5,Brahma,2000,13376
25,n20,지메,1959,13346
26,n19,강술전용버프켈,1831,13339
27,n9,뿌잉뽀잉,2010,12324
28,n13,윙첼,2000,12028
29,n1,강술전용시머링,1842,11670
30,n9,신녀,2000,11427
31,n1,돈키오테,2029,11281
32,n21,파초선,1975,10874
33,n9,뚫어드림,1881,10849
34,n13,이뮨,1788,10454
35,n7,우치하강술이,1730,10264
36,n12,체페시,2000,10211
37,n5,타락한강술,1731,9994
38,n0,CrimsonKnight,2000,9889
39,n4,q주몽p,856,9755
40,n2,체리빙수,2011,9658
41,n7,스껄,1988,9621
42,n23,연연술술,1697,9218
43,n9,얼짱소녀,763,9121
44,n2,1004대장,756,9072
45,n23,liillililililili,1626,8966
46,n19,Mild_수인,2000,8741
47,n20,찰슨_메,2003,8455
48,n0,실밥이니,2010,8174
49,n8,silo,1904,8105
50,n8,우리반슛돌이,2008,7837
51,n16,쥬금이_영,2005,7779
52,n8,Polaris,1373,7509
53,n23,금모으기운동,1734,7335
54,n8,아리아드,2000,7295
55,n24,구눙,2014,7161
56,n4,지화자뉴달봉,1500,6910
57,n10,버디와친구들,1500,6844
58,n11,환락가,1486,6567
59,n6,서랍속통닭,1289,6559
60,n2,버비야,1356,6543
61,n0,Reilz,1952,6465
62,n7,천사소녀,1964,6450
63,n19,수요타,1952,6342
64,n25,좀이쁜닉네임,1729,6275
65,n0,이쁜아2,1258,6078
66,n7,갓무도가,1589,6038
67,n8,남천,2000,5939
68,n4,s세라s,1942,5862
69,n10,우주소년,2003,5840
70,n22,모험담,1983,5828
71,n2,q삼족오p,853,5825
72,n10,평화의행진곡,1571,5705
73,n20,Stella_,1954,5648
74,n14,내겐너무멋진그대,1923,5579
75,n3,헤차니스a,860,5561
76,n2,작열,759,5475
77,n10,LakShmi,1571,5416
78,n14,강강슐슐,1819,5262
79,n10,한나수이,649,5248
80,n4,천사사랑3,759,5234
81,n10,버닝조련1,923,5142
82,n20,바게트,1915,5135
83,n13,지지않는청춘,1807,5071
84,n1,바른말고운말,1500,4813
85,n8,dfsfsgferw,781,4808
86,n9,적중100퍼,781,4808
87,n16,발라리안,1934,4763
88,n19,찰슨_수,1881,4756
89,n18,단건우,1575,4668
90,n14,깐뽀,1770,4637
91,n16,못난이님,1346,4629
92,n7,천천히크는사람,1281,4596
93,n8,어르신,964,4584
94,n2,Celebrity,1632,4556
95,n10,푸른달의마녀,344,4452
96,n8,유티,1418,4362
97,n6,인자무인,708,4304
98,n0,s가을동화s,792,4298
99,n9,눈꽃의희야,1314,4193
100,n23,지크하트,1593,4161
