,職業,キャラクター,レベル,ポイント
1,n2,뉴삼총사,1869,353784968
2,n14,디버프,1864,353700093
3,n9,왕비비,1293,353697871
4,n8,여교사,1668,353310704
5,n2,구름위에달빛,1744,352650553
6,n22,탄알일발장전,1876,352326504
7,n16,바라코스,1959,352260093
8,n19,반딧불OI,1476,352125611
9,n8,보찌,1875,352064452
10,n0,Gzzz,1642,351866737
11,n20,엘엔케이딸,1438,351601512
12,n8,양갱수리,1994,350886231
13,n2,젠덕,1918,350359110
14,n1,각성전사,1405,348848451
15,n14,야티,1319,348718439
16,n1,D_VA,1940,346690264
17,n6,푸르미붉은달빛,899,346161154
18,n8,심판,2000,345771454
19,n8,라플레르,1920,345575435
20,n9,썸주막창,1330,345505989
21,n8,헤이아가씨,1470,345244022
22,n10,예리니,1706,344330583
23,n8,운좋지마,1983,344200064
24,n8,스물하나,1055,344064005
25,n24,설윤아,1287,341508150
26,n20,MILKMAID,1910,341254827
27,n10,소환사로가는길,1410,341180960
28,n22,물치킨,1925,340923183
29,n23,짜치냐,1434,340722522
30,n6,꼬마보스,1910,340659590
31,n23,국민연금보험,1331,338690515
32,n8,다한스,1357,337904149
33,n0,산타루치노,1958,337848960
34,n20,파묘,1402,336921460
35,n8,기돌,1617,335939500
36,n7,뚜따따,1262,335872043
37,n8,영하0도C,1264,335609886
38,n3,엔돌핀,1702,335285856
39,n7,차포,1885,334761435
40,n20,뱌이,1931,334500989
41,n20,등치,1882,334040931
42,n1,Trudy,1896,333780134
43,n20,허전해,1311,333381972
44,n19,베리나나,1675,333252306
45,n23,물내놔물,1311,331546911
46,n8,하뚱잉,1469,330498853
47,n16,버그가최고,1262,330170413
48,n8,민쏘쏘,2000,329857487
49,n23,별들의별,1354,329777668
50,n6,ssoyeon,1263,329449589
51,n20,이드메,1506,328336647
52,n20,반틈,1783,327420547
53,n24,대표님,1323,326828295
54,n14,버스터리드,1934,325979037
55,n24,운좋,1521,325846155
56,n8,최서린,1981,325064057
57,n9,빨쿠,1364,324338477
58,n9,인터로조,1508,324273644
59,n4,루킬쓰,1900,323948241
60,n24,폭군도마뱀,1327,323814007
61,n9,쭈굴,1325,323617206
62,n10,진짜두시에간다,1423,323027714
63,n16,삭풍월,1882,321456483
64,n14,마악마,1940,321400199
65,n10,투언,1450,321128332
66,n17,경직,1748,319947678
67,n8,조선궁,1850,319096797
68,n8,무튼,1477,318441048
69,n5,예슬이지킴이,1817,317524338
70,n7,장은일,1831,315494248
71,n7,IronFist,139,315031559
72,n20,새콤달콤매콤,1771,314901728
73,n10,ssssssss란ssssss,1313,314441871
74,n22,안대장,1919,314053787
75,n20,건널목,1417,312935870
76,n4,원활,1842,312740298
77,n10,단고,1749,311822180
78,n8,PICCA,1913,311627384
79,n9,내꽃은어딨나,1958,311233931
80,n8,맹밍,1844,311102474
81,n21,틀딱,1742,310904744
82,n20,쩜메이드,1511,310510926
83,n8,시옷,1995,309859201
84,n22,리퍼지크,2000,309729792
85,n22,차가운공,1391,309723502
86,n8,Yoohyeon,1998,309529784
87,n9,잼쿠,1589,307561548
88,n0,ssuanrnayng,493,305987603
89,n4,튼실,1923,305926913
90,n8,도화가,1470,304155238
91,n19,마법의불꽃,1921,303762669
92,n4,최재석,1967,302189813
93,n24,술내놔술,1553,301466761
94,n14,술사주셉,1429,299697205
95,n16,그냥찐따,1435,298844899
96,n20,제하분주,1909,298126188
97,n6,와니천사,1756,297415029
98,n23,꼬무룩,1433,297337803
99,n24,버려진우산,1422,295503557
100,n19,웅가,1462,295175094
