,職業,キャラクター,レベル,ポイント
1,n9,insunsky,1692,16894
2,n10,천마신녀,1631,14651
3,n9,고운비,867,12654
4,n2,레드마인,1635,11111
5,n0,자연의마신,1483,10093
6,n9,test_1,853,9841
7,n2,다크루비,895,9400
8,n4,샤비o,1628,9357
9,n6,DestinyHERO2,1996,8149
10,n8,유드로얄,726,7616
11,n1,차도살인,1159,7400
12,n6,마카오박,761,7379
13,n5,리에스,917,6936
14,n4,홀리데인로마,2000,6778
15,n1,폭한,1976,6708
16,n10,윤형석,2008,6166
17,n0,sdfsfsdf,1671,6009
18,n4,의사면허정지,2007,6002
19,n1,뜨거운형제,1922,5877
20,n0,Vaga_Bond,711,5821
21,n10,송그림,1790,5703
22,n1,뭐이새기야,1438,5478
23,n24,Piracy,2012,5445
24,n2,댕아,2011,5414
25,n9,명궁revis,828,5094
26,n0,노을산마루,752,5057
27,n20,눈꽃잎,1714,4953
28,n8,아리검,2006,4898
29,n0,BeautifulLife,868,4809
30,n1,천국의기사1,1330,4673
31,n0,친구란두글자,954,4626
32,n10,꼬마여우_JM,748,4588
33,n8,오데트,1922,4583
34,n0,별이랑사,1973,4551
35,n9,달빛바람v,1691,4536
36,n9,무대뽀걸,1846,4404
37,n2,우르햄,1997,4370
38,n19,결점,2037,4321
39,n10,수성용,2001,4287
40,n4,O___Oa,1995,4285
41,n16,공약,2004,4194
42,n8,윈도우걸,874,4180
43,n0,타락한gg기사,878,4036
44,n0,멜로우키스,873,4036
45,n19,김인성2,1767,4033
46,n10,뽀로로유치원,1990,3912
47,n14,블러드체페쉬,2000,3853
48,n7,동관상사,867,3767
49,n21,엔도르시,1965,3754
50,n9,Browns궁수,1330,3733
51,n7,핑크블루,2000,3710
52,n10,혈마여련사,965,3707
53,n0,샷아빠,946,3525
54,n6,gojyosatoru,1987,3518
55,n4,Twitter,1950,3491
56,n10,xKira,734,3458
57,n10,이양_조련,806,3409
58,n4,의사면허취소,1911,3399
59,n8,가품,1975,3370
60,n13,거치른이쁜걸,844,3357
61,n3,코울슬로,1609,3277
62,n2,황제나라짱,761,3269
63,n9,상콤발랄,855,3261
64,n2,hong2,421,3179
65,n9,여전사도성,931,3164
66,n1,징한아이,928,3124
67,n6,블론드,1759,3116
68,n20,민소매,1376,3070
69,n11,예쁜누님,976,3069
70,n0,김새봄,781,2969
71,n1,퍼펙트챔피언,1382,2954
72,n10,미워할수없는존재,714,2927
73,n8,포세이돈의딸,1732,2925
74,n20,지금니순간,1956,2911
75,n0,잭니클라우스,1286,2911
76,n2,?0firdoqwucfeki,517,2908
77,n1,파괴의신념,1500,2881
78,n24,xxXxXxx,2000,2859
79,n10,윈드에로우,909,2823
80,n2,아룡,705,2813
81,n4,철퇴로니뚝배기를,1513,2790
82,n19,에넬,1936,2760
83,n19,료네,1909,2747
84,n1,칸황,1393,2746
85,n8,현아사랑v,2000,2714
86,n0,배리본즈,800,2688
87,n3,모뉴엘,1400,2640
88,n0,천황성,1049,2598
89,n15,Tosihiro,1940,2542
90,n10,무지개의안개,725,2517
91,n13,야채빵아,1983,2514
92,n0,보라두비,1794,2494
93,n4,홀__리,1696,2456
94,n1,야원,1024,2451
95,n9,JNS마창,1898,2450
96,n8,틈새공략,910,2409
97,n4,라크_레크레이셔,1982,2377
98,n8,lnstagram,1943,2364
99,n0,날렵맨,764,2355
100,n6,웃을께이젠,800,2350
