,職業,キャラクター,レベル,ポイント
1,n9,Deadly,1462,34168
2,n12,오리,2047,32437
3,n10,운좋은고양이,2039,29008
4,n0,산타루치노,2041,23379
5,n8,다누리,1835,22973
6,n19,길선미,2052,22450
7,n2,뉴삼총사,1895,21786
8,n8,이치키,2036,21430
9,n2,감자고구마,2031,18732
10,n14,결제가아니라결재,2039,18014
11,n0,운정리파괴자,2021,17999
12,n22,리퍼지크,2040,17628
13,n14,마악마,2007,17422
14,n20,전여친,2000,17032
15,n1,Guan_Yu,1459,16425
16,n17,웅치키,2050,16002
17,n7,와니천사,2002,15898
18,n7,_천상,1257,15359
19,n8,민쏘쏘,2000,15309
20,n22,물련금,2000,15072
21,n8,주악꾸악주의,2032,14913
22,n9,숑숑이활쏜다,2045,14374
23,n8,HOOT,2014,14371
24,n24,얌시선장,2000,14286
25,n8,샤또지마,1971,14123
26,n2,지옥불_,2000,14051
27,n8,보찌,2020,13797
28,n0,여체1,2032,13620
29,n20,웅치킨,2022,13461
30,n10,v1p1최강의조련사,882,13075
31,n20,등치,2026,12919
32,n7,금돌,2007,12854
33,n3,버닝12,2000,12670
34,n20,뱌이,2012,12369
35,n8,맹밍,2030,12275
36,n22,슈퍼파워연금,2000,12260
37,n2,망파,2000,12136
38,n25,짱친,2019,12083
39,n7,명량해전,2023,11972
40,n15,리촹,2011,11798
41,n7,기억해사랑해,1262,11740
42,n4,인생_콜전용,1714,11597
43,n19,차우니,1952,11528
44,n2,멋진숑숑이,2037,11464
45,n0,헤독,2017,11416
46,n8,아려니,2022,11289
47,n8,스마트무빙,1985,11257
48,n18,사학광학사,1604,11190
49,n9,maya,923,11136
50,n10,빠칸,2011,11076
51,n10,Dark다모,2011,11001
52,n2,리트군,1304,10991
53,n10,장찬미,1868,10949
54,n9,빨쿠,2012,10850
55,n7,잇섭,2014,10725
56,n19,쿠키돈먹음,2024,10543
57,n4,응묵,2000,10534
58,n13,응식이,2000,10394
59,n22,쇼팬,2050,10335
60,n9,나를찾지마,2011,10306
61,n12,S2조자룡,1411,10306
62,n8,Lo또,2000,10206
63,n2,SeungEE,2000,10180
64,n3,파이오니아,1923,10075
65,n8,잼쿠,2016,10073
66,n21,핼버드,2000,9880
67,n20,MILKMAID,1994,9873
68,n20,유이퐁,2001,9823
69,n7,묵꼼,1845,9810
70,n13,주공주,1436,9806
71,n19,리정인,2015,9745
72,n10,투언,1921,9739
73,n8,한우육회,2000,9717
74,n25,우측,1420,9696
75,n8,vvvvvvvvvvvvv,1747,9647
76,n8,죽어줄래,2030,9604
77,n14,앙루삥뽕,2000,9428
78,n7,D여비,2000,9301
79,n23,Gift_,1989,9282
80,n7,장은일,2000,9249
81,n8,심판,2027,9230
82,n4,무드리치,2000,9186
83,n0,없노,1808,9154
84,n8,Hwal,1795,9117
85,n0,Trudy,1985,9107
86,n7,스와코프,2021,9013
87,n25,해선,2000,9007
88,n8,통통햄찌,1956,8912
89,n8,스카이부동산,2000,8909
90,n0,배스낚시,1514,8708
91,n20,아모튼,2000,8700
92,n3,꽝뚜,1994,8700
93,n10,죽일련,1418,8660
94,n20,지죤,2000,8648
95,n7,킹앵벌,2001,8640
96,n21,이창원,2000,8625
97,n19,다이신,2000,8616
98,n0,화이어,708,8600
99,n9,지긋이창,2000,8567
100,n8,Mikasa,2000,8549
