,職業,キャラクター,レベル,ポイント
1,n9,insunsky,1756,18115
2,n10,천마신녀,1716,14652
3,n9,고운비,867,12654
4,n10,뽀로로유치원,2030,12001
5,n2,레드마인,1720,11112
6,n0,자연의마신,1525,10233
7,n10,윤형석,2021,9752
8,n5,의사면허정지,2021,9661
9,n16,공약,2025,9464
10,n2,댕아,2046,9429
11,n2,다크루비,895,9400
12,n4,샤비o,1715,9358
13,n6,gojyosatoru,2019,8451
14,n6,DestinyHERO2,2009,8376
15,n2,우르햄,2014,7859
16,n8,유드로얄,726,7616
17,n10,송그림,1926,7412
18,n1,폭한,2011,7410
19,n1,차도살인,1159,7400
20,n6,마카오박,761,7379
21,n5,홀리데인로마,2010,7086
22,n4,O___Oa,2012,7040
23,n5,리에스,917,6936
24,n24,Piracy,2030,6677
25,n8,가품,2030,6440
26,n8,달빛바람v,1810,6193
27,n1,sdfsfsdf,1770,6068
28,n8,오데트,2005,6043
29,n8,아리검,2034,6018
30,n1,뜨거운형제,2000,5878
31,n0,Vaga_Bond,711,5821
32,n19,김인성2,1848,5763
33,n4,오늘그녀순간,1978,5690
34,n1,뭐이새기야,1438,5478
35,n1,천국의기사1,1530,5337
36,n9,무대뽀걸,1927,5304
37,n4,의사면허취소,2015,5303
38,n4,홀__리,1918,5139
39,n0,초특가,1938,5097
40,n9,명궁revis,828,5094
41,n0,노을산마루,752,5057
42,n1,별이랑사,2000,5014
43,n19,결점,2056,5006
44,n20,지금니순간,2005,4990
45,n13,변신봉으로때리기,1975,4975
46,n20,눈꽃잎,1714,4953
47,n8,힘을숨긴궁수,1916,4887
48,n8,솔잎새,2003,4858
49,n0,BeautifulLife,868,4809
50,n19,에넬,2030,4805
51,n0,친구란두글자,954,4626
52,n10,꼬마여우_JM,748,4588
53,n21,엔도르시,2000,4516
54,n19,료네,2015,4501
55,n2,김갑중,1966,4488
56,n14,블러드체페쉬,2013,4296
57,n10,수성용,2002,4291
58,n7,핑크블루,2019,4287
59,n14,장야,1949,4265
60,n8,윈도우걸,874,4180
61,n0,타락한gg기사,878,4036
62,n0,멜로우키스,873,4036
63,n8,천상재해,2000,3810
64,n2,BTS_RapMonster,2004,3808
65,n9,Browns궁수,1526,3780
66,n7,동관상사,867,3767
67,n10,혈마여련사,965,3707
68,n4,Twitter,2000,3656
69,n2,라꿍이랑,2003,3654
70,n22,쑤까,1876,3639
71,n24,xxXxXxx,2030,3628
72,n16,하이드넬,2000,3588
73,n0,샷아빠,946,3525
74,n10,xKira,734,3458
75,n3,코울슬로,1667,3449
76,n14,Tosihiro,2000,3431
77,n10,이양_조련,806,3409
78,n7,아르로미토스,2030,3392
79,n13,거치른이쁜걸,844,3357
80,n16,하슈람,2019,3315
81,n2,황제나라짱,761,3269
82,n9,상콤발랄,855,3261
83,n2,hong2,421,3179
84,n9,여전사도성,931,3164
85,n19,수감,1691,3151
86,n9,JNS마창,2003,3138
87,n1,징한아이,928,3124
88,n6,블론드,1761,3116
89,n20,민소매,1376,3070
90,n11,예쁜누님,976,3069
91,n1,도검비수,1780,3039
92,n4,_Taric_,1671,3020
93,n0,김새봄,781,2969
94,n1,퍼펙트챔피언,1382,2954
95,n0,잭니클라우스,1337,2941
96,n4,_천도_,1963,2930
97,n10,미워할수없는존재,714,2927
98,n8,포세이돈의딸,1734,2925
99,n2,?0firdoqwucfeki,517,2908
100,n1,파괴의신념,1503,2881
