,職業,キャラクター,レベル,ポイント
1,n20,NapIes,2011,23392
2,n12,봉선생,1505,21673
3,n10,핑크펄,1166,18853
4,n19,커럽,2020,18234
5,n9,구공레이디,2000,17780
6,n19,Devas,2000,17665
7,n7,개킹받쥬,2000,17071
8,n8,켈미,2003,16332
9,n16,최온,1899,15227
10,n7,임나엘,1910,14918
11,n2,Vishnu,1985,14806
12,n8,바다의사랑,1804,14678
13,n8,yh창병,2022,14032
14,n9,먀옹,1626,13839
15,n15,강강술술,2000,13737
16,n19,강술전용버프켈,1831,13339
17,n16,잔댜르크,2000,13056
18,n22,덥크,1622,12691
19,n5,Brahma,1990,12597
20,n8,찰슨,2011,12119
21,n1,녹백,1620,11990
22,n5,혈색,1626,11862
23,n1,강술전용시머링,1842,11670
24,n9,신녀,2000,11427
25,n13,윙첼,2000,11075
26,n21,파초선,1975,10874
27,n9,뚫어드림,1881,10849
28,n14,적치,1620,10777
29,n7,우치하강술이,1730,10264
30,n12,체페시,2000,10211
31,n5,타락한강술,1731,9994
32,n9,뿌잉뽀잉,2001,9910
33,n4,q주몽p,856,9755
34,n2,그냥보조캐릭터,1992,9747
35,n23,연연술술,1697,9218
36,n9,얼짱소녀,763,9121
37,n2,1004대장,756,9072
38,n0,CrimsonKnight,1989,9020
39,n23,liillililililili,1626,8966
40,n20,찰슨_메,2003,8455
41,n19,사랑의인사,2004,8169
42,n8,silo,1904,8105
43,n20,지메,1837,7572
44,n8,Polaris,1373,7509
45,n8,우리반슛돌이,2007,7200
46,n8,아리아드,1925,7028
47,n4,지화자뉴달봉,1426,6910
48,n10,버디와친구들,1500,6844
49,n11,환락가,1486,6567
50,n6,서랍속통닭,1289,6559
51,n2,버비야,1356,6543
52,n0,Reilz,1952,6465
53,n23,금모으기운동,1673,6394
54,n25,좀이쁜닉네임,1729,6275
55,n16,쥬금이_영,2001,6236
56,n13,이뮨,1610,6166
57,n0,이쁜아2,1258,6078
58,n7,갓무도가,1589,6038
59,n8,남천,1993,5902
60,n2,q삼족오p,853,5825
61,n10,평화의행진곡,1571,5705
62,n3,헤차니스a,860,5561
63,n2,작열,759,5475
64,n10,LakShmi,1571,5416
65,n19,Mild_수인,1867,5328
66,n10,한나수이,649,5248
67,n4,천사사랑3,759,5234
68,n10,버닝조련1,923,5142
69,n4,s세라s,1919,5067
70,n0,실밥이니,1981,4967
71,n1,바른말고운말,1500,4813
72,n8,dfsfsgferw,781,4808
73,n9,적중100퍼,781,4808
74,n1,돈키오테,2002,4777
75,n18,단건우,1575,4668
76,n16,못난이님,1346,4629
77,n7,천천히크는사람,1281,4596
78,n8,어르신,964,4584
79,n2,Celebrity,1621,4551
80,n10,우주소년,2002,4494
81,n10,푸른달의마녀,344,4452
82,n8,유티,1418,4362
83,n6,인자무인,708,4304
84,n0,s가을동화s,792,4298
85,n8,눈꽃의희야,1297,4174
86,n23,지크하트,1592,4161
87,n8,너랭이,1422,4152
88,n7,스껄,1618,4098
89,n0,은하계수리공,657,4037
90,n11,핫식스포스,1886,4011
91,n19,찰슨_수,1831,3976
92,n10,o여름향기o,846,3961
93,n0,투옵,828,3867
94,n21,만년이2탄,1955,3854
95,n9,강한_,1616,3825
96,n1,핼리해성,1503,3825
97,n10,사랑은유죄,904,3810
98,n16,IlIl레이지lIIl,931,3781
99,n7,레전더리,1501,3765
100,n13,정화목,938,3744
