,職業,キャラクター,レベル,ポイント
1,n1,3002,495,267845642
2,n6,도핑왕,335,231276547
3,n5,양버들,212,111673357
4,n12,봉선생,1494,21673
5,n10,핑크펄,1132,18852
6,n20,NapIes,2003,16412
7,n8,바다의사랑,1804,14678
8,n8,켈미,2000,13118
9,n15,강강술술,1955,12117
10,n9,구공레이디,1965,12071
11,n19,Devas,1874,12063
12,n16,최온,1713,11643
13,n9,신녀,2000,11427
14,n7,임나엘,1781,11400
15,n19,커럽,1932,11068
16,n19,강술전용버프켈,1761,11030
17,n21,파초선,1975,10874
18,n7,개킹받쥬,1903,10546
19,n3,Vishnu,1884,10288
20,n13,체페시,2000,10211
21,n4,q주몽p,856,9755
22,n9,먀옹,1601,9365
23,n23,덥크,1600,9153
24,n9,얼짱소녀,763,9121
25,n2,1004대장,756,9072
26,n1,강술전용시머링,1755,9025
27,n23,liillililililili,1626,8966
28,n23,연연술술,1656,8757
29,n7,우치하강술이,1651,8446
30,n5,타락한강술,1650,8053
31,n16,잔댜르크,1856,7865
32,n8,silo,1892,7784
33,n5,혈색,1606,7730
34,n8,뚫어드림,1708,7674
35,n8,Polaris,1358,7484
36,n0,녹백,1587,7464
37,n5,Brahma,1856,7438
38,n14,적치,1591,6911
39,n4,지화자뉴달봉,1357,6910
40,n10,버디와친구들,1491,6844
41,n8,아리아드,1871,6779
42,n8,yh창병,1937,6688
43,n11,환락가,1486,6567
44,n6,서랍속통닭,1289,6559
45,n2,버비야,1336,6543
46,n0,Reilz,1919,6455
47,n0,이쁜아2,1258,6078
48,n7,갓무도가,1588,6038
49,n8,남천,1923,5840
50,n2,q삼족오p,853,5825
51,n3,헤차니스a,860,5561
52,n2,작열,759,5475
53,n11,LakShmi,1570,5416
54,n13,윙첼,1794,5326
55,n10,한나수이,649,5248
56,n4,천사사랑3,759,5234
57,n10,버닝조련1,923,5142
58,n1,바른말고운말,1401,4813
59,n8,dfsfsgferw,781,4808
60,n9,적중100퍼,781,4808
61,n9,뿌잉뽀잉,1834,4735
62,n16,못난이님,1346,4629
63,n7,천천히크는사람,1281,4596
64,n8,어르신,964,4584
65,n2,Celebrity,1621,4551
66,n10,푸른달의마녀,344,4452
67,n8,유티,1418,4362
68,n8,찰슨,1867,4338
69,n6,인자무인,708,4304
70,n0,s가을동화s,792,4298
71,n23,지크하트,1592,4161
72,n8,너랭이,1422,4152
73,n8,눈꽃의희야,1256,4111
74,n10,평화의행진곡,1528,4070
75,n0,은하계수리공,657,4037
76,n1,CrimsonKnight,1792,4026
77,n10,o여름향기o,846,3961
78,n0,투옵,828,3867
79,n9,강한_,1616,3825
80,n10,사랑은유죄,904,3810
81,n16,IlIl레이지lIIl,931,3781
82,n7,레전더리,1501,3765
83,n13,정화목,938,3744
84,n18,쥬금이_수,1613,3737
85,n13,보라3,810,3704
86,n1,핼리해성,1415,3689
87,n10,재키찬75,745,3645
88,n1,무한사신,234,3625
89,n7,붉은보석을훔친자,885,3571
90,n0,보석전사,726,3547
91,n2,Izzy,1500,3475
92,n18,채륜,1506,3469
93,n16,메인모을거야,1470,3439
94,n12,정의무변,368,3392
95,n8,귀_족,1500,3389
96,n10,랑ol,753,3380
97,n2,그냥보조캐릭터,1637,3317
98,n7,혼란,1445,3231
99,n2,까칠한것들,367,3214
100,n0,꽃이겨울바람에게,856,3156
