,職業,キャラクター,レベル,ポイント
1,n5,DEVAIN,1340,13875
2,n8,inta,1280,7329
3,n20,마스펠,1742,6726
4,n6,흑염룡,1419,6300
5,n19,배꼽,2000,5981
6,n8,이망,2000,5368
7,n21,2MORO,1500,4666
8,n2,선임,1891,4606
9,n12,버베나,1503,3788
10,n22,Deft,1402,3492
11,n20,꺄세,2000,3362
12,n2,IIllllllllllIlll,1403,3330
13,n23,백관,1301,3143
14,n6,떠돌이_,554,2856
15,n20,또릉이,1526,2805
16,n18,큐이,1410,2750
17,n6,셀리,426,2642
18,n8,이준석,1990,2488
19,n6,공쥬님,869,2413
20,n7,고구마망,1529,2407
21,n12,넝쿨이,1304,2382
22,n4,활주,1281,2359
23,n19,웨여,1746,2213
24,n2,제이비,1182,2206
25,n7,티누,1004,2205
26,n0,Slayer,1399,2163
27,n10,Bartizan,1726,2144
28,n16,비_일오,1281,1916
29,n16,Haul,2000,1891
30,n12,RaonLee,1253,1870
31,n4,TURN,1272,1852
32,n20,도레미파,2006,1844
33,n12,수기리,2016,1810
34,n1,크고아름다운검,1640,1757
35,n0,버키,1250,1753
36,n1,하정우,1341,1749
37,n3,다멜잉,1290,1705
38,n13,변신소녀님,1205,1681
39,n7,빈둥,2001,1659
40,n20,메이커,1437,1593
41,n8,은영,1374,1581
42,n8,비프리즈,1325,1573
43,n0,칼전니크당,882,1503
44,n13,파벨,1257,1487
45,n2,역살,1252,1475
46,n21,수라a,1157,1441
47,n19,__수인,1182,1433
48,n9,이더리움코인,1328,1432
49,n8,SiegeGun,1186,1419
50,n20,YOLOMAID,1382,1416
51,n8,유나영,1216,1377
52,n1,한겨레,1337,1360
53,n21,나빌레라,1511,1312
54,n7,투후룰루,1842,1287
55,n0,maze_red,1804,1277
56,n11,또식소환,1294,1262
57,n2,전설,1347,1259
58,n1,Lipton,1252,1225
59,n20,티몰2,1642,1218
60,n9,lolol,1245,1207
61,n8,젤리삐,1087,1183
62,n8,삼미리,922,1155
63,n18,__형,1300,1130
64,n0,예뻐,135,1108
65,n0,곽명훈,1198,1107
66,n5,김포,1551,1103
67,n2,콜드브루,1289,1093
68,n18,참외배꼽,1433,1086
69,n9,오로치,1265,1084
70,n8,워버러버덥덥,1088,1075
71,n6,Vayne,676,1047
72,n13,덜렁,1250,1019
73,n20,__09,1075,1017
74,n16,WonderWoman,958,1006
75,n24,Aimyon,1317,1002
76,n9,천년용왕,404,1000
77,n9,평정,1318,996
78,n8,달빛에지는혼,1142,987
79,n4,쏘럭,1315,983
80,n24,뽀스,1412,964
81,n19,언더단속반,1546,963
82,n22,박하람,1344,955
83,n7,낭천,1269,945
84,n1,곰슬기,1254,940
85,n23,너굴이,1222,938
86,n7,소울가드,1987,931
87,n6,한야,1297,930
88,n21,풀림,1332,897
89,n2,Sona,703,897
90,n2,음속,1104,890
91,n6,갈증,1204,884
92,n2,기호,1503,878
93,n6,일월이,619,876
94,n2,지휘관,1147,873
95,n5,Soraka,698,872
96,n7,카심,1346,870
97,n8,티몰1,1502,868
98,n8,수기광호,1281,862
99,n13,Lulu,677,848
100,n1,Squire,928,844
