,職業,キャラクター,レベル,ポイント
1,n8,희월,931,344326187
2,n3,지존l규민l법사,935,335610141
3,n10,윤형석,1838,328534246
4,n20,_해솔_,925,324796455
5,n8,훤화,1037,314507375
6,n8,오데트,1506,306709963
7,n17,내가바로신규유저,527,255393843
8,n10,노란,1262,255393807
9,n11,안졸리나졸리지,948,254214268
10,n8,달구비,1293,221184040
11,n4,홀리데인로마,1907,211555481
12,n10,더사랑,1398,197984709
13,n9,지옥에간천사,1096,188678300
14,n2,김갑중,1403,177668798
15,n4,의사면허정지,1840,165611834
16,n18,드림캐쳐,900,159711234
17,n19,결점,2000,127273401
18,n9,개구리_01,967,117506056
19,n4,붕대감아드림,904,109772810
20,n10,알주,786,101580827
21,n10,송그림,1621,87626553
22,n2,라꿍이랑,1507,86180529
23,n9,털내미니,900,74121218
24,n24,이상한손님,1350,69599399
25,n10,FX펑,913,22282248
26,n9,insunsky,1625,15892
27,n10,천마신녀,1573,14651
28,n9,고운비,867,12654
29,n2,레드마인,1577,11111
30,n9,test_1,853,9841
31,n0,자연의마신,1360,9724
32,n2,다크루비,895,9400
33,n4,샤비o,1570,9357
34,n8,유드로얄,726,7616
35,n1,차도살인,1159,7400
36,n6,마카오박,761,7379
37,n5,리에스,917,6936
38,n6,DestinyHERO2,1872,6866
39,n1,폭한,1869,5968
40,n1,뜨거운형제,1861,5873
41,n0,Vaga_Bond,711,5821
42,n1,뭐이새기야,1438,5478
43,n1,sdfsfsdf,1552,5406
44,n9,명궁revis,828,5094
45,n0,노을산마루,752,5057
46,n20,눈꽃잎,1714,4953
47,n0,BeautifulLife,868,4809
48,n1,천국의기사1,1280,4660
49,n0,친구란두글자,954,4626
50,n10,꼬마여우_JM,748,4588
51,n8,윈도우걸,874,4180
52,n0,타락한gg기사,878,4036
53,n0,멜로우키스,873,4036
54,n9,무대뽀걸,1778,3962
55,n7,동관상사,867,3767
56,n9,Browns궁수,1277,3713
57,n10,혈마여련사,965,3707
58,n8,달빛바람v,1587,3664
59,n2,댕아,1943,3639
60,n1,별이랑사,1861,3631
61,n8,아리검,1932,3601
62,n0,샷아빠,946,3525
63,n10,수성용,1925,3491
64,n10,xKira,734,3458
65,n10,이양_조련,806,3409
66,n13,거치른이쁜걸,844,3357
67,n15,블러드체페쉬,1912,3306
68,n24,Piracy,1898,3272
69,n2,황제나라짱,761,3269
70,n9,상콤발랄,855,3261
71,n2,hong2,421,3179
72,n4,Twitter,1891,3170
73,n9,여전사도성,931,3164
74,n1,징한아이,928,3124
75,n6,블론드,1759,3116
76,n20,민소매,1376,3070
77,n11,예쁜누님,976,3069
78,n19,김인성2,1697,3010
79,n0,김새봄,781,2969
80,n1,퍼펙트챔피언,1357,2954
81,n10,미워할수없는존재,714,2927
82,n8,포세이돈의딸,1732,2925
83,n2,?0firdoqwucfeki,517,2908
84,n0,잭니클라우스,1249,2887
85,n1,파괴의신념,1500,2881
86,n10,윈드에로우,909,2823
87,n2,아룡,705,2813
88,n4,철퇴로니뚝배기를,1513,2790
89,n1,칸황,1393,2746
90,n0,배리본즈,800,2688
91,n3,코울슬로,1547,2682
92,n3,모뉴엘,1400,2640
93,n7,핑크블루,1903,2620
94,n21,엔도르시,1864,2611
95,n0,천황성,1049,2598
96,n19,에넬,1881,2597
97,n10,무지개의안개,725,2517
98,n0,보라두비,1794,2494
99,n1,야원,1024,2451
100,n8,현아사랑v,1935,2425
