,職業,キャラクター,レベル,ポイント
1,n19,언더단속반,1391,339
2,n9,솔라삐,1110,271
3,n20,뉴진스,1329,131
4,n8,완대,1351,115
5,n8,토마토,1251,106
6,n22,총검의미학,1272,94
7,n0,낙동강오리,1301,89
8,n3,옆집개,1280,79
9,n8,잔똔똔,935,52
10,n8,붉보하지마,953,49
11,n23,수심,1262,46
12,n9,곰보,929,46
13,n20,활불,1027,43
14,n16,수제찌,646,40
15,n10,펫빙수,731,37
16,n9,금강오리,1276,34
17,n23,코로나바이러스,918,32
18,n10,지식조련찬양,1270,25
19,n6,바늘두둑,644,24
20,n18,세월무상,881,20
21,n11,zontes,1268,19
22,n20,앤야,1259,18
23,n4,등장,1263,17
24,n9,한꽃,1258,17
25,n20,인공,926,17
26,n8,귤선생님,843,17
27,n10,몇번째조련이냐,810,15
28,n14,피아레나,1254,14
29,n24,라다,1002,13
30,n1,류드시아,912,13
31,n8,물리죽어난다IlIl,611,13
32,n5,자동사냥,162,13
33,n18,세월서사,866,12
34,n3,불카리아,1180,10
35,n12,샤샤_,931,10
36,n17,완결,924,10
37,n8,오만한,607,10
38,n5,비요뜨,174,10
39,n15,요대,1253,9
40,n24,유령선장,908,9
41,n4,타우레스,1098,8
42,n21,쿨레,995,8
43,n3,Skynet,659,8
44,n12,공주병던,588,8
45,n9,4or2,1249,7
46,n10,졸귀탱민재,894,7
47,n9,아누누,658,7
48,n2,차핵멍,486,7
49,n3,류드시안,332,7
50,n12,휘릿,904,6
51,n3,늑인만세,894,6
52,n1,발악무쌍,880,6
53,n22,아시마총1,850,6
54,n8,목둔,604,6
55,n23,nex_물약장수,532,6
56,n23,HYUNDI,308,6
57,n1,yanyan,105,6
58,n2,심공,1266,5
59,n16,낙동강오리알,1256,5
60,n14,오나기,1253,5
61,n22,동기,1253,5
62,n1,Pearl,1165,5
63,n12,민토,907,5
64,n1,극수,725,5
65,n0,텡시,499,5
66,n10,땡삼이,422,5
67,n10,이연이,402,5
68,n8,정토싸개2,1276,4
69,n5,언더타락반,1270,4
70,n2,탐지견,1135,4
71,n3,만물창조,901,4
72,n2,무적운신,899,4
73,n9,베라딘_,897,4
74,n7,무도인형,892,4
75,n23,나도연금,849,4
76,n8,맛장,779,4
77,n16,DeathScythe,643,4
78,n24,타고난기량,350,4
79,n11,소환하나,286,4
80,n4,장똔똔,270,4
81,n7,여기까지,262,4
82,n9,밈밈,251,4
83,n8,정토싸개3,1271,3
84,n0,혁띠,1253,3
85,n23,인상파,1217,3
86,n12,병나발,1210,3
87,n20,믐믐믐믐믐믐믐믐,1113,3
88,n8,탐사샘물,925,3
89,n8,사쿠라모모,899,3
90,n10,미효주,894,3
91,n8,여궁여궁여궁,793,3
92,n0,콜로라도z1,746,3
93,n8,창황,600,3
94,n0,처형자,579,3
95,n11,솬사일빠,273,3
96,n5,다모여,269,3
97,n4,흐린날의오후,237,3
98,n8,정토싸개1,1274,2
99,n8,정토싸개,1274,2
100,n18,전심,1255,2
