,職業,キャラクター,レベル,ポイント
1,n12,오리,2048,35955
2,n9,Deadly,1462,34168
3,n10,운좋은고양이,2046,32853
4,n0,산타루치노,2054,27973
5,n19,길선미,2053,26607
6,n8,이치키,2041,24746
7,n8,다누리,1835,22973
8,n14,결제가아니라결재,2051,22639
9,n2,감자고구마,2031,22017
10,n2,뉴삼총사,1920,21987
11,n17,웅치키,2064,20135
12,n14,마악마,2010,20058
13,n8,주악꾸악주의,2033,19490
14,n20,전여친,2000,18659
15,n0,운정리파괴자,2023,18649
16,n9,숑숑이활쏜다,2056,18230
17,n22,리퍼지크,2040,17628
18,n1,Guan_Yu,1459,16425
19,n8,민쏘쏘,2000,16291
20,n7,와니천사,2002,15900
21,n19,쿠키돈먹음,2032,15466
22,n7,_천상,1257,15359
23,n22,물련금,2000,15072
24,n20,뱌이,2012,15001
25,n0,여체1,2033,14825
26,n2,멋진숑숑이,2050,14724
27,n8,빨쿠,2014,14621
28,n8,HOOT,2014,14592
29,n20,등치,2029,14502
30,n24,얌시선장,2000,14286
31,n8,샤또지마,1971,14123
32,n2,지옥불_,2000,14051
33,n9,보찌,2021,13960
34,n7,명량해전,2025,13473
35,n20,웅치킨,2022,13461
36,n25,우측,1424,13127
37,n10,v1p1최강의조련사,882,13075
38,n8,잼쿠,2021,12873
39,n7,금돌,2007,12856
40,n3,버닝12,2000,12670
41,n8,맹밍,2031,12570
42,n22,슈퍼파워연금,2000,12260
43,n25,짱친,2020,12205
44,n22,쇼팬,2052,12199
45,n2,망파,2000,12136
46,n8,아려니,2032,11867
47,n15,리촹,2011,11798
48,n10,Dark다모,2011,11775
49,n7,기억해사랑해,1262,11740
50,n4,인생_콜전용,1714,11597
51,n19,차우니,1952,11528
52,n0,헤독,2017,11416
53,n10,장찬미,1879,11398
54,n8,스마트무빙,1985,11257
55,n10,투언,2000,11237
56,n18,사학광학사,1604,11190
57,n25,김치련,1371,11138
58,n9,maya,924,11136
59,n10,빠칸,2011,11076
60,n25,흑인이싸면깜찍,1372,11064
61,n19,풀업s,2010,11010
62,n7,MinJu,2000,10997
63,n2,리트군,1304,10991
64,n7,스와코프,2028,10831
65,n1,칼질하지마,2027,10788
66,n7,잇섭,2014,10725
67,n25,제일포,1371,10700
68,n25,대못,1371,10668
69,n14,vvwvvw,1370,10615
70,n4,응묵,2000,10534
71,n9,vwwvvvw,1368,10458
72,n0,구매완료,1368,10405
73,n13,응식이,2000,10394
74,n25,추다솜,1417,10381
75,n24,해선,2000,10345
76,n9,나를찾지마,2011,10306
77,n12,S2조자룡,1411,10306
78,n20,MILKMAID,2000,10262
79,n25,감옥싫어,1370,10246
80,n8,Lo또,2000,10206
81,n8,심판,2028,10193
82,n2,SeungEE,2000,10180
83,n25,조옷가아,1417,10168
84,n8,통통햄찌,2000,10156
85,n20,핼버드,2000,10100
86,n20,아모튼,2000,10099
87,n3,파이오니아,1923,10075
88,n25,참젓,1417,10066
89,n25,토토보증업체,1416,10021
90,n25,퓨우웅시인,1416,9978
91,n19,다이신,2000,9877
92,n20,유이퐁,2001,9823
93,n25,한미희,1416,9818
94,n7,묵꼼,1845,9810
95,n13,주공주,1436,9806
96,n19,리정인,2015,9745
97,n8,한우육회,2000,9717
98,n16,바라코스,2025,9709
99,n22,llIIllIllIlll,1497,9704
100,n8,vvvvvvvvvvvvv,1747,9647
