,職業,キャラクター,レベル,ポイント
1,n19,커럽,2038,25110
2,n20,NapIes,2016,24743
3,n12,봉선생,1513,21673
4,n8,yh창병,2034,19585
5,n10,핑크펄,1186,18853
6,n9,구공레이디,2001,18822
7,n19,Devas,2000,18635
8,n7,개킹받쥬,2000,18143
9,n9,먀옹,1800,17867
10,n22,덥크,1799,16884
11,n8,켈미,2003,16332
12,n1,녹백,1771,15845
13,n2,Vishnu,1990,15712
14,n16,최온,1899,15227
15,n5,혈색,1777,15113
16,n7,임나엘,1910,14918
17,n8,바다의사랑,1804,14678
18,n2,그냥보조캐릭터,2008,14470
19,n14,적치,1786,14192
20,n19,사랑의인사,2025,14027
21,n16,잔댜르크,2000,14005
22,n8,찰슨,2013,13959
23,n20,지메,1965,13759
24,n14,강강술술,2000,13737
25,n5,Brahma,2000,13376
26,n19,강술전용버프켈,1831,13339
27,n9,뿌잉뽀잉,2010,12392
28,n13,윙첼,2000,12028
29,n1,강술전용시머링,1842,11670
30,n1,돈키오테,2030,11609
31,n9,신녀,2000,11427
32,n21,파초선,1975,10874
33,n9,뚫어드림,1881,10849
34,n13,이뮨,1799,10767
35,n7,우치하강술이,1730,10264
36,n12,체페시,2000,10211
37,n2,체리빙수,2012,10045
38,n5,타락한강술,1731,9994
39,n7,스껄,1995,9916
40,n0,CrimsonKnight,2000,9889
41,n4,q주몽p,856,9755
42,n23,연연술술,1697,9218
43,n9,얼짱소녀,763,9121
44,n2,1004대장,756,9072
45,n23,liillililililili,1626,8966
46,n19,Mild_수인,2000,8741
47,n20,찰슨_메,2003,8455
48,n0,실밥이니,2010,8347
49,n8,silo,1904,8105
50,n16,쥬금이_영,2006,7962
51,n8,우리반슛돌이,2008,7837
52,n8,Polaris,1373,7509
53,n24,구눙,2015,7508
54,n23,금모으기운동,1736,7402
55,n9,아리아드,2000,7295
56,n4,지화자뉴달봉,1501,6910
57,n10,버디와친구들,1500,6844
58,n7,천사소녀,1970,6752
59,n11,환락가,1486,6567
60,n6,서랍속통닭,1289,6559
61,n19,수요타,1956,6547
62,n2,버비야,1356,6543
63,n0,Reilz,1952,6465
64,n25,좀이쁜닉네임,1729,6275
65,n22,모험담,1988,6202
66,n0,이쁜아2,1258,6078
67,n7,갓무도가,1589,6038
68,n8,남천,2000,5939
69,n14,내겐너무멋진그대,1929,5916
70,n4,s세라s,1945,5884
71,n10,우주소년,2003,5840
72,n2,q삼족오p,853,5825
73,n10,평화의행진곡,1571,5705
74,n20,Stella_,1954,5648
75,n3,헤차니스a,860,5561
76,n20,바게트,1922,5518
77,n2,작열,759,5475
78,n10,LakShmi,1571,5416
79,n14,강강슐슐,1826,5310
80,n10,한나수이,649,5248
81,n4,천사사랑3,759,5234
82,n16,발라리안,1950,5216
83,n13,지지않는청춘,1811,5190
84,n10,버닝조련1,923,5142
85,n1,바른말고운말,1500,4813
86,n8,dfsfsgferw,781,4808
87,n9,적중100퍼,781,4808
88,n19,찰슨_수,1881,4756
89,n18,단건우,1575,4668
90,n14,깐뽀,1770,4637
91,n16,못난이님,1346,4629
92,n7,천천히크는사람,1281,4596
93,n8,어르신,964,4584
94,n2,Celebrity,1632,4556
95,n10,푸른달의마녀,344,4452
96,n8,유티,1418,4362
97,n6,인자무인,708,4304
98,n0,s가을동화s,792,4298
99,n9,눈꽃의희야,1316,4195
100,n23,지크하트,1593,4161
