1位,,最弱軍団,叢雲のジュウザ,9670190
2位,,匿名戦隊☆ﾔｻｸﾞﾚﾝｼﾞｬｰ,はみみん,9667070
3位,,Campanula,クレリューフ,9665770
4位,,あんよはじょうず,Flower_Girl,9665430
5位,,Ⅹ_ⅹ_飛旋_ⅹ_Ⅹ,光撃者まもちゃん,9665230
6位,,ANGELEYES,レラ・カムイ,9664190
7位,,Charis,てん助,9663150
8位,,NEO無課金同盟,ヤシャマルJr,9663080
9位,,～奇跡の価値は～,小袖_K,9662990
10位,,Nominum,そなた。,9662560
11位,,プリンセスメーカー,ハニーレモネード,9661930
12位,,жTear†Memoryж,ＬＡ：ＮＡ,9661100
13位,,♪MA・TTA・RI♪,ポレポレ,9660310
14位,,レッドリンクス,ソルディエンヌ,9660140
15位,,†翼†,AGIRU,9659490
16位,,Invisible,ｲｽﾗﾌｪﾙ,9659310
17位,,スターワールド,ペったー,9659130
18位,,おもひでぽろぽろ,・まゆしぃ・,9658850
19位,,Sanctus,Parca_Fortuna,9656530
20位,,∬_Rosenkreuzer_∬,Mr_ポポ,9650920
21位,,島ぐらし,ふぉーとなむ,401520
22位,,炎団〈R〉,ｽﾞｷｭｳｳｩﾝ,0
23位,,†EverlastingSpirit†,ｽﾊﾟｲﾏｽﾀｰ,0
24位,,Gravity,Astronomer,0
25位,,Mission：BigmanXD,ビッグマシーン,0
26位,,リーリエ,Mｉnelva,0
27位,,光と影に彷徨う戦友者,ホワイトナイト！,0
1位,,天聖界,毒おじや,9658760
2位,,初　雪,Leviathan☆,9658020
3位,,ωﾆﾔﾘっくすω,Rosenritter2,9655690
4位,,元素法人,影人,9655350
5位,,Solidarity,ｎational,9519880
6位,,∋天心爛漫∈,TimeStepRabbit,9512160
7位,,ラウンドナイツ,Ain_Soph_Aur,9510580
8位,,天宙の星々,hirika,707776
9位,,teamはのん,☆かぴ☆,433840
10位,,かぴくん,かぴくん,432480
11位,,team晴音,merokun°,431440
12位,,赤錬研,イニアド,430480
13位,,帝国軍,サムナイト,430160
14位,,†Dark_Heaven†,ｿﾘｭｼｬﾝ･ε,0
15位,,特攻野郎Ａチーム,デッカー大佐,0
16位,,ж黒の騎士団ж,佐久夜,0
17位,,☆ef☆,‡彼岸花‡,0
18位,,‘Ｃｌｏｖｅｒ’,＊アルチッパー＊,0
19位,,いざわ倶楽部,ナポリ,0
20位,,紅孔雀,ちまっくま,0
21位,,Ｐｉａｃｅｒｅ,エピメテウス,0
22位,,ＢＬＡＣＫ　ＷＩＤＯＷ,☆げん☆,0
23位,,さくらんぼ,しょこ,0
24位,,†蒼穹に滲む雨†,クロヌマ,0
25位,,さわやか銀行,陸遜,0
26位,,Third　Force,boar,0
27位,,TKSファクトリー,ちまたん,0
28位,,Certaldo,肥後随喜,0
29位,,戦軍『雷光』,SerasVictoria☆,0
30位,,ローラースター,グランバレー,0
