1位,,Rising_Wave,（＝ω＝薬,9667450
2位,,ゆっくりしていってね,καЯμγα,9665620
3位,,獅子の巣,獅子堂,9662490
4位,,UNFINISHED,こんにゃくさま,9662020
5位,,我々は鉄槌を下す,成歩堂みぬき,9660680
6位,,MasochistUpbringing,雨後清水,9659590
7位,,スキャットジン,すきゃっとじん,9657040
8位,,BREITLING,Detective改,9656380
9位,,カテキンウォーター,海賊王♪,9653910
10位,,Dear_my_Princess,ペコリ～ノ,9651610
11位,,私立百花王学園,桃喰リリカ,9637170
12位,,‡ＦＯＸ　大帝国‡,‐MIYU‐,0
13位,,エマニエル夫人と愉快な,アオサちゃん,0
14位,,三匹が斬る！（ソロ）,てんぐさちゃん♪,0
15位,,むーんらいとそなた,もぉ～たん♪,0
16位,,おやつは３Ｍまで。,おさんさん,0
17位,,太陽,ターメリック。,0
18位,,真夏の,アマランテ,0
19位,,VeryImportantPerson,watta_gra,0
20位,,オラクルベリー,ノーテンキ,0
21位,,臥竜鳳雛連合,馬之助,0
22位,,ElysiumCouleur,みゅうごろう,0
23位,,㈱常盤台,stellar_stellar,0
24位,,羽翼学園,リオナ・ダイソン,0
25位,,SAN値ゼロ,イカ神,0
26位,,猫の事務所,メリデ♪,0
27位,,運魔具ソロ,森久保ノノ,0
1位,,CYMBALS,ゆてぃ鞄,9661890
2位,,≪HICCUP≫,島流し,4634560
3位,,深夜のお茶会：re,ｱｼｭﾀﾛｽ,1044320
4位,,卍Heart_of_Crown卍,鼻毛おぢさん,434800
5位,,スカイチーム,♪♯♯♯♪,433280
6位,,ＢＲＥＩＴＬＩＮＧ,†Detective†,432800
7位,,☆煌く星座☆,カルロス…ビーン,432480
8位,,しばにゃん,マイクがビビー,432480
9位,,ゾット帝国,Detective,432000
10位,,ＭＣＲ,ハスラム,431680
11位,,４次元ポケット,ひよぴよ♪,431200
12位,,真田丸,趙雲子龍♪,431120
13位,,銭湯護国藷,撃業,308320
14位,,☆苺ﾋｬｯﾎｲ畑☆,ぶらっくアニキ,0
15位,,ЖEternal　DestinyЖ,EMINEM,0
16位,,ＳＯＢＵＴ軍団,マサオ,0
17位,,コットンシープ,☆紅,0
18位,,ｗ女王狂喜乱舞ｗ,天の使者,0
19位,,気楽堂,緑の事務員28歳,0
20位,,サナトリウム,マイシャローナ,0
21位,,HoneyHerat,☆Eleanor☆彡,0
22位,,DEADorALIVE,碧空,0
23位,,ぷーさん,メガドライSP,0
24位,,あの日の空へ,FreakⅩOut,0
25位,,Shangri‐La,Sanremo,0
26位,,黄虎貴公子団,ふにゃちょこ,0
27位,,㌧獣連合軍,アルケミC,0
28位,,暁の月,ジミ～,0
29位,,ﾁｮｺﾚｰﾄ☆,忘己利他,0
30位,,SuperDonuts,マーリンの化身,0
