1位,,カテキンウォーター,海賊王♪,9667020
2位,,UNFINISHED,こんにゃくさま,9665600
3位,,獅子の巣,獅子堂,9663890
4位,,魔女の夜宴,らっきーよだすけ,9661790
5位,,レナス,なおちゃんβ,9657670
6位,,MasochistUpbringing,雨後清水,9656040
7位,,エマニエル夫人と愉快な,アオサちゃん,0
8位,,一期一会,legel,0
9位,,三匹が斬る！（ソロ）,てんぐさちゃん♪,0
10位,,むーんらいとそなた,もぉ～たん♪,0
11位,,私立百花王学園,黄泉月るな,0
12位,,太陽,ターメリック。,0
13位,,真夏の,アマランテ,0
14位,,VeryImportantPerson,watta_gra,0
15位,,CYMBALS,ゆてぃ鞄,0
16位,,我々は鉄槌を下す,成歩堂みぬき,0
17位,,EternalKnight,A・シャリアール,0
18位,,BREITLING,Detective改,0
19位,,臥竜鳳雛連合,馬之助,0
20位,,ElysiumCouleur,みゅうごろう,0
21位,,㈱常盤台,stellar_stellar,0
22位,,Rising_Wave,（＝ω＝薬,0
23位,,Dear_my_Princess,フラワーシャワー,0
24位,,SAN値ゼロ,イカ神,0
25位,,ゆっくりしていってね,καЯμγα,0
26位,,猫の事務所,メリデ♪,0
27位,,スキャットジン,すきゃっとじん,0
1位,,しばにゃん,マイクがビビー,434880
2位,,ＭＣＲ,ハスラム,432720
3位,,４次元ポケット,ひよぴよ♪,432560
4位,,暗殺教室,ﾚｳﾞｰｽﾞ・ｺﾊｸ,431680
5位,,暗殺教室２（ガールズ）,ヨル・ﾌｫｰｼﾞｬｰ姫,430800
6位,,真田丸,趙雲子龍♪,430320
7位,,銭湯護国藷,撃業,309280
8位,,☆苺ﾋｬｯﾎｲ畑☆,ぶらっくアニキ,0
9位,,ЖEternal　DestinyЖ,EMINEM,0
10位,,ＳＯＢＵＴ軍団,マサオ,0
11位,,コットンシープ,☆紅,0
12位,,ｗ女王狂喜乱舞ｗ,天の使者,0
13位,,気楽堂,緑の事務員28歳,0
14位,,サナトリウム,マイシャローナ,0
15位,,HoneyHerat,☆Eleanor☆彡,0
16位,,DEADorALIVE,碧空,0
17位,,ぷーさん,メガドライSP,0
18位,,あの日の空へ,FreakⅩOut,0
19位,,Shangri‐La,Sanremo,0
20位,,黄虎貴公子団,ふにゃちょこ,0
21位,,㌧獣連合軍,アルケミC,0
22位,,†Fire,一角平八郎義隆,0
23位,,暁の月,ジミ～,0
24位,,ﾁｮｺﾚｰﾄ☆,忘己利他,0
25位,,SuperDonuts,サラ味,0
26位,,Summon_The_Soul,ウルザBoss,0
27位,,カーペンタリア,Ｈ・Ｌ・ファット,0
28位,,Seven☆Stars,CR橋本環奈,0
29位,,時の旅人,ローリング△,0
30位,,希望の光,Ｄハブ用の装備群,0
