1位,,おさかな天国２０２３,ゆびゆび,9668270
2位,,推しの旅,エミール,9665670
3位,,†金鯖の時計塔†,リネイラ,9665610
4位,,金サBarりばぁCh,ますたｧ☆ぶらみｨ,9663970
5位,,２８組_Ｓ鯖,ちゃらめる,9662930
6位,,陽炎,美樹さやか,9661320
7位,,ぬ゛金鯖支店,マサマサ,9660990
8位,,炎団（金鯖）,ｽﾞｷｭｳｩｩﾝ,9660370
9位,,熱いぞ！ﾜｯﾁｮｲ,楓燐,9659190
10位,,みかん王国,みかん王国,9658550
11位,,太陽,ﾅ⊇→〆v）⊃＜。,9657430
12位,,高原組,シャリファ,9656830
13位,,猫の事務所,メリデ♪,9656780
14位,,さまなていま～ず,くるる＠１７歳JK,9647910
15位,,金華咲,うにゃ丸水産,9576950
16位,,Gravity＠B鯖,Astronomer,9302370
17位,,☆カミサマの遊技場☆,ミコサマン,0
18位,,アルパカ牧場ver4,かばねりーふぃー,0
19位,,【自宅警備連合軍】,キャロりん,0
20位,,プリンセス,P_苑十那,0
1位,,ニクオ保育園,IntelliMacho,9665160
2位,,てでぃらびっと＠B鯖,ランテット,9661770
3位,,お嬢様とお呼び！！,ハニーレモネード,9661550
4位,,三匹が斬る！,白いポンデリング,9659560
5位,,金興宗教ガミガミ教,たいきしゃとる,9657180
6位,,NightRaid,蜜月,9656740
7位,,VIPPERSin金鯖,ハチワレ,9656530
8位,,世界戦力,ぽうぽうぱっわー,9655910
9位,,0僕の地球を守って,コモンセンス,9269950
10位,,†聖騎士WhiteSoldier†,赤髪のシヤンクス,9104300
11位,,秘密の穴,お尻はやめて！,433760
12位,,トキヨシカンパニー,エンヴァ,0
13位,,大樹の森,レイン,0
14位,,なまら水族館,いるか,0
15位,,ファーストKiss☆物語Ⅱ,高坂宏,0
16位,,おやつは３Mまで＠金鯖,おさんさん,0
17位,,A_Orfina,紫怨,0
18位,,☆安心できる憩いの場☆,コル宅系ﾉﾌﾞﾅｶﾞ,0
19位,,レナス金鯖出張所,ﾀﾝｸﾄｯﾌﾟﾏｽﾀｰ,0
20位,,赤石幼稚園こばか組,マリイちゃん,0
21位,,金のぐーたら村。,Ma☆とろん,0
22位,,月下美人,焼鳥,0
23位,,MR：Bigman,海からくん,0
24位,,Beatnuts,究極のゲッター,0
25位,,☆にゃんたす★,撲殺天使たっくん,0
26位,,難民キャンプ,ナジーラ,0
27位,,さばのみそに,tsubaki,0
28位,,おやつは３Ｍまで＠Ｖ鯖,おさん２,0
29位,,にごりまろやか,おつぼてゃ,0
30位,,Ｒ５年Ｓ鯖ハイリガ豚組,角の煮豚,0
