1位,,最弱軍団,叢雲のジュウザ,9667950
2位,,あんよはじょうず,しぱらぶ,9667370
3位,,初　雪,Leviathan☆,9665190
4位,,Invisible,いみそ～れ,9665150
5位,,△おむすびコロリン△,お嫁においでよ〆,9664840
6位,,黒珊瑚,白紺蜻蛉,9663400
7位,,†EverlastingSpirit†,∂ブッシュ∂,9663310
8位,,∬_Rosenkreuzer_∬,Mr_ポポ,9663070
9位,,おもひでぽろぽろ,PersephoneP,9662540
10位,,プリンセスメーカー,ハニーレモネード,9662180
11位,,☆天下無双☆,ブルブルQ,9661870
12位,,FreiHeit,あやまん隊長,9659970
13位,,Nominum,レオサークル,9659730
14位,,スターワールド,ペったー,9658360
15位,,Charis,てん助,9657470
16位,,炎団〈R〉,おとっちゃん,9657400
17位,,バンディッツ,ブレイブスカイ,9656290
18位,,匿名戦隊☆ﾔｻｸﾞﾚﾝｼﾞｬｰ,はみみん,9656120
19位,,あっぷるてぃ,ひろお。,9654070
20位,,NEO無課金同盟,ヤシャマルJr,9652580
21位,,Campanula,クレリューフ,9651780
22位,,Sanctus,Parca_Luna,9540580
23位,,Gravity,Astronomer,9517920
24位,,∋天心爛漫∈,ぷりたん,0
25位,,月の光,Jack・Steal,0
26位,,避難所,あんまん定食,0
27位,,あんせむふぁくとりぃ～,ななゃん,0
1位,,ファーストKiss☆物語,蒼月ひより,9665000
2位,,小岩井牛乳,ひよ子の玉子,9664260
3位,,天聖界,∬愛華∬,9660240
4位,,さくら組,プリズム姫,9656150
5位,,光と影に彷徨う戦友者,ホワイトナイト！,9656090
6位,,Ⅹ_ⅹ_飛旋_ⅹ_Ⅹ,光撃者まもちゃん,9654910
7位,,ωﾆﾔﾘっくすω,Rosenritter2,9642010
8位,,天魔界,シュテルン,9602530
9位,,♪MA・TTA・RI♪,ポレポレ,9505170
10位,,天宙の星々,かもめＳＰ,707776
11位,,team晴音,merokun°,436000
12位,,Retry,doctorate,434160
13位,,魔国連邦,水の龍神,433760
14位,,たるるん,シロロン,433680
15位,,鬼ヶ島,めろくん！,433600
16位,,みかみっこ,拳（300）,433200
17位,,ルインドライバーS型,☆万引きＧメン☆,432800
18位,,赤錬研,イニアド,432720
19位,,かぴくん,かぴくん,432640
20位,,Again,らんさん〆,432240
21位,,Cembalo,SOJIASMA,431760
22位,,梁山泊十六傑,ﾃﾚﾝｽ･T･ﾀﾞｰﾋﾞｰ,431360
23位,,teamはのん,☆かぴ☆,431200
24位,,ＤＯＬＰＨＩＮ,☆夢露くん☆,430000
25位,,†Dark_Heaven†,水雷屯,0
26位,,特攻野郎Ａチーム,デッカー大佐,0
27位,,ж黒の騎士団ж,佐久夜,0
28位,,☆ef☆,火炎山,0
29位,,紅孔雀,ちまっくま,0
30位,,Ｐｉａｃｅｒｅ,エピメテウス,0
