1位,,Sanctus,Parca_Fortuna,9671090
2位,,NEO無課金同盟,ヤシャマルJr,9666820
3位,,〜奇跡の価値は〜,小袖_K,9665680
4位,,Eternal_Legend,ベエンダー,9665340
5位,,жTear†Memoryж,ＬＡ：ＮＡ,9664930
6位,,Mission：BigmanXD,ビッグマシーン,9664300
7位,,ファーストKiss☆物語,秋月総合病院,9663800
8位,,天聖界,毒おじや,9663490
9位,,Re：Birth,DancingBravo,9663230
10位,,おもひでぽろぽろ,PersephoneP,9662270
11位,,†EverlastingSpirit†,Alternativepenny,9662120
12位,,†竜獄香†,モルディブ。,9661060
13位,,TeddyRabbit,叶乃夢,9660970
14位,,Campanula,クレリューフ,9660920
15位,,♪MA・TTA・RI♪,ポレポレ,9660230
16位,,あんよはじょうず,あんよはじょうず,9659620
17位,,わくわく★てっかてっか,マーキψ,9659590
18位,,銀の詩,bisexuality,9659320
19位,,レッドリンクス,ソルディエンヌ,9658980
20位,,☆天下無双☆,Ψmo☆moΨ,9658140
21位,,Nominum,そなた。,9657730
22位,,炎団〈R〉,ｽﾞｷｭｳｳｩﾝ,9657560
23位,,�]_�I_飛旋_�I_�],光撃者まもちゃん,9656090
24位,,Charis,てん助,9655630
25位,,初　雪,Leviathan☆,9654350
26位,,†翼†,AGIRU,9613930
27位,,光と影に彷徨う戦友者,ホワイトナイト！,0
1位,,†BERSEAK†,ψ黒雪姫ψ,9667530
2位,,元素法人,影人,9667200
3位,,ωﾆﾔﾘっくすω,Rosenritter2,9665060
4位,,さくら組,プリズム姫,9664770
5位,,プリンセスメーカー,姫川凛音,9659090
6位,,リーリエ,Mｉnelva,9655780
7位,,∬_Rosenkreuzer_∬,Mr_ポポ,9650540
8位,,Solidarity,ｎational,9403750
9位,,理ウ人勝,りつ姉,7114810
10位,,月の光,Jack・Steal,2037520
11位,,鬼ヶ島,めろくん！,1044480
12位,,天宙の星々,スーさん,707776
13位,,赤錬研,イニアド,433040
14位,,かぴくん,かぴくん,433040
15位,,帝国軍,サムナイト,432880
16位,,teamはのん,☆かぴ☆,432720
17位,,snow・moon・flower,春缶,432640
18位,,ＤＯＬＰＨＩＮ,☆夢露くん☆,432000
19位,,Gravity,Astronomer,431920
20位,,ロック☆スター,てぃあらママ,430800
21位,,島ぐらし,ふぉーとなむ,401520
22位,,†Dark_Heaven†,ｿﾘｭｼｬﾝ･ε,0
23位,,特攻野郎Ａチーム,デッカー大佐,0
24位,,ж黒の騎士団ж,佐久夜,0
25位,,☆ef☆,‡彼岸花‡,0
26位,,‘Ｃｌｏｖｅｒ’,財産ふっ�d�j,0
27位,,いざわ倶楽部,ナポリ,0
28位,,紅孔雀,れむ,0
29位,,Ｐｉａｃｅｒｅ,エピメテウス,0
30位,,ラウンドナイツ,ざおりく,0
