1位,,Rising_Wave,（＝ω＝薬,9667450
2位,,ゆっくりしていってね,καЯμγα,9665620
3位,,羽翼学園,リオナ・ダイソン,9665190
4位,,獅子の巣,獅子堂,9662490
5位,,UNFINISHED,こんにゃくさま,9662020
6位,,我々は鉄槌を下す,成歩堂みぬき,9660680
7位,,太陽,ターメリック。,9659810
8位,,MasochistUpbringing,雨後清水,9659590
9位,,おやつは３Ｍまで。,おさんさん,9659470
10位,,‡ＦＯＸ　大帝国‡,‐MIYU‐,9659350
11位,,スキャットジン,すきゃっとじん,9657040
12位,,BREITLING,Detective改,9656380
13位,,カテキンウォーター,海賊王♪,9653910
14位,,臥竜鳳雛連合,馬之助,9653240
15位,,Dear_my_Princess,ペコリ～ノ,9651610
16位,,私立百花王学園,桃喰リリカ,9637170
17位,,エマニエル夫人と愉快な,アオサちゃん,0
18位,,三匹が斬る！（ソロ）,てんぐさちゃん♪,0
19位,,むーんらいとそなた,もぉ～たん♪,0
20位,,真夏の,アマランテ,0
21位,,VeryImportantPerson,watta_gra,0
22位,,オラクルベリー,ノーテンキ,0
23位,,ElysiumCouleur,みゅうごろう,0
24位,,㈱常盤台,stellar_stellar,0
25位,,SAN値ゼロ,イカ神,0
26位,,猫の事務所,メリデ♪,0
27位,,運魔具ソロ,森久保ノノ,0
1位,,MilkyWay,ムイファー,9663550
2位,,CYMBALS,ゆてぃ鞄,9661890
3位,,≪HICCUP≫,島流し,4634560
4位,,深夜のお茶会：re,ｱｼｭﾀﾛｽ,1044320
5位,,卍Heart_of_Crown卍,鼻毛おぢさん,434800
6位,,スカイチーム,♪♯♯♯♪,433280
7位,,ＢＲＥＩＴＬＩＮＧ,†Detective†,432800
8位,,☆煌く星座☆,カルロス…ビーン,432480
9位,,しばにゃん,マイクがビビー,432480
10位,,ゾット帝国,Detective,432000
11位,,ＭＣＲ,ハスラム,431680
12位,,４次元ポケット,ひよぴよ♪,431200
13位,,真田丸,趙雲子龍♪,431120
14位,,銭湯護国藷,撃業,308320
15位,,☆苺ﾋｬｯﾎｲ畑☆,ぶらっくアニキ,0
16位,,ЖEternal　DestinyЖ,EMINEM,0
17位,,ＳＯＢＵＴ軍団,マサオ,0
18位,,コットンシープ,☆紅,0
19位,,ｗ女王狂喜乱舞ｗ,天の使者,0
20位,,気楽堂,緑の事務員28歳,0
21位,,サナトリウム,マイシャローナ,0
22位,,HoneyHerat,☆Eleanor☆彡,0
23位,,DEADorALIVE,碧空,0
24位,,ぷーさん,メガドライSP,0
25位,,あの日の空へ,FreakⅩOut,0
26位,,Shangri‐La,Sanremo,0
27位,,黄虎貴公子団,ふにゃちょこ,0
28位,,㌧獣連合軍,アルケミC,0
29位,,暁の月,ジミ～,0
30位,,ﾁｮｺﾚｰﾄ☆,忘己利他,0
