1位,,レッドリンクス,ソルディエンヌ,9666290
2位,,†竜獄香†,クレモル,9663530
3位,,月の光,Jack・Steal,9662570
4位,,♪MA・TTA・RI♪,ポレポレ,9662350
5位,,プリンセスメーカー,ハニーレモネード,9660970
6位,,NEO無課金同盟,ヤシャマルJr,9660970
7位,,△おむすびコロリン△,お嫁においでよ〆,9659730
8位,,Campanula,クレリューフ,9658630
9位,,Sanctus,Parca_Luna,9658120
10位,,Charis,てん助,9658030
11位,,Nominum,レオサークル,9656400
12位,,Gravity,Astronomer,9636560
13位,,炎団〈R〉,おとっちゃん,0
14位,,∋天心爛漫∈,ぷりたん,0
15位,,FreiHeit,あやまん隊長,0
16位,,forget,☆もいもい☆,0
17位,,∬_Rosenkreuzer_∬,Mr_ポポ,0
18位,,あっぷるてぃ,ひろお。,0
19位,,あんよはじょうず,しぱらふ,0
20位,,匿名戦隊☆ﾔｻｸﾞﾚﾝｼﾞｬｰ,はみみん,0
21位,,初　雪,Leviathan☆,0
22位,,Invisible,いみそ〜れ,0
23位,,光と影に彷徨う戦友者,ホワイトナイト！,0
24位,,スターワールド,ペったー,0
25位,,避難所,あんまん定食,0
26位,,最弱軍団,叢雲のジュウザ,0
27位,,☆天下無双☆,ブルブルQ,0
1位,,さくら組,プリズム姫,9668980
2位,,黒珊瑚,白紺蜻蛉,9655780
3位,,ωﾆﾔﾘっくすω,Rosenritter2,9583010
4位,,◇カイージキングダム◇,アッラーフ,9499300
5位,,乱れ雪月花☆,大魔導士アサ,9257710
6位,,鬼ヶ島,めろくん！,1043040
7位,,天宙の星々,かもめＳＰ,707776
8位,,team晴音,merokun°,433360
9位,,かぴくん,かぴくん,433280
10位,,ルインドライバーS型,☆万引きＧメン☆,433200
11位,,Cembalo,SOJIASMA,432960
12位,,†Dark_Heaven†,人体模型の夜,0
13位,,特攻野郎Ａチーム,デッカー大佐,0
14位,,ж黒の騎士団ж,佐久夜,0
15位,,☆ef☆,大怪盗ｱﾙｾｰﾇ,0
16位,,紅孔雀,ちまっくま,0
17位,,Ｐｉａｃｅｒｅ,エピメテウス,0
18位,,ラウンドナイツ,Ain_Soph_Aur,0
19位,,ＢＬＡＣＫ　ＷＩＤＯＷ,狂喜,0
20位,,さくらんぼ,40時間お掃除,0
21位,,さわやか銀行,陸遜,0
22位,,TKSファクトリー,ちまたん,0
23位,,Certaldo,超太,0
24位,,戦軍『雷光』,とり野菜みそ,0
25位,,ローラースター,グランバレー,0
26位,,泡沫,無理ですヨ。,0
27位,,兎と狼の円舞曲,ちゃん☆ぽこ,0
28位,,Liberal_Familiar,ぐにゃたむぅぅ,0
29位,,ホーリーロードアスダム,河童の誘い水,0
30位,,ちょこちっぷ,シオンξ,0
