,-,職業,キャラクター,レベル,転生回数
1,-,,AZALEA,1500,5
2,-,,天音ちゃ,1500,5
3,-,,つよみんの夏休み,1500,5
4,-,,るびっきゅー,1500,5
5,-,,ちるたそ,1500,5
6,-,,海月さん,1500,5
7,-,,苺鬼,1500,5
8,-,,キンデスイート,1500,5
9,-,,しかのこのこのこ,1500,5
10,-,,●●●●●●,1500,5
11,-,,ゆきちゃま,1500,5
12,-,,甘栗うまい！,1500,5
13,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
14,-,,PFOG,1500,5
15,-,,ゴンヂ,1500,5
16,-,,みお☆,1500,5
17,-,,darkfy_V,1500,5
18,-,,Pさま,1500,5
19,-,,vellria,1500,5
20,-,,快活ねーさん,1500,5
21,-,,NoLLy,1500,5
22,-,,シエスタ,1500,5
23,-,,Guilty,1500,5
24,-,,PrincessKnight,1500,5
25,-,,ねこのて,1500,5
26,-,,捨てキング,1500,5
27,-,,うに姫,1500,5
28,-,,カラス,1500,5
29,-,,ふぁるけもな～,1500,5
30,-,,ふぇると,1500,5
31,-,,天賦絢爛,1500,5
32,-,,星野アイ,1500,5
33,-,,ふぁーな,1500,5
34,-,,しろ８,1500,5
35,-,,RANK337の騎空士,1500,5
36,-,,Mami,1500,5
37,-,,水廻まるまるか,1500,5
38,-,,TANWA,1500,5
39,-,,腸詰,1500,5
40,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
41,-,,アルハラ,1500,5
42,-,,轟はじめ,1500,5
43,-,,「うつぼ」,1500,5
44,-,,おもぐり,1500,5
45,-,,ひめっち,1500,5
46,-,,烈火発射装置,1500,5
47,-,,海廻りまるまるか,1500,5
48,-,,anchoring,1500,5
49,-,,nonnob4l,1500,5
50,-,,いかりんぐ,1500,5
