,-,職業,キャラクター,レベル,転生回数
1,-,,たいやきあんこ,1893,5
2,-,,ψXENOψ,1890,5
3,-,,mttt,1887,5
4,-,,アリス・ワンダー,1874,5
5,-,,レジェンド石橋,1860,5
6,-,,れもんψ,1855,5
7,-,,カジュアル,1853,5
8,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1853,5
9,-,,思いやりGDX,1851,5
10,-,,ラクサスドレアン,1844,5
11,-,,快活ねえさん,1842,5
12,-,,krisu,1841,5
13,-,,キングプー,1841,5
14,-,,蜜月抄,1841,5
15,-,,ｱﾆﾘｿ,1840,5
16,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1840,5
17,-,,アクシズ教神官,1839,5
18,-,,☆あおり☆,1839,5
19,-,,あぷりこ,1835,5
20,-,,ろずこ,1835,5
21,-,,ハイドシークス,1835,5
22,-,,＊鬼鮫＊,1832,5
23,-,,marui11111,1832,5
24,-,,ﾌｪﾘｱ,1831,5
25,-,,二階堂パンパース,1831,5
26,-,,戦略破壊魔術兵器,1830,5
27,-,,うにゃDX,1830,5
28,-,,愛泉,1829,5
29,-,,御暇さん,1828,5
30,-,,しらすたっぷ。,1828,5
31,-,,xたまきちx,1828,5
32,-,,ζhaluluζ,1823,5
33,-,,猫邪,1823,5
34,-,,サイバーナイト,1822,5
35,-,,Oddesy,1820,5
36,-,,†フィル†,1817,5
37,-,,ξスロウξ,1814,5
38,-,,shogi,1814,5
39,-,,Hard_A,1814,5
40,-,,ルベーグ2世,1813,5
41,-,,ああ播磨灘,1813,5
42,-,,あぼん☆,1811,5
43,-,,アバブ,1811,5
44,-,,黒虎ちゃん,1811,5
45,-,,ずっさん,1810,5
46,-,,Luvric_ver0,1810,5
47,-,,真ぜの,1809,5
48,-,,不動心ミノル,1808,5
49,-,,☆キノ♪,1808,5
50,-,,VR戦士,1808,5
