,-,職業,キャラクター,レベル,転生回数
1,-,,えるふぁいやー！,1500,5
2,-,,ドロップに期待,1500,5
3,-,,ノワール・ヴィ,1500,5
4,-,,takasaki,1500,5
5,-,,non1341,1500,5
6,-,,うに姫。,1500,5
7,-,,うーたろう,1500,5
8,-,,ていたらく,1500,5
9,-,,ねこのて,1500,5
10,-,,捨てキング,1500,5
11,-,,レジェンド左橋,1500,5
12,-,,塵地螺鈿飾剣,1500,5
13,-,,penta,1500,5
14,-,,ジェノ氏,1500,5
15,-,,CIAOちゅ～る,1500,5
16,-,,Maki,1500,5
17,-,,ELGIN,1500,5
18,-,,seef,1500,5
19,-,,みお＊,1500,5
20,-,,YUJIN,1500,5
21,-,,キャノーラ,1500,5
22,-,,zizizizi,1500,5
23,-,,魔女のお茶会,1500,5
24,-,,non398,1500,5
25,-,,Mami,1500,5
26,-,,CM砲撃マジカル,1498,5
27,-,,キャノンψ,1497,5
28,-,,タヌキ,1464,5
29,-,,みどりん,1461,5
30,-,,甘栗うまい！,1460,5
31,-,,ソムリエ,1457,5
32,-,,海月さん,1456,5
33,-,,背中の壺【2025】,1452,5
34,-,,蒼佑,1449,5
35,-,,DEATHNOTE,1445,5
36,-,,saburu1,1442,5
37,-,,トルテ,1441,5
38,-,,Govou,1436,5
39,-,,黙れドン太郎,1434,5
40,-,,うるてぃめっと,1432,5
41,-,,純喫茶,1431,5
42,-,,神奈備命,1422,5
43,-,,汚・便トレー,1422,5
44,-,,そうこみん３,1415,5
45,-,,モンステラ,1414,5
46,-,,家系らーめん,1413,5
47,-,,ぷりちーこ,1410,5
48,-,,ζｃanotarosζ,1410,5
49,-,,じゃむにあ,1403,5
50,-,,AkairoSignal,1403,5
