1位,,サマナー,ぷーちゃん♪,1356,5
2位,,獣人,ｹﾓ蔵,1354,5
3位,,ランサー,わかまつあいな,1352,5
4位,,追放天使,狼輝,1351,5
5位,,武道家,暇潰,1346,5
6位,,武道家,ヒャム,1343,5
7位,,霊術師,あなたのハートに,1340,5
8位,,獣人,解離,1339,5
9位,,戦士,コボルト秘密ULT,1337,5
10位,,剣士,正午の紅茶,1337,5
11位,,戦士,地方都市のﾒﾒﾝﾄﾓﾘ,1332,5
12位,,ランサー,さなっしー,1331,5
13位,,プリンセス,Le・Ciel,1329,5
14位,,ランサー,狗神めありー,1325,5
15位,,ランサー,ワユ,1325,5
16位,,武道家,はちみつ。,1323,5
17位,,霊術師,舞牡丹,1320,5
18位,,霊術師,ちんき。,1320,5
19位,,黒魔術師,￡Gazelle,1318,5
20位,,プリンセス,やっくる♪,1317,5
21位,,ウィザード,9rpm,1315,5
22位,,悪魔,えんまねこ,1313,5
23位,,アーチャー,＄神様家族＄,1312,5
24位,,霊術師,ボイン姉ちゃん,1311,5
25位,,剣士,RAD大好き,1311,5
26位,,プリンセス,未美凛,1309,5
27位,,シーフ,岡部_誠,1309,5
28位,,アルケミスト,tantan_01,1307,5
29位,,霊術師,カマキリ令嬢,1301,5
30位,,アルケミスト,ゆゆたそ,1299,5
31位,,武道家,legel,1291,5
32位,,剣士,わんくろ,1289,5
33位,,剣士,ﾄﾞﾔ顔の達人。,1288,5
34位,,メイド,つばきひめ,1285,5
35位,,ランサー,べろちゅっちゅ,1284,5
36位,,サマナー,みゅうごろう,1283,5
37位,,アーチャー,gurai,1283,5
38位,,ランサー,紙ねろ,1282,5
39位,,武道家,ラカリフサの村長,1280,5
40位,,ウィザード,MBMM１２,1279,5
41位,,黒魔術師,いぼのじろう,1278,5
42位,,武道家,セっツ,1278,5
43位,,武道家,瓏蓮,1278,5
44位,,黒魔術師,鬼一家の黒魔,1277,5
45位,,リトルウィッチ,Harmonie,1276,5
46位,,ビーストテイマー,フウリン,1276,5
47位,,霊術師,鬼一家の霊術師,1275,5
48位,,霊術師,ハープちゃん,1275,5
49位,,黒魔術師,狼妖,1274,5
50位,,シーフ,ぷいきゅあ～,1274,5
51位,,武道家,暇つぶ,1271,5
52位,,黒魔術師,アーリア。,1270,5
53位,,武道家,sunafu,1270,5
54位,,霊術師,芋がいい,1266,5
55位,,ランサー,ネオン♪゛,1263,5
56位,,プリンセス,おつまみさん,1262,5
57位,,剣士,DragonTwi☆ミ,1262,5
58位,,アーチャー,Lanval,1260,5
59位,,シーフ,攻めがわ,1259,5
60位,,ウィザード,創造神皇ダニエル,1258,5
61位,,霊術師,狼闘,1257,5
62位,,光奏師,ゆゆちゃ,1256,5
63位,,追放天使,真ﾉ天使（ｵﾄｺ）,1255,5
64位,,追放天使,シル星,1255,5
65位,,シーフ,るてさん。,1254,5
66位,,霊術師,tantan_08,1252,5
67位,,ビーストテイマー,waspinator,1252,5
68位,,ウィザード,しゃいん･れい,1252,5
69位,,黒魔術師,テロメロイド,1251,5
70位,,獣人,PiPiPuRi,1251,5
71位,,リトルウィッチ,みけぼん,1251,5
72位,,戦士,餅の･∀･凍結,1251,5
73位,,ランサー,微笑のテレサ,1250,5
74位,,戦士,こるじょん,1250,5
75位,,光奏師,kicky,1247,5
76位,,ランサー,バジル・ユバ,1244,5
77位,,シーフ,ジェシ‐おいたん,1244,5
78位,,黒魔術師,ふに゜,1243,5
79位,,ランサー,peace。,1243,5
80位,,リトルウィッチ,StoPBlTch,1241,5
81位,,追放天使,こるてんし（仮）,1241,5
82位,,武道家,うりゅうううう,1240,5
83位,,ランサー,ニート太郎,1239,5
84位,,アーチャー,ちょめ助,1238,5
85位,,ランサー,くりゅ,1236,5
86位,,戦士,AnotherOrion,1236,5
87位,,リトルウィッチ,お寿司4,1235,5
88位,,ランサー,chachami,1232,5
89位,,シーフ,towaco．,1228,5
90位,,霊術師,ぶろんずごりら,1226,5
91位,,ウィザード,star＠wiz,1220,5
92位,,霊術師,bakkyiii,1218,5
93位,,シーフ,＋カイト＋,1216,5
94位,,シーフ,瞬影,1216,5
95位,,黒魔術師,闇卵,1215,5
96位,,黒魔術師,日影アゲハ,1214,5
97位,,黒魔術師,ヴァシリッサ,1210,5
98位,,ランサー,記録の地平線,1210,5
99位,,武道家,勃起,1210,5
100位,,ランサー,ｱｼﾝﾒﾄﾘｰ,1209,5
101位,,悪魔,濁湯馬鈴薯,1208,5
102位,,ビーストテイマー,ういオレンジ,1207,5
103位,,武道家,さらまんだーγ,1206,5
104位,,追放天使,ServerDown,1206,5
105位,,武道家,隻眼盗賊,1205,5
106位,,光奏師,四ツ矢丸,1204,5
107位,,ランサー,～破幻～,1204,5
108位,,プリンセス,蛍猫姫♪,1203,5
109位,,ランサー,ねこみみ弐号,1203,5
110位,,ビショップ,神聖桜,1203,5
111位,,黒魔術師,meden,1202,5
112位,,ランサー,システィール,1202,5
113位,,武道家,Melttykiss☆,1201,5
114位,,武道家,ねこぱんつ,1201,3
115位,,光奏師,tantan_13,1200,5
116位,,シーフ,WELLBE,1200,5
117位,,追放天使,ダーグル,1200,5
118位,,ビショップ,†御殴裏隙打郎†,1200,5
119位,,アルケミスト,きれのじろう,1198,5
120位,,ランサー,ちはるちゃんん,1198,5
121位,,戦士,§Alexandrite§,1197,5
122位,,武道家,あとぅむ,1194,5
123位,,獣人,べーやまぁ,1193,5
124位,,武道家,神風の隼,1191,5
125位,,霊術師,ちんき２,1190,5
126位,,霊術師,Gazelle_yui,1190,5
127位,,プリンセス,狼妃,1190,5
128位,,シーフ,温泉ソムリエ,1189,5
129位,,ランサー,ムロモン,1188,5
130位,,戦士,くびら,1188,5
131位,,ウィザード,Lenard,1187,5
132位,,ビーストテイマー,∬ルシフェリア∬,1186,5
133位,,シーフ,バイフリッツ,1186,5
134位,,ランサー,ふぁみりった,1185,5
135位,,ランサー,ko_san,1183,5
136位,,シーフ,nanakusa,1182,5
137位,,アーチャー,趣味は・・・矢,1180,5
138位,,追放天使,ぽいちゃん,1175,5
139位,,追放天使,Cens,1173,5
140位,,黒魔術師,FrouFrou,1171,5
141位,,霊術師,まえがちゃん,1171,5
142位,,霊術師,キッコーマソ,1170,5
143位,,ウィザード,イフリィート,1164,5
144位,,霊術師,℃hantsumi,1163,5
145位,,ネクロマンサー,魔法の壁,1163,5
146位,,光奏師,一色菫,1162,5
147位,,霊術師,揺杏,1162,5
148位,,シーフ,鬼一家,1158,5
149位,,追放天使,【ポッセ】,1158,5
150位,,獣人,UltimateRAD,1157,5
151位,,闘士,てぽっく,1157,5
152位,,光奏師,ひひまま,1156,5
153位,,武道家,かみまみ,1156,5
154位,,ランサー,〝AIO〟,1153,5
155位,,シーフ,漣鎖,1151,5
156位,,ウィザード,nayaata,1151,5
157位,,武道家,backnumber大好き,1148,5
158位,,ランサー,愛犬サクラ,1142,5
159位,,剣士,くろしば,1142,5
160位,,獣人,山佐の獣撃,1139,5
161位,,黒魔術師,紫りのん,1138,5
162位,,サマナー,karu_g,1134,5
163位,,黒魔術師,Lime。,1133,5
164位,,サマナー,帝愛会長,1133,5
165位,,光奏師,わべ助,1132,5
166位,,武道家,いもむし♪,1132,5
167位,,武道家,まるゴキ,1130,5
168位,,ウィザード,hinaru,1129,5
169位,,シーフ,シッフー,1128,5
170位,,ウィザード,残兵首領,1128,5
171位,,霊術師,吉田沙保里のASMR,1126,5
172位,,ランサー,イリス・エリス,1126,5
173位,,霊術師,ふーにゃ,1125,5
174位,,ウィザード,akimasaだよ。,1125,5
175位,,ランサー,Tummy,1124,5
176位,,マスケッティア,ズックにロック,1121,5
177位,,黒魔術師,ψ芽亜ψ,1120,5
178位,,ランサー,ﾗﾐｰﾉｰｽﾞﾃﾄﾗ,1120,5
179位,,霊術師,ψ七ちψ,1116,5
180位,,武道家,BLAAKSHOUT,1116,5
181位,,剣士,Asley_Cade,1116,5
182位,,プリンセス,麻梨亜,1115,5
183位,,剣士,カトリ。,1115,5
184位,,ウィザード,TAKUGON,1114,5
185位,,剣士,カナト,1114,5
186位,,プリンセス,早見,1113,5
187位,,ウィザード,t_e_i,1113,5
188位,,黒魔術師,黒蒼穹,1111,5
189位,,ランサー,ことちゃん,1111,5
190位,,獣人,狼煌,1110,5
191位,,武道家,shinki3,1110,5
192位,,ランサー,藤井聡太,1109,5
193位,,光奏師,賀喜,1107,5
194位,,アーチャー,魚有,1106,5
195位,,武道家,カピカピのおもち,1106,5
196位,,ランサー,流星の猫,1105,5
197位,,ランサー,20％Over,1103,5
198位,,戦士,５㍉,1102,5
199位,,ウルフマン,ﾓｼﾞｬﾓｼﾞｬおじさん,1100,5
200位,,ウルフマン,忠義の狗爪ココ,1098,5
201位,,プリンセス,ファーナ。,1096,5
202位,,ウィザード,フラウボー,1096,5
203位,,剣士,☆シグマワイ,1096,5
204位,,ランサー,ﾛﾐｵ＆ｼﾞｭﾘｴｯﾄ,1094,5
205位,,ウルフマン,ざぶとん☆,1093,5
206位,,プリンセス,七槻四季,1093,3
207位,,獣人,ブルーなしゅり,1092,5
208位,,悪魔,よなくま,1091,5
209位,,追放天使,無我夢中♪,1090,5
210位,,戦士,カミソン,1090,5
211位,,アーチャー,Patorashu,1088,5
212位,,アーチャー,＋風車＋,1088,5
213位,,リトルウィッチ,ネオロック,1087,5
214位,,アーチャー,小豆桔梗,1086,5
215位,,シーフ,ふゆさんまん,1086,5
216位,,剣士,RORONOA＋ZORO,1085,5
,217位
黒魔術師,みるきちん,1084,5
,218位
剣士,ロビンフッド☆,1083,5
,219位
霊術師,双七,1082,5
,220位
シーフ,Pokerhero,1082,5
,221位
リトルウィッチ,～ジェス～,1078,5
,222位
霊術師,Leccee,1077,5
,223位
追放天使,茶蕎麦,1076,5
,224位
ウィザード,大動脈瘤,1076,5
,225位
霊術師,ﾎﾟｶﾎﾝﾀｽ,1075,5
,226位
ランサー,ニャ－さん,1075,5
,227位
ランサー,タウリエル,1075,5
,228位
剣士,オコノ,1074,5
,229位
追放天使,にゃんたきー,1073,5
,230位
シーフ,じゅえちゃん,1072,5
,231位
ランサー,梅酒ソーダ,1071,5
,232位
武道家,宅見,1070,5
,233位
リトルウィッチ,Artesano,1069,5
,234位
獣人,ashely_keith,1068,5
,235位
ランサー,つば○,1068,5
,236位
リトルウィッチ,pomm,1067,5
,237位
ビショップ,chinki,1067,5
,238位
アーチャー,てんち♪,1064,5
,239位
武道家,比企谷はちまん,1062,5
,240位
剣士,swordko,1061,5
,241位
戦士,ポロさん,1060,5
,242位
獣人,新しい世界への扉,1058,5
,243位
獣人,卍gotcha卍,1057,5
,244位
ウィザード,Gazelle_sup,1057,5
,245位
闘士,○○○○●,1056,5
,246位
戦士,ここぷ,1055,5
,247位
リトルウィッチ,魔凜,1054,5
,248位
ランサー,。ゆーにゃ。,1054,5
,249位
武道家,地下室,1054,5
,250位
武道家,ろっきんぽ,1054,5
,251位
光奏師,へくまr,1053,5
,252位
霊術師,bycm,1053,5
,253位
アーチャー,くろまS,1052,5
,254位
戦士,WEDGWOOD,1052,5
,255位
戦士,はるたそ,1052,5
,256位
闘士,ぷちゅあ,1051,5
,257位
剣士,ﾀﾞｰﾄﾃﾄﾗ,1051,5
,258位
サマナー,キャロりん,1050,5
259位,,剣士,MurderMan,1050,5
260位,,プリンセス,花咲乙女達の影に,1047,5
261位,,ランサー,青なな,1047,5
262位,,武道家,怪盗るぱんⅢ,1046,5
263位,,シーフ,うりゅりん♂,1046,5
264位,,アーチャー,梨莉子,1045,5
265位,,ランサー,えいしぐ,1042,5
266位,,ウィザード,夏の残り火,1041,5
267位,,戦士,Destron,1041,5
268位,,プリンセス,らいみん,1040,5
269位,,サマナー,納豆かけ御飯,1040,5
270位,,剣士,Graaazie,1040,5
271位,,悪魔,ｲｾﾘｱ・ｸｲｰﾝ,1036,5
272位,,シーフ,めぎぃ,1036,5
273位,,霊術師,●●●●●●,1035,5
274位,,霊術師,アミリア´,1035,5
275位,,ランサー,こまめちゃん☆,1035,5
276位,,獣人,Gazelle_tim,1034,5
277位,,闘士,￡SiroTotoro￡,1034,5
278位,,ビショップ,（＝ω＝安,1034,5
279位,,剣士,マイシャローナ,1033,5
280位,,黒魔術師,雲雀ちゃん,1032,5
281位,,ランサー,アゼルマ,1032,5
282位,,ランサー,とっぽぎの踊り子,1032,5
