,-,職業,キャラクター,レベル,転生回数
1,-,,ちるたそ,1500,5
2,-,,苺鬼,1500,5
3,-,,vellria,1500,5
4,-,,Pさま,1500,5
5,-,,Guilty,1500,5
6,-,,PrincessKnight,1500,5
7,-,,ねこのて,1500,5
8,-,,捨てキング,1500,5
9,-,,うに姫,1500,5
10,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
11,-,,烈火発射装置,1500,5
12,-,,甘栗うまい！,1489,5
13,-,,Mami,1479,5
14,-,,海月さん,1473,5
15,-,,シエスタ,1470,5
16,-,,轟はじめ,1469,5
17,-,,NoLLy,1468,5
18,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1466,5
19,-,,darkfy_V,1458,5
20,-,,ふぁるけもな～,1456,5
21,-,,しかのこのこのこ,1455,5
22,-,,「うつぼ」,1449,5
23,-,,るびっきゅー,1440,5
24,-,,水廻まるまるか,1436,5
25,-,,RANK337の騎空士,1434,5
26,-,,nonnob4l,1429,5
27,-,,anchoring,1427,5
28,-,,みお☆,1400,5
29,-,,つよみんの夏休み,1394,5
30,-,,ふぇると,1389,5
31,-,,野獣先輩,1386,5
32,-,,PFOG,1386,5
33,-,,天音ちゃ,1385,5
34,-,,キンデスイート,1371,5
35,-,,TANWA,1371,5
36,-,,星野アイ,1370,5
37,-,,●●●●●●,1369,5
38,-,,天賦絢爛,1367,5
39,-,,腸詰,1363,5
40,-,,ひめっち,1363,5
41,-,,vovom,1361,5
42,-,,トルテ,1360,5
43,-,,AZALEA,1360,5
44,-,,ゴンヂ,1359,5
45,-,,カラス,1358,5
46,-,,ピンコ,1357,5
47,-,,ゆきちゃま,1357,5
48,-,,Elsalute,1353,5
49,-,,ふぁーな,1353,5
50,-,,快活ねーさん,1350,5
