,-,職業,キャラクター,レベル,転生回数
1,-,,rstesttest,2034,5
2,-,,ベイムババア,1500,5
3,-,,ELGIN,1500,5
4,-,,EternalSky,1500,5
5,-,,ふぁるけってぃあ,1500,5
6,-,,マヌケ,1500,5
7,-,,きんぎょ。,1500,5
8,-,,レイン,1500,5
9,-,,Maki_,1500,5
10,-,,もりっしー,1500,5
11,-,,ジェノ氏,1489,5
12,-,,ねるねる,1471,5
13,-,,ヒママ,1438,5
14,-,,ヤニカス幼女,1425,5
15,-,,ぷぴぃ銃,1419,5
16,-,,パーマ＠,1403,5
17,-,,ぜおにゃん,1397,5
18,-,,ぷっしゃー,1397,5
19,-,,レジェンド校長,1386,5
20,-,,penta,1379,5
21,-,,somu,1377,5
22,-,,粉砕の祈り,1370,5
23,-,,雄出精,1370,5
24,-,,まーりも,1370,5
25,-,,向上箱狙いめっち,1366,5
26,-,,しぐっぽい,1364,5
27,-,,くれど,1363,5
28,-,,Lucian,1363,5
29,-,,ンンポポ,1362,5
30,-,,寿司,1362,5
31,-,,える嬢,1361,5
32,-,,リリアート,1361,5
33,-,,DORP,1359,5
34,-,,Search_light,1359,5
35,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1353,5
36,-,,アリスワンダー,1352,5
37,-,,ろばファイア,1352,5
38,-,,オルガ,1352,5
39,-,,Saphir,1350,5
40,-,,ういしぐれ,1350,5
41,-,,オタマデュクシ,1349,5
42,-,,フィーニス,1349,5
43,-,,バリルキハノ,1345,5
44,-,,akairosignal,1344,5
45,-,,tori3,1342,5
46,-,,ﾌﾞﾘｰﾀﾞｰのﾌﾟﾛ,1342,5
47,-,,やまCha☆☆,1341,5
48,-,,マヌケッティア,1340,5
49,-,,我物理テイマ,1335,5
50,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1335,5
