,-,職業,キャラクター,レベル,転生回数
1,-,,永遠の暗闇,2040,5
2,-,,骨ラーメン☆,2032,5
3,-,,mttt,2032,5
4,-,,ΨtinariΨ,2031,5
5,-,,対立ちゃん,2031,5
6,-,,KUREHA_GtS,2031,5
7,-,,_とろ_,2030,5
8,-,,甘酒ココア,2030,5
9,-,,カカオ零,2030,5
10,-,,vellr1a,2030,5
11,-,,サイバーナイト,2029,5
12,-,,†LightSide†,2024,5
13,-,,krisu,2023,5
14,-,,蜜月抄,2021,5
15,-,,ずっさん,2020,5
16,-,,ドカ食い気絶部,2020,5
17,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,2019,5
18,-,,マゼ・ドレーク,2019,5
19,-,,純燼,2018,5
20,-,,ﾌｪﾘｱ,2015,5
21,-,,ψXENOψ,2014,5
22,-,,HGRY,2014,5
23,-,,ああ播磨灘,2014,5
24,-,,うにゃDX,2014,5
25,-,,たいやきあんこ,2013,5
26,-,,hanacyan,2011,5
27,-,,あぷりこ,2010,5
28,-,,思いやりGDX,2010,5
29,-,,ウリ☆,2010,5
30,-,,ちよし姫,2010,5
31,-,,ちゃらめる,2009,5
32,-,,ﾛｰﾈﾙ,2009,5
33,-,,ゆんの助,2009,5
34,-,,もぐらⅲ,2008,5
35,-,,にゃ～ん（笑）,2008,5
36,-,,あまぞねす。,2007,5
37,-,,ほしめろちゃん,2007,5
38,-,,ろずこ,2006,5
39,-,,マハーデーヴィー,2006,5
40,-,,チトヌ,2006,5
41,-,,marui11111,2006,5
42,-,,FILIBUSTER,2006,5
43,-,,ξスロウξ,2005,5
44,-,,＊鬼鮫＊,2005,5
45,-,,ｱﾆﾘｿ,2005,5
46,-,,lave｡,2005,5
47,-,,もじもじ様,2005,5
48,-,,うなぎ。,2005,5
49,-,,光月おでん,2005,5
50,-,,アクシズ教神官,2004,5
