,-,職業,キャラクター,レベル,転生回数
1,-,,カジュアル,2000,5
2,-,,ラクサスドレアン,2000,5
3,-,,ψXENOψ,2000,5
4,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,2000,5
5,-,,たいやきあんこ,2000,5
6,-,,mttt,2000,5
7,-,,レジェンド石橋,2000,5
8,-,,アリス・ワンダー,2000,5
9,-,,krisu,1999,5
10,-,,思いやりGDX,1999,5
11,-,,xたまきちx,1995,5
12,-,,marui11111,1988,5
13,-,,うにゃDX,1987,5
14,-,,Oddesy,1984,5
15,-,,Miki_,1981,5
16,-,,蜜月抄,1977,5
17,-,,快活ねえさん,1975,5
18,-,,あぷりこ,1972,5
19,-,,ハイドシークス,1965,5
20,-,,＊鬼鮫＊,1960,5
21,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1959,5
22,-,,愛泉,1958,5
23,-,,ルベーグ2世,1951,5
24,-,,ﾌｪﾘｱ,1948,5
25,-,,御暇さん,1946,5
26,-,,サイバーナイト,1943,5
27,-,,ほしめろちゃん,1943,5
28,-,,猫邪,1941,5
29,-,,アクシズ教神官,1938,5
30,-,,ウリ☆,1938,5
31,-,,ろずこ,1932,5
32,-,,ちよし姫,1931,5
33,-,,氷華舞い散る,1930,5
34,-,,腐敗キノコ,1925,5
35,-,,☆☆うっちぃ☆☆,1924,5
36,-,,ああ播磨灘,1919,5
37,-,,しらすたっぷ。,1915,5
38,-,,れもんψ,1914,5
39,-,,WaterLilyFlower,1913,5
40,-,,黒虎ちゃん,1912,5
41,-,,二階堂パンパース,1910,5
42,-,,ふぇの,1910,5
43,-,,永遠の暗闇,1905,5
44,-,,☆まろむぎ☆,1903,5
45,-,,魔法姫ひかり,1902,5
46,-,,ΨtinariΨ,1901,5
47,-,,MVアグスタ,1901,5
48,-,,☆キノ♪,1895,5
49,-,,戦略破壊魔術兵器,1893,5
50,-,,ねこなのクゥーン,1892,5
