,-,職業,キャラクター,レベル,転生回数
1,-,,塵地螺鈿飾剣,1500,5
2,-,,ソムリエ,1449,5
3,-,,ELGIN,1441,5
4,-,,ねこのて,1418,5
5,-,,ていたらく,1417,5
6,-,,Maki,1412,5
7,-,,seef,1409,5
8,-,,捨てキング,1404,5
9,-,,みどりん,1402,5
10,-,,saburu1,1401,5
11,-,,うに姫。,1400,5
12,-,,魔女のお茶会,1398,5
13,-,,non1341,1395,5
14,-,,レジェンド左橋,1394,5
15,-,,penta,1385,5
16,-,,ノワール・ヴィ,1379,5
17,-,,みお＊,1376,5
18,-,,野獣と化した先輩,1374,5
19,-,,ドロップに期待,1366,5
20,-,,Bぐり,1362,5
21,-,,ジェノ氏,1362,5
22,-,,takasaki,1361,5
23,-,,甘栗うまい！,1359,5
24,-,,やわやわ戦車,1355,5
25,-,,あじまる屋さん,1353,5
26,-,,蒼佑,1352,5
27,-,,CR大日本帝国,1351,5
28,-,,GP03ﾃﾞﾝﾄﾞﾛﾋﾞｳﾑ,1350,5
29,-,,ζｃanotarosζ,1350,5
30,-,,トルテ,1346,5
31,-,,こん＾＾,1345,5
32,-,,ジェット天秤,1344,5
33,-,,黙れドン太郎,1342,5
34,-,,ぼすごん,1341,5
35,-,,DEATHNOTE,1339,5
36,-,,￡＋,1331,5
37,-,,code,1331,5
38,-,,小鳥遊,1328,5
39,-,,うーたろう,1327,5
40,-,,初瀬川昴,1325,5
41,-,,神奈備命,1324,5
42,-,,焼き飯食べたい,1324,5
43,-,,あるもんて,1323,5
44,-,,強キ者,1322,5
45,-,,YUSA,1322,5
46,-,,ししまる,1321,5
47,-,,ねーさま,1314,5
48,-,,快活の原罪,1314,5
49,-,,うるてぃめっと,1312,5
50,-,,ヌ・ルカ,1311,5
