,-,職業,キャラクター,レベル,転生回数
1,-,,ヤニカス幼女,1500,5
2,-,,ELGIN,1500,5
3,-,,ましろ,1500,5
4,-,,EternalSky,1500,5
5,-,,みか☆えりす,1500,5
6,-,,える嬢,1500,5
7,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1500,5
8,-,,よーいどーん,1500,5
9,-,,背中の壺,1500,5
10,-,,Saphir,1500,5
11,-,,襲う波,1500,5
12,-,,ベイムババア,1500,5
13,-,,潤羽るしふぁー,1500,5
14,-,,ジェノ氏,1500,5
15,-,,パーマ＠,1500,5
16,-,,ふぁるけってぃあ,1500,5
17,-,,akairosignal,1500,5
18,-,,しぐっぽい,1500,5
19,-,,粉砕の祈り,1500,5
20,-,,レジェンド校長,1500,5
21,-,,ﾓｰﾈﾙ,1500,5
22,-,,きんぎょ。,1500,5
23,-,,向上箱狙いめっち,1500,5
24,-,,アリスワンダー,1500,5
25,-,,ねるねる,1500,5
26,-,,ぷぴぃ銃,1500,5
27,-,,ヒママ,1500,5
28,-,,るるたん,1500,5
29,-,,マヌケ,1500,5
30,-,,ねむみちゃん,1500,5
31,-,,しろ,1500,5
32,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1500,5
33,-,,さけのいきおい！,1500,5
34,-,,ワイアットアープ,1500,5
35,-,,きんちゃん2026,1500,5
36,-,,penta,1500,5
37,-,,ベイムジジイ,1500,5
38,-,,すなふちゃん,1500,5
39,-,,安倍晋三,1500,5
40,-,,DORP,1500,5
41,-,,コロリナ,1500,5
42,-,,撃ち貫くのみ,1500,5
43,-,,ちかちゃ,1500,5
44,-,,はだかの小坊主,1500,5
45,-,,somu,1500,5
46,-,,メイド渡良瀬,1500,5
47,-,,むしん,1500,5
48,-,,事をすませば,1500,5
49,-,,ひーひーひー,1500,5
50,-,,オタマデュクシ,1500,5
