,-,職業,キャラクター,レベル,転生回数
1,-,,ψXENOψ,2000,5
2,-,,たいやきあんこ,2000,5
3,-,,mttt,2000,5
4,-,,アリス・ワンダー,1953,5
5,-,,カジュアル,1948,5
6,-,,ラクサスドレアン,1941,5
7,-,,レジェンド石橋,1931,5
8,-,,快活ねえさん,1929,5
9,-,,Oddesy,1924,5
10,-,,思いやりGDX,1920,5
11,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1918,5
12,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1915,5
13,-,,しらすたっぷ。,1910,5
14,-,,二階堂パンパース,1910,5
15,-,,アクシズ教神官,1908,5
16,-,,猫邪,1907,5
17,-,,御暇さん,1906,5
18,-,,れもんψ,1902,5
19,-,,蜜月抄,1899,5
20,-,,あぷりこ,1894,5
21,-,,xたまきちx,1893,5
22,-,,愛泉,1886,5
23,-,,krisu,1882,5
24,-,,うにゃDX,1881,5
25,-,,＊鬼鮫＊,1877,5
26,-,,ハイドシークス,1866,5
27,-,,ろずこ,1865,5
28,-,,ﾌｪﾘｱ,1864,5
29,-,,Miki_,1862,5
30,-,,ほしめろちゃん,1861,5
31,-,,☆キノ♪,1858,5
32,-,,サイバーナイト,1857,5
33,-,,marui11111,1853,5
34,-,,むぎちゃ。,1850,5
35,-,,永遠の暗闇,1849,5
36,-,,戦略破壊魔術兵器,1847,5
37,-,,キングプー,1845,5
38,-,,ｱﾆﾘｿ,1844,5
39,-,,黒虎ちゃん,1841,5
40,-,,☆あおり☆,1840,5
41,-,,ルベーグ2世,1838,5
42,-,,shogi,1837,5
43,-,,†フィル†,1836,5
44,-,,ああ播磨灘,1836,5
45,-,,VR戦士,1830,5
46,-,,ねこなのクゥーン,1830,5
47,-,,ウリ☆,1828,5
48,-,,ξスロウξ,1826,5
49,-,,Hard_A,1826,5
50,-,,ちゃらめる,1825,5
