,-,職業,キャラクター,レベル,転生回数
1,-,,たいやきあんこ,1925,5
2,-,,mttt,1920,5
3,-,,ψXENOψ,1917,5
4,-,,アリス・ワンダー,1903,5
5,-,,レジェンド石橋,1879,5
6,-,,れもんψ,1873,5
7,-,,カジュアル,1872,5
8,-,,思いやりGDX,1872,5
9,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1870,5
10,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1866,5
11,-,,ラクサスドレアン,1865,5
12,-,,快活ねえさん,1861,5
13,-,,蜜月抄,1855,5
14,-,,アクシズ教神官,1854,5
15,-,,krisu,1852,5
16,-,,あぷりこ,1850,5
17,-,,二階堂パンパース,1848,5
18,-,,猫邪,1848,5
19,-,,Oddesy,1847,5
20,-,,キングプー,1845,5
21,-,,ｱﾆﾘｿ,1844,5
22,-,,xたまきちx,1843,5
23,-,,ﾌｪﾘｱ,1840,5
24,-,,愛泉,1840,5
25,-,,☆あおり☆,1840,5
26,-,,御暇さん,1839,5
27,-,,＊鬼鮫＊,1837,5
28,-,,ろずこ,1836,5
29,-,,しらすたっぷ。,1836,5
30,-,,marui11111,1836,5
31,-,,戦略破壊魔術兵器,1835,5
32,-,,ハイドシークス,1835,5
33,-,,うにゃDX,1835,5
34,-,,サイバーナイト,1827,5
35,-,,ζhaluluζ,1823,5
36,-,,☆キノ♪,1822,5
37,-,,†フィル†,1820,5
38,-,,ξスロウξ,1819,5
39,-,,shogi,1819,5
40,-,,Hard_A,1817,5
41,-,,ルベーグ2世,1816,5
42,-,,Miki_,1816,5
43,-,,あぼん☆,1815,5
44,-,,ああ播磨灘,1815,5
45,-,,ほしめろちゃん,1815,5
46,-,,不動心ミノル,1813,5
47,-,,VR戦士,1812,5
48,-,,Luvric_ver0,1812,5
49,-,,ずっさん,1811,5
50,-,,アバブ,1811,5
