,-,職業,キャラクター,レベル,転生回数
1,-,,apecano,1500,5
2,-,,レジェンド左橋,1500,5
3,-,,神奈備命,1500,5
4,-,,捨てキング,1500,5
5,-,,黙れドン太郎,1500,5
6,-,,ねこのて,1500,5
7,-,,やわやわ戦車,1500,5
8,-,,あるもんて,1500,5
9,-,,フルーツキャノン,1500,5
10,-,,強キ者,1500,5
11,-,,じゃむにあ,1500,5
12,-,,塵地螺鈿飾剣,1500,5
13,-,,背中の壺【2025】,1500,5
14,-,,shiro,1500,5
15,-,,penta,1500,5
16,-,,いたさん,1500,5
17,-,,甘栗うまい！,1500,5
18,-,,すばっちゃ,1500,5
19,-,,キャノかめ,1500,5
20,-,,ELGIN,1500,5
21,-,,鶏白湯ラーメン,1500,5
22,-,,DEATHNOTE,1500,5
23,-,,パトリック,1500,5
24,-,,みどりん,1500,5
25,-,,ノワール・ヴィ,1500,5
26,-,,takasaki,1500,5
27,-,,non1341,1500,5
28,-,,ドロップに期待,1500,5
29,-,,ソムリエ,1500,5
30,-,,MaLyi,1500,5
31,-,,えるふぁいやー！,1500,5
32,-,,うに姫。,1500,5
33,-,,海月さん,1500,5
34,-,,うーたろう,1500,5
35,-,,ていたらく,1500,5
36,-,,モンステラ,1500,5
37,-,,金のうにゃ缶,1500,5
38,-,,saburu1,1500,5
39,-,,夕さまぁ。,1500,5
40,-,,そうこみん３,1500,5
41,-,,ぷりちーこ,1500,5
42,-,,うるてぃめっと,1500,5
43,-,,Saphir,1500,5
44,-,,ジェノ氏,1500,5
45,-,,タヌキ,1500,5
46,-,,家系らーめん,1500,5
47,-,,CIAOちゅ～る,1500,5
48,-,,ぺんぺん,1500,5
49,-,,蒼佑,1500,5
50,-,,舞葵,1500,5
