,-,職業,キャラクター,レベル,転生回数
1,-,,いたさん,1500,5
2,-,,penta,1500,5
3,-,,shiro,1500,5
4,-,,花えび,1500,5
5,-,,背中の壺【2025】,1500,5
6,-,,じゃむにあ,1500,5
7,-,,塵地螺鈿飾剣,1500,5
8,-,,甘栗うまい！,1500,5
9,-,,ジェット天秤,1500,5
10,-,,ぴあどら,1500,5
11,-,,モニモニ,1500,5
12,-,,ζｃanotarosζ,1500,5
13,-,,Maki,1500,5
14,-,,あじまる屋さん,1500,5
15,-,,DEATHNOTE,1500,5
16,-,,パトリック,1500,5
17,-,,みどりん,1500,5
18,-,,ノワール・ヴィ,1500,5
19,-,,takasaki,1500,5
20,-,,non1341,1500,5
21,-,,ドロップに期待,1500,5
22,-,,ソムリエ,1500,5
23,-,,MaLyi,1500,5
24,-,,えるふぁいやー！,1500,5
25,-,,うに姫。,1500,5
26,-,,海月さん,1500,5
27,-,,うーたろう,1500,5
28,-,,ていたらく,1500,5
29,-,,モンステラ,1500,5
30,-,,金のうにゃ缶,1500,5
31,-,,saburu1,1500,5
32,-,,まーち,1500,5
33,-,,CIAOちゅ～る,1500,5
34,-,,ぺんぺん,1500,5
35,-,,蒼佑,1500,5
36,-,,舞葵,1500,5
37,-,,そうこみん３,1500,5
38,-,,ぷりちーこ,1500,5
39,-,,うるてぃめっと,1500,5
40,-,,ジェノ氏,1500,5
41,-,,Saphir,1500,5
42,-,,CR大日本帝国,1500,5
43,-,,タヌキ,1500,5
44,-,,家系らーめん,1500,5
45,-,,長浜ラーメン,1500,5
46,-,,伊藤リオン,1500,5
47,-,,キャノかめ,1500,5
48,-,,しみしみ屋さん,1500,5
49,-,,ELGIN,1500,5
50,-,,鶏白湯ラーメン,1500,5
