,-,職業,キャラクター,レベル,転生回数
1,-,,ヤニカス幼女,1500,5
2,-,,ELGIN,1500,5
3,-,,みか☆えりす,1500,5
4,-,,EternalSky,1500,5
5,-,,背中の壺,1500,5
6,-,,える嬢,1500,5
7,-,,潤羽るしふぁー,1500,5
8,-,,よーいどーん,1500,5
9,-,,akairosignal,1500,5
10,-,,Saphir,1500,5
11,-,,ﾓｰﾈﾙ,1500,5
12,-,,ベイムババア,1500,5
13,-,,ふぁるけってぃあ,1500,5
14,-,,ジェノ氏,1500,5
15,-,,しぐっぽい,1500,5
16,-,,襲う波,1500,5
17,-,,レジェンド校長,1500,5
18,-,,粉砕の祈り,1500,5
19,-,,きんぎょ。,1500,5
20,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1500,5
21,-,,アリスワンダー,1500,5
22,-,,パーマ＠,1500,5
23,-,,ぷぴぃ銃,1500,5
24,-,,ましろ,1500,5
25,-,,るるたん,1500,5
26,-,,ねるねる,1500,5
27,-,,向上箱狙いめっち,1500,5
28,-,,マヌケ,1500,5
29,-,,ヒママ,1500,5
30,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1500,5
31,-,,しろ,1500,5
32,-,,ワイアットアープ,1500,5
33,-,,さけのいきおい！,1500,5
34,-,,きんちゃん2026,1500,5
35,-,,penta,1500,5
36,-,,ねむみちゃん,1500,5
37,-,,ベイムジジイ,1500,5
38,-,,すなふちゃん,1500,5
39,-,,ぷっしゃー,1500,5
40,-,,ろばファイア,1500,5
41,-,,tori3,1500,5
42,-,,コロリナ,1500,5
43,-,,むしん,1500,5
44,-,,撃ち貫くのみ,1500,5
45,-,,somu,1500,5
46,-,,ひーひーひー,1500,5
47,-,,ちかちゃ,1500,5
48,-,,Polyester,1500,5
49,-,,安倍晋三,1500,5
50,-,,メイド渡良瀬,1500,5
