,-,職業,キャラクター,レベル,転生回数
1,-,,mttt,1825,5
2,-,,たいやきあんこ,1820,5
3,-,,ψXENOψ,1814,5
4,-,,レジェンド石橋,1814,5
5,-,,krisu,1811,5
6,-,,☆あおり☆,1808,5
7,-,,二階堂パンパース,1806,5
8,-,,アリス・ワンダー,1804,5
9,-,,ルベーグ2世,1801,5
10,-,,ｱﾆﾘｿ,1800,5
11,-,,思いやりGDX,1799,5
12,-,,ζhaluluζ,1798,5
13,-,,＊鬼鮫＊,1797,5
14,-,,ろずこ,1788,5
15,-,,shogi,1786,5
16,-,,キングプー,1782,5
17,-,,ﾌｪﾘｱ,1781,5
18,-,,うにゃDX,1781,5
19,-,,アバブ,1778,5
20,-,,腐敗キノコ,1774,5
21,-,,元団長さん,1771,5
22,-,,やまCha☆,1766,5
23,-,,ハイドシークス,1765,5
24,-,,愛泉,1762,5
25,-,,たっぷ。,1761,5
26,-,,errr,1760,5
27,-,,ああ播磨灘,1759,5
28,-,,戦略破壊魔術兵器,1757,5
29,-,,Luvric_ver0,1756,5
30,-,,nonamealcemist,1755,5
31,-,,Oddesy,1754,5
32,-,,グライムズ01,1754,5
33,-,,れもんψ,1753,5
34,-,,ずっさん,1752,5
35,-,,☆☆うっちぃ☆☆,1752,5
36,-,,Unlimited快楽園,1750,5
37,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1750,5
38,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1749,5
39,-,,マハーデーヴィー,1748,5
40,-,,羽熊,1748,5
41,-,,marui11111,1748,5
42,-,,†ユファ†,1745,5
43,-,,ちゃらめる,1745,5
44,-,,究ﾙ極ﾙ完ﾙ全ﾙ体,1745,5
45,-,,ラクサスドレアン,1744,5
46,-,,夜廻まるか,1744,5
47,-,,快活ねえさん,1744,5
48,-,,オナルドダック,1741,5
49,-,,しらすたっぷ。,1741,5
50,-,,Inocent,1740,5
