,-,職業,キャラクター,レベル,転生回数
1,-,,rstesttest,2034,5
2,-,,ベイムババア,1500,5
3,-,,ELGIN,1500,5
4,-,,EternalSky,1500,5
5,-,,ジェノ氏,1500,5
6,-,,ヤニカス幼女,1500,5
7,-,,ふぁるけってぃあ,1500,5
8,-,,ねるねる,1500,5
9,-,,マヌケ,1500,5
10,-,,きんぎょ。,1500,5
11,-,,ヒママ,1500,5
12,-,,レイン,1500,5
13,-,,Maki_,1500,5
14,-,,もりっしー,1500,5
15,-,,ンンポポ,1500,5
16,-,,ういしぐれ,1500,5
17,-,,オルガ,1489,5
18,-,,しろ,1458,5
19,-,,Search_light,1457,5
20,-,,レジェンド校長,1456,5
21,-,,パーマ＠,1451,5
22,-,,ぷっしゃー,1437,5
23,-,,ぷぴぃ銃,1429,5
24,-,,リリアート,1423,5
25,-,,猿渡,1416,5
26,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1408,5
27,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1408,5
28,-,,penta,1400,5
29,-,,オタマデュクシ,1400,5
30,-,,ﾌﾞﾘｰﾀﾞｰのﾌﾟﾛ,1400,5
31,-,,ぜおにゃん,1397,5
32,-,,ましろ,1397,5
33,-,,はだかの小坊主,1394,5
34,-,,しぐっぽい,1392,5
35,-,,さぶる,1389,5
36,-,,somu,1381,5
37,-,,もう指疲れた,1381,5
38,-,,うるてぃかるめと,1379,5
39,-,,アリスワンダー,1379,5
40,-,,Ashe,1374,5
41,-,,粉砕の祈り,1372,5
42,-,,雄出精,1370,5
43,-,,まーりも,1370,5
44,-,,バリルキハノ,1368,5
45,-,,フィーニス,1367,5
46,-,,向上箱狙いめっち,1366,5
47,-,,yuri,1366,5
48,-,,DORP,1365,5
49,-,,くれど,1363,5
50,-,,Lucian,1363,5
