,-,職業,キャラクター,レベル,転生回数
1,-,,天賦絢爛,1500,5
2,-,,行方知らず,1500,5
3,-,,星野アイ,1500,5
4,-,,ぐるぐるくん,1500,5
5,-,,ふぇると,1500,5
6,-,,ふぁーな,1500,5
7,-,,ふぁるけもな～,1500,5
8,-,,AZALEA,1500,5
9,-,,riaa,1500,5
10,-,,NoLLy,1500,5
11,-,,ねるねる,1500,5
12,-,,メザリア,1500,5
13,-,,vellria,1500,5
14,-,,快活ねーさん,1500,5
15,-,,マルノーム,1500,5
16,-,,うにゃえなが,1500,5
17,-,,darkfy_V,1500,5
18,-,,Pさま,1500,5
19,-,,シエスタ,1500,5
20,-,,伯楽星,1500,5
21,-,,Guilty,1500,5
22,-,,PrincessKnight,1500,5
23,-,,ねこのて,1500,5
24,-,,捨てキング,1500,5
25,-,,ピンコ,1500,5
26,-,,しろ８,1500,5
27,-,,bokkin,1500,5
28,-,,PFOG,1500,5
29,-,,ゴンヂ,1500,5
30,-,,みお☆,1500,5
31,-,,カラス,1500,5
32,-,,うに姫,1500,5
33,-,,RANK337の騎空士,1500,5
34,-,,副ぶちょう☆,1500,5
35,-,,Mami,1500,5
36,-,,水廻まるまるか,1500,5
37,-,,天音ちゃ,1500,5
38,-,,つよみんの夏休み,1500,5
39,-,,るびっきゅー,1500,5
40,-,,ちるたそ,1500,5
41,-,,海月さん,1500,5
42,-,,苺鬼,1500,5
43,-,,ブルンネン剣士,1500,5
44,-,,キンデスイート,1500,5
45,-,,しかのこのこのこ,1500,5
46,-,,●●●●●●,1500,5
47,-,,ゆきちゃま,1500,5
48,-,,甘栗うまい！,1500,5
49,-,,淫魔像マリー,1500,5
50,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
