,-,職業,キャラクター,レベル,転生回数
1,-,,ヤニカス幼女,1500,5
2,-,,ELGIN,1500,5
3,-,,ふぁるけってぃあ,1500,5
4,-,,襲う波,1500,5
5,-,,レジェンド校長,1500,5
6,-,,EternalSky,1500,5
7,-,,粉砕の祈り,1500,5
8,-,,える嬢,1500,5
9,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1500,5
10,-,,ベイムババア,1500,5
11,-,,パーマ＠,1500,5
12,-,,ジェノ氏,1500,5
13,-,,ましろ,1500,5
14,-,,きんぎょ。,1500,5
15,-,,ねるねる,1500,5
16,-,,アリスワンダー,1500,5
17,-,,マヌケ,1500,5
18,-,,ぷぴぃ銃,1500,5
19,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1500,5
20,-,,向上箱狙いめっち,1500,5
21,-,,ワイアットアープ,1500,5
22,-,,ヒママ,1500,5
23,-,,penta,1500,5
24,-,,しろ,1500,5
25,-,,somu,1500,5
26,-,,ちかちゃ,1500,5
27,-,,メイド渡良瀬,1500,5
28,-,,安倍晋三,1500,5
29,-,,オタマデュクシ,1500,5
30,-,,DORP,1500,5
31,-,,tori3,1500,5
32,-,,はだかの小坊主,1500,5
33,-,,事をすませば,1500,5
34,-,,レイン,1500,5
35,-,,天天天,1500,5
36,-,,yuri,1500,5
37,-,,Maki_,1500,5
38,-,,オルガ,1500,5
39,-,,ンンポポ,1500,5
40,-,,まーりも,1500,5
41,-,,ここぴ～,1500,5
42,-,,もりっしー,1500,5
43,-,,Nanta,1500,5
44,-,,ﾌﾞﾘｰﾀﾞｰのﾌﾟﾛ,1500,5
45,-,,§めぐ姉§,1500,5
46,-,,カルデラ,1500,5
47,-,,ジェイル,1500,5
48,-,,ねくろたり,1500,5
49,-,,寿司,1500,5
50,-,,ぱぴ,1500,5
