,-,職業,キャラクター,レベル,転生回数
1,-,,ふぇると,1500,5
2,-,,天賦絢爛,1500,5
3,-,,星野アイ,1500,5
4,-,,ふぁーな,1500,5
5,-,,RANK337の騎空士,1500,5
6,-,,Mami,1500,5
7,-,,NoLLy,1500,5
8,-,,ねるねる,1500,5
9,-,,darkfy_V,1500,5
10,-,,Pさま,1500,5
11,-,,vellria,1500,5
12,-,,快活ねーさん,1500,5
13,-,,シエスタ,1500,5
14,-,,Guilty,1500,5
15,-,,PrincessKnight,1500,5
16,-,,ねこのて,1500,5
17,-,,捨てキング,1500,5
18,-,,しろ８,1500,5
19,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
20,-,,水廻まるまるか,1500,5
21,-,,カラス,1500,5
22,-,,うに姫,1500,5
23,-,,ふぁるけもな～,1500,5
24,-,,AZALEA,1500,5
25,-,,天音ちゃ,1500,5
26,-,,つよみんの夏休み,1500,5
27,-,,るびっきゅー,1500,5
28,-,,ちるたそ,1500,5
29,-,,海月さん,1500,5
30,-,,苺鬼,1500,5
31,-,,キンデスイート,1500,5
32,-,,しかのこのこのこ,1500,5
33,-,,●●●●●●,1500,5
34,-,,ゆきちゃま,1500,5
35,-,,甘栗うまい！,1500,5
36,-,,PFOG,1500,5
37,-,,ゴンヂ,1500,5
38,-,,みお☆,1500,5
39,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
40,-,,のえみん,1500,5
41,-,,TANWA,1500,5
42,-,,腸詰,1500,5
43,-,,アルハラ,1500,5
44,-,,「うつぼ」,1500,5
45,-,,轟はじめ,1500,5
46,-,,おもぐり,1500,5
47,-,,ひめっち,1500,5
48,-,,烈火発射装置,1500,5
49,-,,海廻りまるまるか,1500,5
50,-,,anchoring,1500,5
