,-,職業,キャラクター,レベル,転生回数
1,-,,ぜおにゃん,1500,5
2,-,,弓子,1500,5
3,-,,ましろ,1500,5
4,-,,ﾓｰﾈﾙ,1500,5
5,-,,える嬢,1500,5
6,-,,ぷぴぃ銃,1500,5
7,-,,パーマ＠,1500,5
8,-,,ヤニカス幼女,1500,5
9,-,,よーいどーん,1500,5
10,-,,るるたん,1500,5
11,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1500,5
12,-,,みか☆えりす,1500,5
13,-,,ELGIN,1500,5
14,-,,背中の壺,1500,5
15,-,,粉砕の祈り,1500,5
16,-,,akairosignal,1500,5
17,-,,おもぐり,1500,5
18,-,,潤羽るしふぁー,1500,5
19,-,,ふぁるけってぃあ,1500,5
20,-,,ケイ,1500,5
21,-,,EternalSky,1500,5
22,-,,襲う波,1500,5
23,-,,しぐっぽい,1500,5
24,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1500,5
25,-,,Saphir,1500,5
26,-,,きんぎょ。,1500,5
27,-,,レジェンド校長,1500,5
28,-,,アリスワンダー,1500,5
29,-,,ベイムババア,1500,5
30,-,,金鯖太郎,1500,5
31,-,,さぶる,1500,5
32,-,,メタラー,1500,5
33,-,,しみにー,1500,5
34,-,,ヒママ,1500,5
35,-,,ねるねる,1500,5
36,-,,しろ,1500,5
37,-,,ジェノ氏,1500,5
38,-,,さけのいきおい！,1500,5
39,-,,マヌケ,1500,5
40,-,,Andalusite,1500,5
41,-,,ワイアットアープ,1500,5
42,-,,ベイムジジイ,1500,5
43,-,,Bligh,1500,5
44,-,,きんちゃん2026,1500,5
45,-,,まぁや,1500,5
46,-,,penta,1500,5
47,-,,向上箱狙いめっち,1500,5
48,-,,ねむみちゃん,1500,5
49,-,,すなふちゃん,1500,5
50,-,,デスガンぶっころ,1500,5
