,-,職業,キャラクター,レベル,転生回数
1,-,,るびっきゅー,1500,5
2,-,,ちるたそ,1500,5
3,-,,海月さん,1500,5
4,-,,苺鬼,1500,5
5,-,,しかのこのこのこ,1500,5
6,-,,甘栗うまい！,1500,5
7,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
8,-,,NoLLy,1500,5
9,-,,darkfy_V,1500,5
10,-,,Pさま,1500,5
11,-,,vellria,1500,5
12,-,,シエスタ,1500,5
13,-,,Guilty,1500,5
14,-,,PrincessKnight,1500,5
15,-,,ねこのて,1500,5
16,-,,捨てキング,1500,5
17,-,,ふぁるけもな～,1500,5
18,-,,うに姫,1500,5
19,-,,Mami,1500,5
20,-,,水廻まるまるか,1500,5
21,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
22,-,,轟はじめ,1500,5
23,-,,「うつぼ」,1500,5
24,-,,烈火発射装置,1500,5
25,-,,nonnob4l,1500,5
26,-,,RANK337の騎空士,1491,5
27,-,,PFOG,1487,5
28,-,,anchoring,1476,5
29,-,,つよみんの夏休み,1464,5
30,-,,AZALEA,1450,5
31,-,,海廻りまるまるか,1435,5
32,-,,ふぁーな,1432,5
33,-,,天音ちゃ,1431,5
34,-,,ひめっち,1430,5
35,-,,ふぇると,1422,5
36,-,,TANWA,1422,5
37,-,,●●●●●●,1419,5
38,-,,カラス,1413,5
39,-,,天賦絢爛,1412,5
40,-,,みお☆,1412,5
41,-,,ゆきちゃま,1411,5
42,-,,ゴンヂ,1409,5
43,-,,キンデスイート,1404,5
44,-,,星野アイ,1403,5
45,-,,腸詰,1403,5
46,-,,アルハラ,1399,5
47,-,,快活ねーさん,1398,5
48,-,,ピンコ,1398,5
49,-,,いかりんぐ,1398,5
50,-,,メザリア,1394,5
