,-,職業,キャラクター,レベル,転生回数
1,-,,たいやきあんこ,1851,5
2,-,,アリス・ワンダー,1851,5
3,-,,ψXENOψ,1850,5
4,-,,レジェンド石橋,1848,5
5,-,,思いやりGDX,1843,5
6,-,,れもんψ,1840,5
7,-,,mttt,1840,5
8,-,,ハイドシークス,1835,5
9,-,,☆あおり☆,1835,5
10,-,,krisu,1831,5
11,-,,二階堂パンパース,1831,5
12,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1831,5
13,-,,カジュアル,1829,5
14,-,,ろずこ,1826,5
15,-,,＊鬼鮫＊,1825,5
16,-,,快活ねえさん,1825,5
17,-,,ｱﾆﾘｿ,1824,5
18,-,,ζhaluluζ,1823,5
19,-,,キングプー,1823,5
20,-,,ﾌｪﾘｱ,1821,5
21,-,,戦略破壊魔術兵器,1820,5
22,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1818,5
23,-,,愛泉,1816,5
24,-,,Oddesy,1815,5
25,-,,†フィル†,1813,5
26,-,,ああ播磨灘,1813,5
27,-,,うにゃDX,1812,5
28,-,,ξスロウξ,1811,5
29,-,,ずっさん,1810,5
30,-,,アバブ,1810,5
31,-,,黒虎ちゃん,1810,5
32,-,,marui11111,1809,5
33,-,,真ぜの,1809,5
34,-,,shogi,1808,5
35,-,,ルベーグ2世,1808,5
36,-,,ラクサスドレアン,1808,5
37,-,,アクシズ教神官,1808,5
38,-,,VR戦士,1808,5
39,-,,☆☆うっちぃ☆☆,1808,5
40,-,,あぼん☆,1806,5
41,-,,ウリ☆,1806,5
42,-,,＊朝倉可憐＊,1806,5
43,-,,御暇さん,1805,5
44,-,,たっぷ。,1805,5
45,-,,蜜月抄,1805,5
46,-,,サクラサケ,1804,5
47,-,,†LightSide†,1804,5
48,-,,ちぇころん,1804,5
49,-,,Hard_A,1804,5
50,-,,サイバーナイト,1803,5
