,-,職業,キャラクター,レベル,転生回数
1,-,,カジュアル,2000,5
2,-,,ラクサスドレアン,2000,5
3,-,,ψXENOψ,2000,5
4,-,,たいやきあんこ,2000,5
5,-,,mttt,2000,5
6,-,,アリス・ワンダー,2000,5
7,-,,レジェンド石橋,1992,5
8,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1975,5
9,-,,Oddesy,1969,5
10,-,,快活ねえさん,1961,5
11,-,,思いやりGDX,1958,5
12,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1942,5
13,-,,xたまきちx,1935,5
14,-,,蜜月抄,1935,5
15,-,,あぷりこ,1933,5
16,-,,うにゃDX,1929,5
17,-,,猫邪,1926,5
18,-,,＊鬼鮫＊,1925,5
19,-,,アクシズ教神官,1925,5
20,-,,御暇さん,1923,5
21,-,,krisu,1921,5
22,-,,ハイドシークス,1921,5
23,-,,愛泉,1916,5
24,-,,しらすたっぷ。,1915,5
25,-,,marui11111,1914,5
26,-,,れもんψ,1911,5
27,-,,二階堂パンパース,1910,5
28,-,,Miki_,1909,5
29,-,,ﾌｪﾘｱ,1904,5
30,-,,ろずこ,1903,5
31,-,,ほしめろちゃん,1903,5
32,-,,サイバーナイト,1901,5
33,-,,ウリ☆,1890,5
34,-,,永遠の暗闇,1885,5
35,-,,ルベーグ2世,1879,5
36,-,,むぎちゃ。,1877,5
37,-,,ちよし姫,1876,5
38,-,,MVアグスタ,1875,5
39,-,,☆まろむぎ☆,1872,5
40,-,,戦略破壊魔術兵器,1870,5
41,-,,☆キノ♪,1870,5
42,-,,WaterLilyFlower,1869,5
43,-,,ああ播磨灘,1868,5
44,-,,黒虎ちゃん,1867,5
45,-,,shogi,1857,5
46,-,,†フィル†,1856,5
47,-,,ねこなのクゥーン,1855,5
48,-,,マハーデーヴィー,1854,5
49,-,,ΨtinariΨ,1853,5
50,-,,ふぇの,1853,5
