66位,,ウィザード,MBMM１２,1308,5
67位,,ランサー,ｱｼﾝﾒﾄﾘｰ,1307,5
68位,,剣士,じみ～,1305,5
69位,,追放天使,【ポッセ】,1304,5
70位,,剣士,☆シグマワイ,1303,5
71位,,ビショップ,クロウ･300グラム,1302,5
72位,,ウィザード,イフリィート,1301,5
73位,,黒魔術師,ひらぺん,1300,5
74位,,闘士,tantan_08,1300,5
75位,,リトルウィッチ,StoPBlTch,1300,5
76位,,ランサー,ラッキーやなすけ,1300,5
77位,,ウィザード,業者,1300,5
78位,,アルケミスト,ゆゆたそ,1299,5
79位,,剣士,わんくろ,1294,5
80位,,剣士,ﾄﾞﾔ顔の達人。,1293,5
81位,,ランサー,chachami,1291,5
82位,,武道家,legel,1291,5
83位,,追放天使,真ﾉ天使（ｵﾄｺ）,1290,5
84位,,悪魔,濁湯馬鈴薯,1288,5
85位,,シーフ,＋カイト＋,1286,5
86位,,アーチャー,20％Over,1284,5
87位,,ランサー,城咲ロミオ,1284,5
88位,,追放天使,ﾀｲｶﾞｰﾒﾛﾝ,1284,5
89位,,黒魔術師,鬼一家の黒魔,1283,5
90位,,アーチャー,gurai,1283,5
91位,,ウルフマン,ｂｏｗ‐ｗｏｗ,1283,5
92位,,プリンセス,Harmonie,1280,5
93位,,武道家,ラカリフサの村長,1280,5
94位,,黒魔術師,いぼのじろう,1279,5
95位,,霊術師,ハープちゃん,1275,5
96位,,アーチャー,〝AIO〟,1275,5
97位,,武道家,カピカピのおもち,1275,5
98位,,ウィザード,Manstyle,1275,5
99位,,黒魔術師,狼妖,1274,5
100位,,シーフ,towaco．,1273,5
101位,,リトルウィッチ,RelMayer,1270,5
102位,,武道家,sunafu,1270,5
103位,,光奏師,一色菫,1268,5
104位,,霊術師,ぶろんずごりら,1267,5
105位,,霊術師,芋がいい,1266,5
106位,,霊術師,狼闘,1265,5
107位,,ランサー,ネオン♪゛,1263,5
108位,,ウィザード,創造神皇ダニエル,1263,5
109位,,戦士,§Alexandrite§,1263,5
110位,,戦士,ポロさん,1263,5
111位,,アーチャー,Lanval,1260,5
112位,,剣士,DTゆうや,1260,5
113位,,アルケミスト,EquilibrioAlba,1259,5
114位,,シーフ,攻めがわ,1259,5
115位,,獣人,PiPiPuRi,1258,5
116位,,アーチャー,微笑のテレサ,1258,5
117位,,武道家,瑞雲改二,1258,5
118位,,武道家,ココナッツン,1257,5
119位,,光奏師,ゆゆちゃ,1256,5
120位,,ランサー,ふぁみりった,1256,5
121位,,戦士,くびら,1256,5
122位,,ビショップ,ServerDown,1255,5
123位,,戦士,こるじょん,1254,5
124位,,アーチャー,ねこみみ弐号,1253,5
125位,,ランサー,シルスフィ,1253,5
126位,,ランサー,ｼﾞｪﾌﾃｨ,1253,5
127位,,武道家,あとぅむ,1253,5
128位,,リトルウィッチ,鬼一家の姫,1252,5
129位,,ビーストテイマー,waspinator,1252,5
130位,,ウィザード,しゃいん･れい,1252,5
131位,,闘士,ふーにゃ,1251,5
132位,,霊術師,watta_gra,1251,5
133位,,リトルウィッチ,みけぼん,1251,5
134位,,アーチャー,ムロモン,1250,5
135位,,光奏師,kicky,1247,5
136位,,武道家,まるゴキ,1245,5
137位,,シーフ,ジェシ‐おいたん,1244,5
138位,,黒魔術師,ふに゜,1243,5
139位,,ランサー,peace。,1243,5
140位,,武道家,うりゅうううう,1240,5
141位,,アーチャー,ちょめ助,1238,5
142位,,リトルウィッチ,お寿司4,1235,5
143位,,剣士,Asley_Cade,1235,5
144位,,ウィザード,大動脈瘤,1234,5
145位,,シーフ,隠れ里,1233,5
146位,,獣人,狼煌,1232,5
147位,,剣士,魔じぇ,1231,5
148位,,剣士,Graaazie,1230,5
149位,,追放天使,Xenn,1229,5
150位,,闘士,アンヘル＿,1227,5
151位,,リトルウィッチ,～ジェス～,1227,5
152位,,獣人,おーいえ,1226,5
153位,,戦士,カナト,1226,5
154位,,アルケミスト,きれじの妹,1223,5
155位,,剣士,monaka先生,1222,5
156位,,シーフ,September☆7th,1220,5
157位,,霊術師,bakkyiii,1218,5
158位,,獣人,四ツ矢丸,1217,5
159位,,霊術師,℃hantsumi,1217,5
160位,,霊術師,ちんき２,1217,5
161位,,ウルフマン,忠義の狗爪ココ,1217,5
162位,,シーフ,瞬影,1216,5
163位,,追放天使,ごるでん,1215,3
164位,,黒魔術師,日影アゲハ,1214,5
165位,,ランサー,ゆるふわ系,1214,5
166位,,霊術師,ψ七ちψ,1212,5
167位,,ビーストテイマー,karu_g,1212,5
168位,,黒魔術師,ヴァシリッサ,1210,5
169位,,ランサー,記録の地平線,1210,5
170位,,ウィザード,akimasaだよ。,1210,5
171位,,獣人,べーやまぁ,1208,5
172位,,霊術師,bycm,1207,5
173位,,ウルフマン,ﾓｼﾞｬﾓｼﾞｬおじさん,1207,5
174位,,獣人,山佐の獣撃,1206,5
175位,,アーチャー,ぴちゃ,1206,5
176位,,武道家,宅見,1206,5
177位,,プリンセス,蛍猫姫♪,1205,5
178位,,ビーストテイマー,∬ルシフェリア∬,1205,5
179位,,ランサー,ちはるちゃんん,1205,5
180位,,ビショップ,（＝ω＝安,1204,5
181位,,ウィザード,TAKUGON,1204,5
182位,,剣士,カトリ。,1204,5
183位,,黒魔術師,meden,1203,5
184位,,ビショップ,神聖桜,1203,5
185位,,光奏師,towaco．β,1202,5
186位,,光奏師,Nigelle,1202,5
187位,,霊術師,Gazelle_yui,1202,5
188位,,シーフ,比企谷はちまん,1201,5
189位,,シーフ,Melttykiss☆,1201,5
190位,,武道家,ねこぱんつ,1201,3
191位,,黒魔術師,みるきちん,1200,5
192位,,霊術師,ナツメグ。,1200,5
193位,,リトルウィッチ,Artesano,1200,5
194位,,アーチャー,魚有,1200,5
195位,,アーチャー,￡impulse￡,1200,5
196位,,ランサー,望みし永遠の混沌,1200,5
197位,,シーフ,WELLBE,1200,5
198位,,ビショップ,ダーグル,1200,5
199位,,ビショップ,†御殴裏隙打郎†,1200,5
200位,,ランサー,つば○,1199,5
201位,,アルケミスト,Crewd,1198,5
202位,,ランサー,covid,1195,5
203位,,ウィザード,残兵首領,1194,5
204位,,リトルウィッチ,かなぷる親父号,1193,5
205位,,リトルウィッチ,Liaison,1192,5
206位,,リトルウィッチ,アクアマナ,1192,5
207位,,プリンセス,狼妃,1190,5
208位,,ランサー,くまもん♪,1190,5
209位,,リトルウィッチ,くりゅう,1189,5
210位,,リトルウィッチ,pomm,1189,5
211位,,サマナー,シルドレ,1189,5
212位,,シーフ,温泉ソムリエ,1189,5
213位,,武道家,ぺしゅん,1189,4
214位,,霊術師,ﾈｸﾛ。,1187,5
215位,,シーフ,バイフリッツ,1187,5
216位,,ウィザード,Lenard,1187,5
217位,,剣士,MurderMan,1187,5
218位,,闘士,＊stitch＊,1186,5
219位,,プリンセス,花咲乙女達の影に,1186,5
220位,,剣士,swordko,1186,5
221位,,ランサー,Ａ・シャリアール,1185,5
222位,,アーチャー,イリナ。,1184,5
223位,,ランサー,あいこすまるち,1183,5
224位,,ランサー,ko_san,1183,5
225位,,アーチャー,となてぃう,1182,5
226位,,シーフ,backnumber大好き,1182,5
227位,,シーフ,nanakusa,1182,5
228位,,ウルフマン,ふろーる犬,1181,5
229位,,戦士,アダマンティン,1181,5
230位,,黒魔術師,FrouFrou,1180,5
231位,,ランサー,ﾗﾐｰﾉｰｽﾞﾃﾄﾗ,1180,5
232位,,剣士,rotarisl,1180,5
233位,,アーチャー,雷蓮,1178,5
234位,,ランサー,シャイえんまねこ,1177,5
235位,,ランサー,とっぽぎの踊り子,1177,5
236位,,戦士,Destron,1176,5
237位,,戦士,はるたそ,1175,5
238位,,リトルウィッチ,上下左右回転使い,1174,5
239位,,ウィザード,フラウボー,1174,5
240位,,マスケッティア,akubo,1173,5
241位,,獣人,ナオタ！！！！！,1173,5
242位,,追放天使,って、おい！,1173,5
243位,,追放天使,Cens,1173,5
244位,,プリンセス,ファーナ。,1172,5
245位,,武道家,マンナンライフ３,1172,5
246位,,霊術師,まえがちゃん,1171,5
247位,,霊術師,キッコーマソ,1170,5
248位,,シーフ,旗振りたぬき,1169,5
249位,,アーチャー,花鳥くん,1168,5
250位,,ランサー,アバハラキ,1168,5
251位,,武道家,ノアだけはガチ,1168,5
252位,,戦士,５㍉,1168,5
253位,,剣士,ﾀﾞｰﾄﾃﾄﾗ,1168,5
254位,,サマナー,nerumo,1166,5
255位,,追放天使,イキり大学生,1166,5
256位,,追放天使,じぇにどん,1165,5
257位,,戦士,ここぷ,1165,5
258位,,悪魔,魔法の壁,1163,5
259位,,獣人,ひひまま,1162,5
260位,,ランサー,。ゆーにゃ。,1162,5
261位,,プリンセス,不安㍑,1161,5
262位,,武道家,kabeちゃん,1161,5
263位,,戦士,シュガ♪,1161,5
264位,,黒魔術師,exiatence4,1159,5
265位,,ランサー,nonameさん,1159,5
266位,,ランサー,Vendome,1158,5
267位,,武道家,モリタン♪,1158,5
268位,,シーフ,鬼一家,1158,5
269位,,武道家,かみまみ,1156,5
270位,,剣士,風小僧,1156,5
271位,,獣人,∮シルク∮,1155,5
272位,,ウルフマン,琥炭,1155,5
273位,,ランサー,眠神☆ヒュノプス,1154,5
274位,,プリンセス,伊吹姫奈,1151,5
275位,,シーフ,漣鎖,1151,5
276位,,ウィザード,nayaata,1151,5
277位,,プリンセス,びびぷりん,1150,5
278位,,戦士,捨ノ型・生生流転,1149,5
279位,,霊術師,いんだら,1147,5
280位,,リトルウィッチ,魔凜,1147,5
281位,,獣人,役満チャンス,1144,5
282位,,霊術師,‐MIYU‐,1144,5
283位,,追放天使,☆志音☆,1144,5
284位,,サマナー,ちくわまる,1142,5
285位,,剣士,くろしば,1142,5
286位,,悪魔,Almagest,1141,5
287位,,ランサー,Spallow_Tail,1141,5
288位,,黒魔術師,紫りのん,1138,5
289位,,ウィザード,♪復活レオン555,1138,5
290位,,ウィザード,tantan_39,1137,5
291位,,霊術師,ﾎﾟｶﾎﾝﾀｽ,1134,5
292位,,武道家,いもむし♪,1134,5
293位,,シーフ,じゅえちゃん,1134,5
294位,,黒魔術師,Lime。,1133,5
295位,,サマナー,帝愛会長,1133,5
296位,,光奏師,わべ助,1132,5
297位,,ランサー,Tummy,1132,5
298位,,シーフ,めぎぃ,1132,5
299位,,サマナー,ほっかほか,1129,5
300位,,ウィザード,hinaru,1129,5
301位,,シーフ,シッフー,1128,5
302位,,霊術師,吉田沙保里のASMR,1126,5
303位,,アーチャー,イリス・エリス,1126,5
304位,,ランサー,†微笑のテレサ†,1126,5
305位,,追放天使,グッロチ,1126,5
306位,,戦士,ローザパークス,1125,5
307位,,光奏師,My☆Dear,1124,5
308位,,アーチャー,卵槍,1124,5
309位,,ランサー,パーニャ,1124,5
310位,,黒魔術師,ψ芽亜ψ,1123,5
311位,,光奏師,Gazelle_tim,1122,5
312位,,プリンセス,らいみん,1122,5
313位,,追放天使,鬼一家の天使,1122,5
314位,,マスケッティア,ズックにロック,1121,5
315位,,シーフ,てけぞー,1121,5
316位,,ランサー,ジンランサー,1120,5
317位,,剣士,ロビンフッド☆,1120,5
318位,,ランサー,ranko_star,1118,5
319位,,ランサー,こるるちゃん,1117,5
320位,,獣人,Leffe,1116,5
321位,,武道家,BLAAKSHOUT,1116,5
322位,,アーチャー,えいしぐ,1115,5
323位,,プリンセス,早見,1114,5
324位,,ランサー,青なな,1113,5
325位,,ウィザード,t_e_i,1113,5
326位,,サマナー,NEOぷーちゃん,1112,5
327位,,黒魔術師,黒蒼穹,1111,5
328位,,アーチャー,A・シャリアール,1111,5
329位,,ランサー,ことちゃん,1111,5
330位,,武道家,shinki3,1110,5
331位,,戦士,オコノ,1108,5
332位,,光奏師,賀喜,1107,5
333位,,獣人,ブルーなしゅり,1105,5
334位,,アーチャー,流星の猫,1105,5
335位,,剣士,WEDGWOOD,1104,5
336位,,サマナー,キャロりん,1101,5
337位,,獣人,DearMyWaker,1099,5
338位,,黒魔術師,あざといたぬき,1098,5
339位,,戦士,RED_ORCA,1095,5
340位,,悪魔,か～ら,1094,5
341位,,ウルフマン,ざぶとん☆,1094,5
342位,,プリンセス,七槻四季,1093,3
343位,,光奏師,uwiclo,1092,5
344位,,ネクロマンサー,よなくま,1091,5
345位,,武道家,yamada3000,1091,5
346位,,追放天使,無我夢中♪,1090,5
347位,,戦士,カミソン,1090,5
348位,,剣士,マイシャローナ,1090,5
349位,,ビショップ,☆ショップ☆,1089,5
350位,,リトルウィッチ,ネオロック,1087,5
351位,,ランサー,ニャ－さん,1087,5
352位,,武道家,ふゆさんまん,1086,5
353位,,剣士,RORONOA＋ZORO,1085,5
,354位
武道家,怪盗るぱんⅢ,1084,5
,355位
霊術師,双七,1082,5
,356位
シーフ,Pokerhero,1082,5
,357位
追放天使,ひまつぶC,1082,5
,358位
獣人,新しい世界への扉,1080,5
,359位
光奏師,小年,1077,5
,360位
霊術師,メラメライド,1077,5
,361位
霊術師,Leccee,1077,5
,362位
アーチャー,Amstel,1077,5
,363位
戦士,LilaNia,1077,5
,364位
追放天使,茶蕎麦,1076,5
,365位
獣人,EinherjarAlbedo,1075,5
,366位
ランサー,タウリエル,1075,5
,367位
戦士,オソマ,1075,5
368位,,獣人,肋木,1074,5
369位,,ビショップ,にゃんたきー,1074,5
370位,,悪魔,幻魔狼士,1073,5
371位,,ランサー,カヤちゃん,1072,5
372位,,黒魔術師,黒魔さん,1071,5
373位,,リトルウィッチ,ぷりめろろ,1071,5
374位,,ランサー,梅酒ソーダ,1071,5
375位,,追放天使,chinki,1070,5
376位,,獣人,卍gotcha卍,1069,5
377位,,シーフ,すた３,1069,5
378位,,獣人,間衣華,1069,3
379位,,獣人,緑茶一筋,1068,5
380位,,アーチャー,アゼルマ,1068,5
381位,,ビショップ,アタックチャンス,1066,5
382位,,獣人,キリン丸,1065,5
383位,,霊術師,アミリア´,1065,5
384位,,ランサー,とこよ,1065,5
385位,,アーチャー,てんち♪,1064,5
386位,,ウィザード,ひろぽんwiz,1063,5
387位,,獣人,JimmyHoffa,1062,5
388位,,リトルウィッチ,プッチン・プリン,1060,5
389位,,プリンセス,evian1_5,1060,5
390位,,獣人,白銀の威虎リオン,1059,5
391位,,闘士,Ⅷ秋桜Ⅷ,1059,5
392位,,獣人,xiviler,1058,5
393位,,黒魔術師,アマランテ,1057,5
394位,,ウィザード,Gazelle_sup,1057,5
395位,,サマナー,笛吹奏,1055,5
396位,,ウィザード,のんた～ん,1055,5
397位,,戦士,じょなす,1055,5
398位,,獣人,岡_部_誠,1054,5
399位,,武道家,地下室,1054,5
400位,,武道家,ろっきんぽ,1054,5
401位,,メイド,マッドストーム,1053,5
402位,,光奏師,へくまr,1053,5
403位,,剣士,ZODIAC6168,1053,5
404位,,獣人,けもぉ,1052,5
405位,,霊術師,どうもありがとう,1052,5
406位,,アーチャー,くろまS,1052,5
407位,,シーフ,だいこくてん,1052,5
408位,,闘士,ぷちゅあ,1051,5
409位,,ウルフマン,毛玉ワンコ,1051,5
410位,,ランサー,sherry,1050,5
411位,,ウルフマン,J･Lal,1049,5
412位,,霊術師,ロッソ・ネロ,1048,5
413位,,リトルウィッチ,いなっぴー,1048,5
414位,,シーフ,うりゅりん♂,1046,5
415位,,リトルウィッチ,未來♪,1045,5
416位,,リトルウィッチ,変身ロボ,1045,5
417位,,アーチャー,梨莉子,1045,5
418位,,ウィザード,夏の残り火,1041,5
419位,,ランサー,ツドイ,1041,4
420位,,サマナー,納豆かけ御飯,1040,5
421位,,ランサー,こまめちゃん☆,1039,5
422位,,武道家,ぢょんさん,1039,5
423位,,武道家,軍隊長,1039,5
424位,,ウィザード,ｖウィザード,1038,5
425位,,ビショップ,ヘヴンリイージス,1037,5
426位,,悪魔,ｲｾﾘｱ・ｸｲｰﾝ,1036,5
427位,,シーフ,山佐花月,1036,5
428位,,ウィザード,きめれんとん,1036,5
429位,,霊術師,●●●●●●,1035,5
430位,,ランサー,Hearts・Cry,1035,5
431位,,ウィザード,伊勢守,1035,5
432位,,光奏師,HotLip,1034,5
433位,,ウィザード,Bィザード,1034,5
434位,,剣士,Kabunushiⅲ,1034,5
435位,,シーフ,飛ばねぇブタ,1033,5
436位,,アーチャー,砕龍´,1032,5
437位,,霊術師,レアミート,1031,5
438位,,ランサー,ダンス山本,1031,5
439位,,アーチャー,ジニー。ナイツ,1030,5
440位,,武道家,dorororo,1030,5
441位,,追放天使,фButterーFlyф,1030,5
442位,,ウィザード,水縹,1030,5
443位,,アーチャー,star＠弓,1030,3
444位,,獣人,化獣語,1029,5
445位,,霊術師,すとれるか,1028,5
446位,,武道家,ﾌﾗﾝｼｳﾑ,1028,5
447位,,霊術師,まる☆ゴキ,1027,5
448位,,リトルウィッチ,ちゃぷりこん,1027,5
449位,,ランサー,††紫電一閃††,1027,5
450位,,武道家,ice1,1027,5
451位,,マスケッティア,のりてぃ,1026,5
452位,,霊術師,ポリアフ,1026,5
453位,,武道家,影偲,1026,5
454位,,悪魔,ﾋﾟｰｽ☆,1025,5
455位,,シーフ,スケベん,1025,5
456位,,戦士,Ghix,1025,5
457位,,霊術師,ブラック・モア,1024,5
458位,,ランサー,ARGO,1023,5
459位,,ランサー,セレスティーナ,1023,5
460位,,アルケミスト,dellapeste,1022,5
461位,,ネクロマンサー,BlackBoss,1022,5
462位,,武道家,Sinfulove,1022,5
463位,,武道家,黒ﾚﾝ,1022,5
464位,,ウィザード,ちゃこたりあん,1022,5
465位,,戦士,赤むつ,1022,5
466位,,剣士,ダテマキマン,1022,5
467位,,剣士,アイラル,1022,5
468位,,剣士,コッコロたん,1022,5
469位,,黒魔術師,麻李亜,1021,5
470位,,ランサー,Latuni,1021,5
471位,,シーフ,ｺﾊﾞｹｿ,1021,5
472位,,マスケッティア,右手には約束を。,1020,5
473位,,黒魔術師,雪野凜檎,1020,5
474位,,獣人,こはく。,1020,5
475位,,闘士,鶯桜國愛,1020,5
476位,,リトルウィッチ,追跡なう,1020,5
477位,,武道家,わべ丸,1020,5
478位,,武道家,ふろーる,1020,5
479位,,ウィザード,Lepperhoff,1020,5
480位,,黒魔術師,トケンカ_柘榴,1019,5
481位,,ビーストテイマー,LaLaLaLALALA,1019,5
482位,,ウィザード,さーやん♪,1019,5
483位,,光奏師,Menstyle,1018,5
484位,,ランサー,モツ影,1018,5
485位,,ウィザード,Ⅹ愛Ⅹ,1018,5
486位,,ウィザード,かなWIZ,1018,5
487位,,ウィザード,靈猫,1018,5
488位,,ウィザード,Shifuku,1017,5
489位,,戦士,DSKO156,1017,5
490位,,光奏師,発達した筋肉,1017,4
491位,,獣人,ちきんかれー,1016,5
492位,,獣人,れありー,1016,5
493位,,リトルウィッチ,イチゴ大福姫,1016,5
494位,,サマナー,☆マルアカ☆,1016,5
495位,,ビショップ,圭一さん,1015,5
496位,,霊術師,ばるるん,1014,5
497位,,アーチャー,ピィーポ,1014,5
498位,,ランサー,杏猫♪,1014,5
499位,,ランサー,§美影意志§,1014,5
500位,,武道家,武田徹夜,1014,5
501位,,剣士,いとーる,1014,5
502位,,霊術師,FineWeather,1013,5
503位,,プリンセス,ともぴ～☆☆,1013,5
504位,,アーチャー,Manaco,1013,5
505位,,武道家,Bーふ,1013,5
506位,,武道家,きしえる,1013,5
507位,,武道家,シンメ,1013,5
508位,,ビショップ,正面衝突,1013,5
509位,,アルケミスト,月城よた,1012,5
510位,,リトルウィッチ,アプリコッテ,1012,5
511位,,アーチャー,黒梅酒,1012,5
512位,,ランサー,さなっしーJr,1012,5
513位,,ランサー,ななえる,1012,5
514位,,武道家,だるまさん,1012,5
515位,,ウィザード,氷紳士,1012,5
516位,,剣士,kekeⅱ,1012,5
517位,,黒魔術師,asnon,1010,5
518位,,光奏師,RosaiDorfman,1010,5
519位,,霊術師,ｷﾞｬｰしたい人,1010,5
520位,,武道家,ねこくろ,1010,5
521位,,武道家,霧亥－,1010,5
522位,,武道家,あいこすぅ,1010,5
523位,,黒魔術師,そっきん,1009,5
524位,,霊術師,ｶﾄﾗｰ･ﾍﾞｹｯﾄ,1009,5
525位,,リトルウィッチ,VortexRing,1009,5
526位,,リトルウィッチ,京子たん,1009,5
527位,,ランサー,EG０IST,1009,5
528位,,ランサー,☆渡月橋☆,1009,5
529位,,ランサー,0nak4Su1ta,1009,5
530位,,武道家,Ⅹアイルトンセナ,1009,5
531位,,ウルフマン,ふぃるもあ,1009,5
532位,,剣士,§棗,1009,5
533位,,アルケミスト,Vitamin3000,1008,5
534位,,黒魔術師,ねこじゅつし,1008,5
535位,,霊術師,○カマです。。,1008,5
536位,,リトルウィッチ,ももか姫,1008,5
537位,,シーフ,ガンバードⅡ,1008,5
538位,,ウィザード,近ちゃん,1008,5
539位,,ランサー,リアリスフレーゼ,1007,5
540位,,ランサー,洋食焼き,1007,5
541位,,武道家,1901,1007,5
542位,,戦士,龍漸,1007,5
543位,,戦士,GrantKeeneth,1007,5
544位,,霊術師,雪奈。,1006,5
545位,,プリンセス,よもぎ姫,1006,5
546位,,アーチャー,※Ading※,1006,5
547位,,ビショップ,Rasputin,1006,5
548位,,ウィザード,Матрёшка,1006,5
549位,,ウィザード,け～む,1006,5
550位,,剣士,ｷｰｽ･ｶｲ,1006,5
551位,,光奏師,つばまる。,1005,5
552位,,ランサー,凛さん,1005,5
553位,,武道家,∮したっぱ∮,1005,5
554位,,武道家,ホブス☆次男,1005,5
555位,,武道家,FASIAL,1005,5
556位,,ビショップ,ぐおんさん,1005,5
557位,,ウィザード,えぼせぶん,1005,5
558位,,戦士,ヘビー,1005,5
559位,,光奏師,ささくれ痛い乃介,1005,3
560位,,獣人,DTじゅーじん,1004,5
561位,,ビショップ,gerber,1004,5
562位,,アルケミスト,じーす,1003,5
563位,,光奏師,とんぼ。,1003,5
564位,,サマナー,游々,1003,5
565位,,ウィザード,☆白魔導師☆,1003,5
566位,,霊術師,なついち,1002,5
567位,,リトルウィッチ,電気社長,1002,5
568位,,サマナー,うーろんちゃ,1002,5
569位,,ランサー,黄昏ｒｓ,1002,5
570位,,ビショップ,oTAMAKIo,1002,5
571位,,ビショップ,DEEP☆BLUE_粋,1002,5
572位,,剣士,天城颯馬,1002,5
573位,,光奏師,そとわくJ,1001,5
574位,,霊術師,悪い子猫ちゃん,1001,5
575位,,霊術師,ワ・ッ・チ,1001,5
576位,,悪魔,ﾉﾝｶﾌｪｲﾝｺｰﾋｰ,1001,5
577位,,追放天使,コルして下さい！,1001,5
578位,,戦士,らいおんキング,1001,5
579位,,戦士,リカルの遺志,1001,5
580位,,剣士,καЯμγα,1001,5
581位,,黒魔術師,しらたま団子ＬＬ,1000,5
582位,,霊術師,ほむぅ,1000,5
583位,,霊術師,Maximoff,1000,5
584位,,ビーストテイマー,真華,1000,5
585位,,ビーストテイマー,ShootingStar☆彡,1000,5
586位,,ビーストテイマー,ｼｬﾙﾛｯﾄ・ﾍﾞｲｶｰ,1000,5
587位,,ランサー,κarura,1000,5
588位,,武道家,ζsilentζ,1000,5
589位,,武道家,風呂屋の闘争,1000,5
590位,,シーフ,tantan_07,1000,5
591位,,追放天使,『ポッセ』,1000,5
592位,,ウィザード,呉竹鞘御杖刀,1000,5
593位,,ウィザード,ミ～ティア,1000,5
594位,,戦士,§yosshie§,1000,5
595位,,戦士,冴ゆる,1000,5
596位,,戦士,ジョン・ウィック,1000,5
597位,,戦士,鼻毛特攻隊,1000,5
598位,,剣士,花ピアス☆,1000,5
599位,,悪魔,白南天,998,5
600位,,ウィザード,まこっつ,998,5
601位,,シーフ,ζKleinζ,997,5
602位,,リトルウィッチ,はなみよう,996,5
603位,,ランサー,グレープジュース,995,5
604位,,ランサー,minas,994,5
605位,,獣人,ドブネズミ,993,5
606位,,メイド,べホイミ,992,5
607位,,アーチャー,熱風☆,991,5
608位,,戦士,ﾌﾞﾗｯｸﾅｲﾄ,990,5
609位,,戦士,日軍,990,5
610位,,剣士,Starman,990,5
611位,,黒魔術師,おこの姫,989,5
612位,,ランサー,watta_alt,989,5
613位,,シーフ,ShakeShack,989,5
614位,,霊術師,しんくれあ,988,5
615位,,ビショップ,クルｰクルｰ,988,5
616位,,剣士,ﾛｰﾗﾝ,988,5
617位,,黒魔術師,まろしば,987,5
618位,,ランサー,ice3,987,5
619位,,獣人,ゴキおじ,986,5
620位,,ウィザード,鼓月,986,5
621位,,リトルウィッチ,ビッグ・マム,985,5
622位,,ランサー,レネシス,985,5
623位,,ランサー,ⅹシルヴィⅹ,985,5
624位,,武道家,カエルくん。,985,5
625位,,ウィザード,ルースター,985,5
626位,,霊術師,水禺刀,984,5
627位,,シーフ,ゼルドリッツ,984,5
628位,,剣士,covid4,984,5
629位,,ビーストテイマー,スフレ♪,983,5
630位,,剣士,Garugo,982,5
631位,,霊術師,むぅ～たん♪,981,5
632位,,ネクロマンサー,くろちゃん♪,981,5
633位,,シーフ,パパケット,981,5
634位,,リトルウィッチ,ゆかるり,980,5
635位,,プリンセス,ぅっっ,980,5
636位,,アーチャー,凛ver弓,979,5
