,-,職業,キャラクター,レベル,転生回数
1,-,,カラス,1500,5
2,-,,うに姫,1500,5
3,-,,るびっきゅー,1500,5
4,-,,つよみんの夏休み,1500,5
5,-,,ちるたそ,1500,5
6,-,,海月さん,1500,5
7,-,,苺鬼,1500,5
8,-,,しかのこのこのこ,1500,5
9,-,,●●●●●●,1500,5
10,-,,ゆきちゃま,1500,5
11,-,,甘栗うまい！,1500,5
12,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
13,-,,水廻まるまるか,1500,5
14,-,,darkfy_V,1500,5
15,-,,Pさま,1500,5
16,-,,vellria,1500,5
17,-,,快活ねーさん,1500,5
18,-,,NoLLy,1500,5
19,-,,シエスタ,1500,5
20,-,,Guilty,1500,5
21,-,,PrincessKnight,1500,5
22,-,,ねこのて,1500,5
23,-,,捨てキング,1500,5
24,-,,しろ８,1500,5
25,-,,RANK337の騎空士,1500,5
26,-,,Mami,1500,5
27,-,,AZALEA,1500,5
28,-,,ふぇると,1500,5
29,-,,星野アイ,1500,5
30,-,,ふぁーな,1500,5
31,-,,ふぁるけもな～,1500,5
32,-,,PFOG,1500,5
33,-,,みお☆,1500,5
34,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
35,-,,TANWA,1500,5
36,-,,腸詰,1500,5
37,-,,「うつぼ」,1500,5
38,-,,轟はじめ,1500,5
39,-,,ひめっち,1500,5
40,-,,烈火発射装置,1500,5
41,-,,海廻りまるまるか,1500,5
42,-,,anchoring,1500,5
43,-,,nonnob4l,1500,5
44,-,,いかりんぐ,1500,5
45,-,,ゴンヂ,1498,5
46,-,,天音ちゃ,1498,5
47,-,,天賦絢爛,1495,5
48,-,,キンデスイート,1491,5
49,-,,アルハラ,1489,5
50,-,,おもぐり,1487,5
