,-,職業,キャラクター,レベル,転生回数
1,-,,レジェンド校長,1500,5
2,-,,ヤニカス幼女,1500,5
3,-,,パーマ＠,1500,5
4,-,,ELGIN,1500,5
5,-,,ふぁるけってぃあ,1500,5
6,-,,みか☆えりす,1500,5
7,-,,ましろ,1500,5
8,-,,EternalSky,1500,5
9,-,,しぐっぽい,1500,5
10,-,,背中の壺,1500,5
11,-,,粉砕の祈り,1500,5
12,-,,える嬢,1500,5
13,-,,ねむみちゃん,1500,5
14,-,,潤羽るしふぁー,1500,5
15,-,,襲う波,1500,5
16,-,,よーいどーん,1500,5
17,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1500,5
18,-,,akairosignal,1500,5
19,-,,ねるねる,1500,5
20,-,,Saphir,1500,5
21,-,,マヌケ,1500,5
22,-,,ﾓｰﾈﾙ,1500,5
23,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1500,5
24,-,,ベイムババア,1500,5
25,-,,向上箱狙いめっち,1500,5
26,-,,ワイアットアープ,1500,5
27,-,,ヒママ,1500,5
28,-,,ジェノ氏,1500,5
29,-,,しろ,1500,5
30,-,,きんちゃん2026,1500,5
31,-,,さけのいきおい！,1500,5
32,-,,きんぎょ。,1500,5
33,-,,penta,1500,5
34,-,,アリスワンダー,1500,5
35,-,,ぷぴぃ銃,1500,5
36,-,,るるたん,1500,5
37,-,,ベイムジジイ,1500,5
38,-,,すなふちゃん,1500,5
39,-,,むしん,1500,5
40,-,,コロリナ,1500,5
41,-,,撃ち貫くのみ,1500,5
42,-,,somu,1500,5
43,-,,ちかちゃ,1500,5
44,-,,メイド渡良瀬,1500,5
45,-,,ぷっしゃー,1500,5
46,-,,ひーひーひー,1500,5
47,-,,安倍晋三,1500,5
48,-,,オタマデュクシ,1500,5
49,-,,レイン,1500,5
50,-,,tori3,1500,5
