,-,職業,キャラクター,レベル,転生回数
1,-,,NoLLy,1500,5
2,-,,Pさま,1500,5
3,-,,darkfy_V,1500,5
4,-,,vellria,1500,5
5,-,,シエスタ,1500,5
6,-,,Guilty,1500,5
7,-,,PrincessKnight,1500,5
8,-,,ねこのて,1500,5
9,-,,捨てキング,1500,5
10,-,,しかのこのこのこ,1500,5
11,-,,甘栗うまい！,1500,5
12,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
13,-,,PFOG,1500,5
14,-,,うに姫,1500,5
15,-,,RANK337の騎空士,1500,5
16,-,,Mami,1500,5
17,-,,水廻まるまるか,1500,5
18,-,,るびっきゅー,1500,5
19,-,,ちるたそ,1500,5
20,-,,海月さん,1500,5
21,-,,苺鬼,1500,5
22,-,,ふぁるけもな～,1500,5
23,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
24,-,,轟はじめ,1500,5
25,-,,「うつぼ」,1500,5
26,-,,烈火発射装置,1500,5
27,-,,anchoring,1500,5
28,-,,nonnob4l,1500,5
29,-,,つよみんの夏休み,1491,5
30,-,,ふぁーな,1468,5
31,-,,海廻りまるまるか,1468,5
32,-,,AZALEA,1457,5
33,-,,腸詰,1453,5
34,-,,いかりんぐ,1448,5
35,-,,天音ちゃ,1446,5
36,-,,ひめっち,1445,5
37,-,,TANWA,1444,5
38,-,,カラス,1443,5
39,-,,ふぇると,1437,5
40,-,,●●●●●●,1434,5
41,-,,アルハラ,1434,5
42,-,,ゆきちゃま,1432,5
43,-,,星野アイ,1431,5
44,-,,みお☆,1429,5
45,-,,ゴンヂ,1428,5
46,-,,キンデスイート,1426,5
47,-,,天賦絢爛,1421,5
48,-,,ピンコ,1413,5
49,-,,メザリア,1403,5
50,-,,しろ８,1403,5
