,-,職業,キャラクター,レベル,転生回数
1,-,,mttt,2025,5
2,-,,カカオ零,2021,5
3,-,,たいやきあんこ,2013,5
4,-,,うにゃDX,2013,5
5,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,2010,5
6,-,,ﾌｪﾘｱ,2010,5
7,-,,krisu,2008,5
8,-,,もぐらⅲ,2006,5
9,-,,マハーデーヴィー,2006,5
10,-,,ろずこ,2005,5
11,-,,marui11111,2005,5
12,-,,思いやりGDX,2005,5
13,-,,ウリ☆,2005,5
14,-,,ほしめろちゃん,2005,5
15,-,,サイバーナイト,2004,5
16,-,n25,アリス・ワンダー,2004,5
17,-,,黒虎ちゃん,2003,5
18,-,,Oddesy,2002,5
19,-,,御暇さん,2002,5
20,-,,アクシズ教神官,2002,5
21,-,,ξスロウξ,2001,5
22,-,,ψXENOψ,2001,5
23,-,,アバブ,2001,5
24,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,5
25,-,,マゼ・ドレーク,2001,5
26,-,,猫邪,2001,5
27,-,,永遠の暗闇,2000,5
28,-,,カジュアル,2000,5
29,-,,ナイスキャッチ,2000,5
30,-,,＊鬼鮫＊,2000,5
31,-,,Unlimited快楽園,2000,5
32,-,,ｼｮﾝﾎﾞﾘ沈殿丸,2000,5
33,-,,戦略破壊魔術兵器,2000,5
34,-,,エルロン5,2000,5
35,-,,あぷりこ,2000,5
36,-,,ラクサスドレアン,2000,5
37,-,,ハイドシークス,2000,5
38,-,,WaterLilyFlower,2000,5
39,-,,ﾛｰﾈﾙ,2000,5
40,-,,☆キノ♪,2000,5
41,-,,夜廻まるか,2000,5
42,-,,愛泉,2000,5
43,-,,ΨtinariΨ,2000,5
44,-,,アルス君,2000,5
45,-,,腐敗キノコ,2000,5
46,-,,ああ播磨灘,2000,5
47,-,,ちびしぃ,2000,5
48,-,,Hard_A,2000,5
49,-,,レジェンド石橋,2000,5
50,-,,ふぇの,2000,5
